Day,Time,X,Y,Z
1,8.90001,-0.409999847,-7.217,-8.12
1,8.901722,-0.9121952,-6.35942268,-9.0599
1,8.903437,-2.66677952,-6.366762,-12.6177244
1,8.905137,-1.12533569,-6.381155,-15.9994
1,8.906867,1.37259674,-6.392756,-18.15586
1,8.908599,3.22168732,-6.392756,-16.8145866
1,8.91033649,5.761908,-6.3609314,-13.5088434
1,8.912085,6.932404,-3.75942278,-10.5951414
1,8.913813,4.903556,-3.75942278,-8.784951
1,8.915534,1.12034035,-1.25920236,-8.546576
1,8.917298,-3.06963348,-0.2594229,-8.283241
1,8.919045,-6.10892868,-0.2594229,-6.610427
1,8.92077351,-4.477913,-0.2594229,-4.476555
1,8.922529,-0.5541277,-0.2594229,-2.94122553
1,8.92421,3.20148277,-0.2594229,-1.47172451
1,8.92594051,7.064492,-0.2594229,0.0259521
1,8.927699,10.9000025,-0.2594229,1.61014378
1,8.929433,13.32,-0.2594229,2.87
1,10.0323963,13.32,-0.2594229,2.87
1,10.0341368,12.7617016,-0.2594229,2.5830965
1,10.0358133,9.419094,-0.2594229,0.8561764
1,10.0376463,5.44725227,-0.2594229,-1.01924062
1,10.0394087,1.616806,-0.2594229,-2.81489849
1,10.0411491,-2.14102268,-0.2594229,-4.547921
1,10.0430412,-5.75427628,-0.2594229,-7.02469826
1,10.0448112,-6.25132561,-0.2594229,-8.29749
1,10.0465469,-3.661747,-0.2594229,-8.00492
1,10.0483475,0.05319786,-0.268647552,-8.992907
1,10.0500793,3.16889,-3.245551,-8.810529
1,10.0519209,6.321278,-3.75942278,-10.5157108
1,10.0537987,7.22504568,-5.538612,-13.6581984
1,10.0556107,3.83996677,-6.392756,-15.94868
1,10.05735,0.107810974,-6.392756,-17.212944
1,10.059082,-2.38892174,-6.392756,-14.5471792
1,10.060811,-4.279011,-6.35942268,-10.8503733
1,10.0625582,-6.31391144,-6.35942268,-7.206752
1,10.064312,-9.626097,-6.35942268,-4.616417
1,10.0660648,-12.958046,-6.35942268,-2.047338
1,10.6309824,-13.546,-6.35942268,-1.59399986
1,10.6327333,-12.66806,-6.35942268,-2.32135868
1,10.6345415,-9.363794,-6.35942268,-5.05888939
1,10.6362972,-6.11940765,-6.35942268,-7.746811
1,10.638031,-3.76205063,-6.35942268,-11.0773735
1,10.6397524,-1.86067677,-6.366503,-14.7321577
1,10.6414661,0.683959,-6.392756,-17.8929138
1,10.6432934,2.56952477,-6.392756,-17.8053284
1,10.6450167,4.96595573,-6.392756,-14.61906
1,10.6467361,6.55949831,-4.388733,-11.6484814
1,10.6484814,6.53271341,-3.75942278,-9.26102
1,10.6502266,2.98979664,-3.1315093,-8.682422
1,10.6519566,-0.9563141,-0.242648721,-8.42296
1,10.6536808,-4.959585,-0.2594229,-7.877084
1,10.65551,-5.84741,-0.2594229,-5.2608757
1,10.6572828,-2.301134,-0.2594229,-3.590518
1,10.6590042,1.54416752,-0.2594229,-2.11726761
1,10.6607542,5.45596075,-0.2594229,-0.587982655
1,10.6624937,9.31078,-0.2594229,0.874858737
1,10.6642027,12.9492044,-0.2594229,2.67243886
1,11.9942017,13.32,-0.2594229,2.87
1,11.99597,11.9989309,-0.2594229,0.9562564
1,11.9976473,11.3817663,-0.2594229,-2.99976349
1,11.9993935,11.01793,-0.2594229,-7.17624569
1,12.0517406,5.02000046,-0.2594229,-20.1900024
1,12.053503,5.54246235,-0.2594229,-19.2117348
1,12.0552635,6.092249,-0.2594229,-15.6821814
1,12.0569992,3.90074921,-0.2594229,-15.88296
1,12.0587521,0.2224474,-0.2594229,-16.742897
1,12.0605345,-2.5279665,-0.2594229,-13.6378279
1,12.0622873,-2.08870316,-0.2594229,-10.0877371
1,12.064045,1.41377449,-1.50639331,-8.516781
1,12.0658054,4.41200733,-3.75942278,-9.040901
1,12.0675564,7.365182,-3.75942278,-11.7099524
1,12.0693092,6.47856426,-6.38078928,-14.35901
1,12.0710354,2.92370415,-6.392756,-16.41005
1,12.0727072,-0.5635929,-6.391807,-16.9793663
1,12.07452,-2.21571541,-6.359836,-13.6699438
1,12.07629,-1.91115856,-6.35942268,-9.659248
1,12.1648312,-0.409999847,-6.35942268,-8.12
1,12.16663,-0.9431162,-6.35942268,-9.113085
1,12.1684055,-2.733984,-6.36949,-12.7977839
1,12.1701679,-0.976730347,-6.383249,-16.1919861
1,12.1719,2.01370621,-6.392756,-18.12218
1,12.1737156,4.43874,-6.392756,-15.6410418
1,12.1754875,6.24860764,-5.02925539,-12.3782434
1,12.1772,6.7320714,-3.75942278,-9.76677
1,12.1788692,3.68765831,-3.74236584,-8.684755
1,12.1805716,-0.0915346146,-0.404242516,-8.440495
1,12.182312,-4.24482346,-0.2594229,-8.190766
1,12.1839809,-8.182583,-0.2594229,-8.00145149
1,12.1856661,-11.5674686,-0.2594229,-9.118418
1,12.6360178,-11.9926949,-0.2594229,-10.9684267
1,12.6377726,-10.2454872,-0.2594229,-9.651972
1,12.63953,-7.217308,-0.2594229,-6.878339
1,12.6412449,-3.4905777,-0.2594229,-5.13557529
1,12.642972,0.263072968,-0.2594229,-3.38022375
1,12.644742,4.11156654,-0.2594229,-1.58051968
1,12.6464634,7.83451176,-0.2594229,0.123872519
1,12.6481619,11.4476976,-0.2594229,1.890294
1,12.6732635,13.32,-0.2594229,2.87
1,12.6750431,11.5906057,-0.2594229,1.98128378
1,12.6767912,7.84157944,-0.2594229,0.132623911
1,12.678544,4.036995,-0.2594229,-1.66191769
1,12.68028,0.2690506,-0.2594229,-3.43917751
1,12.6819887,-3.390232,-0.2594229,-5.177106
1,12.683732,-7.110573,-0.2594229,-7.094801
1,12.6854553,-10.3335457,-0.2594229,-9.285063
1,12.6872158,-10.5351067,-0.2594229,-13.3122168
1,12.6889839,-9,-0.2594229,-15.38
1,12.7056856,-9,-0.2594229,-15.38
1,12.7074318,-9.873436,-0.2594229,-14.0622549
1,12.70923,-10.9769325,-0.2594229,-10.3642988
1,12.7110062,-8.111895,-0.2594229,-7.38270664
1,12.7127419,-4.89114761,-0.2594229,-7.85193157
1,12.71447,-3.21871376,-0.2594229,-11.5732422
1,12.7162552,-1.44102859,-0.2594229,-15.4056368
1,12.71803,1.50417328,-0.2594229,-18.1899757
1,12.7197866,5.01938248,-0.2594229,-16.8869324
1,12.7214537,7.617452,-0.2594229,-17.4595871
1,12.7232742,7.207123,-0.2594229,-18.680912
1,12.7251225,4.66321468,-0.2594229,-19.8796768
1,12.7362061,5.02000046,-0.2594229,-20.1900024
1,12.7378969,6.62416363,-0.2594229,-18.7480316
1,12.7396812,10.0476923,-0.2594229,-16.2343941
1,12.74144,11.2000656,-0.2594229,-12.96789
1,12.7432652,11.25169,-0.2594229,-11.71249
1,12.7449484,11.25169,-0.2594229,-11.71249
1,12.7466965,11.25169,-0.2594229,-11.71249
1,12.7484226,11.25169,-0.2594229,-11.71249
1,12.7501774,11.25169,-0.2594229,-11.71249
1,12.750351,11.25169,-0.2594229,-11.71249
1,12.7518711,11.3234081,-0.2594229,-9.968466
1,12.7520437,11.3404856,-0.2594229,-9.553186
1,12.7536335,11.4972305,-0.2594229,-5.741498
1,12.7538052,11.5142021,-0.2594229,-5.328786
1,12.7554655,11.6722813,-0.2594229,-1.39976788
1,12.7556381,11.6716089,-0.2594229,-1.08954191
1,12.7572145,12.7046328,-0.2594229,2.18229556
1,12.757391,12.9826927,-0.2594229,2.49882841
1,14.6865072,13.32,-0.2594229,2.87
1,14.7035036,12.3,-0.2594229,2.5
1,15.9871483,13.32,-0.2594229,2.87
1,15.9889889,12.9915266,-0.2594229,2.70120144
1,15.9907551,9.636165,-0.2594229,0.9943149
1,15.9925289,5.676992,-0.2594229,-0.56564045
1,15.9943075,1.96766,-0.2594229,-2.04835224
1,15.9961033,-1.963028,-0.2594229,-3.6245656
1,15.9978476,-5.85147667,-0.2594229,-5.1041
1,15.9996433,-9.898209,-0.2594229,-4.625375
1,16.0014153,-13.8096027,-0.2594229,-2.95491266
1,16.0259037,-16.2945957,-0.2594229,-2.26576614
1,16.027607,-14.3944645,-0.2594229,-2.07930088
1,16.0293636,-10.5224667,-0.2594229,-3.69104481
1,16.03116,-6.599804,-0.2594229,-5.38591671
1,16.0329247,-2.70397758,-0.2594229,-4.56431
1,16.0346737,1.1226387,-0.2594229,-2.83516026
1,16.0364075,4.913021,-0.2594229,-1.12238359
1,16.0381737,8.749397,-0.2594229,0.577330351
1,16.0399113,12.451067,-0.2594229,2.41611743
1,16.0509262,13.32,-0.2594229,2.87
1,16.60405,13.32,-0.2594229,2.87
1,16.6058273,13.0251551,-0.2594229,2.71848249
1,16.6067,11.5999489,-0.2594229,1.98608482
1,16.6075764,11.5999489,-0.2594229,1.98608482
1,16.608448,10.9010086,-0.2594229,1.61929512
1,16.60931,9.196229,-0.2594229,0.764030457
1,16.6102047,7.25466,-0.2594229,-0.150495052
1,16.61111,5.286232,-0.2594229,-1.07767129
1,16.612011,3.33166218,-0.2594229,-1.99831963
1,16.61288,1.44496155,-0.2594229,-2.887001
1,16.6137276,-0.38713932,-0.2594229,-3.73542786
1,16.6145916,-2.23466587,-0.2594229,-4.585153
1,16.6154728,-4.03720856,-0.2594229,-5.61461735
1,16.6163635,-5.58774,-0.2594229,-6.916294
1,16.6172523,-5.96229935,-0.2594229,-8.066668
1,16.6181374,-5.13461876,-0.2594229,-8.463733
1,16.6190033,-3.35550117,-0.2594229,-8.630696
1,16.6198921,-1.47417164,-0.240002036,-8.693916
1,16.62077,0.219032288,-0.5220851,-8.75081348
1,16.6216431,1.735712,-1.91349137,-8.80178
1,16.6226425,3.44711781,-3.52462,-8.855499
1,16.6234245,4.770397,-3.75942278,-9.105114
1,16.62447,6.52567339,-3.75942278,-10.72877
1,16.6251583,7.43664932,-4.2567,-11.9726162
1,16.6262054,7.200871,-5.53121233,-13.696105
1,16.6269073,6.99581766,-6.392756,-14.79087
1,16.6279449,8.1217,-6.392756,-16.4458542
