Day,Time,X,Y,Z
3,8.831209,-0.409999847,-7.217,-8.12
3,8.832983,-0.7797899,-6.35942268,-8.816221
3,8.834719,-2.60571575,-6.36205244,-12.3069077
3,8.836465,-1.4276371,-6.37873268,-15.8226023
3,8.838226,1.3973999,-6.392756,-18.16229
3,8.839915,3.29532719,-6.392756,-16.9948769
3,8.841718,5.693966,-6.36556339,-13.5238609
3,8.843502,6.97165871,-3.75942278,-10.6310387
3,8.84526,5.21385956,-3.75942278,-8.853594
3,8.847032,1.947135,-2.26346445,-8.834678
3,8.848787,-1.345192,-0.2594229,-9.294947
3,8.850561,-2.689807,-0.2594229,-12.60392
3,8.852392,-0.6478863,-0.2594229,-16.36571
3,8.854132,2.38968563,-0.2594229,-18.0139465
3,8.855925,6.292715,-0.2594229,-16.70377
3,8.857662,9.939567,-0.2594229,-18.3342762
3,8.859422,9.946166,-0.2594229,-21.9455452
3,8.861226,9.243615,-0.2594229,-23.5887871
3,8.863007,12.5305882,-0.233774424,-23.4921379
3,8.968994,13.998,-0.231960535,-23.139
3,8.970793,12.4633026,-0.237905145,-23.0889778
3,8.972559,8.356362,-0.2594229,-22.8516216
3,8.974333,7.79558039,-0.2594229,-21.2886372
3,8.976096,10.235405,-0.2594229,-20.88845
3,8.977879,10.6074524,-0.2594229,-17.585886
3,8.979573,10.5054121,-0.2594229,-13.57471
3,8.981411,10.0414228,-0.2594229,-9.273007
3,8.983187,7.833125,-0.2594229,-5.92606544
3,8.985003,5.265382,-0.2594229,-2.89865875
3,8.986829,2.343979,-0.2594229,-1.00275993
3,10.2849569,2.54903984,-0.2594229,-0.8017616
3,10.2866879,3.40984917,-0.2594229,-1.64403915
3,10.2884111,6.212142,-0.2594229,-4.618473
3,10.2901793,9.081339,-0.2594229,-7.7395134
3,10.291976,10.5682154,-0.2594229,-11.6985044
3,10.2937393,10.2663927,-0.2594229,-15.8948536
3,10.2955589,9.881728,-0.2594229,-20.2289448
3,10.2973328,9.689225,-0.2594229,-24.15531
3,10.2991152,12.2050171,-0.229548335,-24.4856586
3,10.3243771,13.998,-0.231960535,-23.139
3,10.326149,12.1680107,-0.240475416,-23.0793552
3,10.3279276,8.041733,-0.2594229,-22.8464756
3,10.32973,7.665084,-0.2594229,-21.3122368
3,10.33157,10.4081306,-0.2594229,-20.8827381
3,10.3332376,10.4960108,-0.2594229,-19.04639
3,10.3350325,7.26275444,-0.2594229,-17.1467381
3,10.3368406,2.92121029,-0.2594229,-17.0464
3,10.3386841,-1.31864166,-0.2594229,-17.0758171
3,10.3405008,-1.35169888,-0.2594229,-17.0783978
3,10.3423462,1.703845,-0.2594229,-16.8371773
3,10.3441753,-0.161920547,-0.2594229,-15.2386818
