Day,Time,X,Y,Z
1,8.383782,5.81600952,-9.69,-9.394997
1,8.385454,3.53153229,-8.933346,-9.42277
1,8.387125,-0.477714539,-8.933345,-9.471495
1,8.388794,-4.483721,-8.933346,-9.520194
1,8.390461,-8.485365,-8.933346,-9.568829
1,8.392134,-12.498661,-8.933346,-9.617615
1,8.3938055,-16.5125465,-8.933346,-9.666386
1,8.395474,-20.511364,-8.933346,-9.738941
1,8.397141,-24.3889771,-8.907951,-9.920091
1,8.39881,-28.2639923,-8.842057,-10.1622868
1,8.400482,-32.1507378,-8.759244,-10.48681
1,8.402154,-33.7325821,-8.132932,-11.6326885
1,8.403824,-31.5196762,-6.26225138,-13.3543749
1,8.405492,-28.9127464,-3.622387,-14.4385681
1,8.407161,-25.9414749,-0.8812145,-13.3699913
1,8.408829,-22.9356689,1.45187175,-11.1042738
1,8.410501,-19.4415836,1.56665456,-9.476985
1,8.41217,-18.09651,1.56665456,-10.6205015
1,8.413845,-20.286129,1.56665456,-13.5386028
1,8.415516,-22.97284,1.56665456,-16.5079174
1,8.417185,-25.8722038,1.56665456,-19.267807
1,8.418853,-28.7733917,1.56665456,-22.0261765
1,8.420521,-31.7112446,1.56665456,-24.6901817
1,8.422191,-34.96532,1.56665456,-25.28957
1,8.755619,-34.97,1.56665456,-25.29
1,8.757292,-32.7337723,1.56665456,-24.8070164
1,8.75896549,-29.2988968,1.57562041,-23.0647583
1,8.760635,-26.51653,1.56665456,-20.180769
1,8.762307,-23.736639,1.56665456,-17.3193989
1,8.76398,-21.130127,1.56665456,-14.4574108
1,8.765649,-19.8227348,1.56665456,-10.7693539
1,8.767316,-20.8667068,1.56665456,-8.52920151
1,8.768985,-23.1650639,1.56665456,-10.0387716
1,8.770657,-25.2588253,0.245607853,-12.3826494
1,8.772324,-27.3165131,-2.22294521,-14.1428738
1,8.77399349,-30.3865852,-5.08198357,-14.022171
1,8.775664,-33.2412338,-7.86093235,-12.0576372
1,8.777334,-36.416317,-8.933346,-10.0160284
1,8.779004,-39.28659,-8.933346,-9.972944
1,8.780677,-38.44394,-8.933346,-12.5940819
1,8.78235,-36.2731476,-8.933345,-15.9682236
1,8.784022,-34.1013222,-8.933346,-19.3439865
1,8.785694,-31.92956,-8.933346,-22.7196827
1,8.787363,-29.7832661,-8.933346,-26.040823
1,8.789035,-28.9964714,-8.933346,-29.88599
1,8.790708,-28.9006329,-8.933347,-33.8988228
1,9.773206,-28.8599968,-8.933346,-35.6000061
1,9.774876,-28.9540234,-8.933347,-33.33215
1,9.776545,-29.119976,-8.933346,-29.3299446
1,9.778213,-29.8631172,-8.933346,-25.49649
1,9.77988,-31.8758812,-8.933346,-22.0381775
1,9.781549,-33.8905525,-8.933346,-18.5765915
1,9.783216,-35.9114227,-8.933346,-15.1485481
1,9.784885,-37.5623436,-8.933346,-11.5409918
1,9.786554,-37.6548958,-8.933346,-8.878441
1,9.788223,-35.6816864,-8.933346,-10.0071011
1,9.789892,-33.09512,-7.87762451,-12.0055485
1,9.791562,-30.7482147,-5.4191556,-13.8344822
1,9.793232,-28.02915,-2.899908,-14.3044167
1,9.794904,-25.0397339,0.118481874,-12.6902122
1,9.796573,-21.9235821,1.56665456,-10.3726816
1,9.798244,-18.59189,1.56665456,-9.542982
1,9.799917,-18.5446072,1.56665456,-11.449213
1,9.80159,-21.1132126,1.56665456,-14.4827614
1,9.803263,-23.87994,1.56665456,-17.3732224
1,9.804935,-26.7899513,1.56665456,-20.1401367
1,9.806608,-29.6978512,1.56665456,-22.9073
1,9.808278,-32.8873329,1.56665456,-25.0988235
1,10.7753372,-34.97,1.56665456,-25.29
1,10.7770042,-32.7539368,1.56665456,-24.8113613
1,10.7786808,-29.3162689,1.576076,-23.0561543
1,10.7803516,-26.5255814,1.56665456,-20.17516
1,10.7820873,-23.6339226,1.56665456,-17.2173615
1,10.7837553,-21.0028763,1.56665456,-14.2737846
1,10.7854233,-19.7722683,1.56665456,-10.5372429
1,10.7870932,-21.0151787,1.56665456,-8.553043
1,10.7887669,-23.38713,1.56665456,-10.3446627
1,10.7904367,-25.4581318,0.0495286,-12.616869
1,10.7921085,-27.6396866,-2.50207233,-14.2272806
1,10.7937775,-30.718647,-5.36029148,-13.8798332
1,10.7954531,-32.46728,-8.132725,-11.484313
1,10.7971249,-31.51321,-8.903983,-9.323425
1,10.7987957,-27.661026,-8.910421,-9.229404
1,10.8004665,-23.6494865,-8.924697,-9.260551
1,10.8021383,-19.638073,-8.933346,-9.291708
1,10.803812,-15.6233749,-8.933346,-9.322891
1,10.805481,-11.6166191,-8.933346,-9.354002
1,10.8071537,-8.272007,-8.933346,-9.379978
1,11.2500744,-8.269989,-8.933346,-9.379991
1,11.2517424,-10.5405121,-8.933346,-9.446491
1,11.25341,-14.5425587,-8.933346,-9.563716
1,11.2550831,-18.5528679,-8.933346,-9.681177
1,11.256752,-22.49168,-8.926253,-9.826111
1,11.2584238,-26.3751259,-8.87634,-10.0341845
1,11.26009,-30.2411728,-8.799155,-10.3289146
1,11.2617626,-33.5200081,-8.625661,-10.88869
1,11.2634335,-32.76043,-7.37318039,-12.5505924
1,11.2651062,-30.2217827,-4.9751687,-14.0747185
1,11.2667732,-27.5020218,-2.338729,-14.1464367
1,11.268445,-24.5312042,0.6013769,-12.2867556
1,11.270113,-21.3061981,1.56665456,-10.0804768
1,11.2718172,-18.2405319,1.56665456,-9.703503
1,11.2734909,-19.0072632,1.56665456,-12.0078449
1,11.2751637,-21.5969143,1.56665456,-15.0429764
1,11.2768354,-24.41935,1.56665456,-17.8864231
1,11.2785053,-27.3250332,1.56665456,-20.6490879
1,11.28018,-30.2166138,1.56665456,-23.4206219
1,11.28185,-33.62522,1.56665456,-25.16774
1,11.7153454,-34.97,1.56665456,-25.29
1,11.7170134,-32.6939735,1.56665456,-24.79841
1,11.7186813,-29.2895546,1.57847083,-23.0202084
1,11.7203484,-26.5036526,1.56665456,-20.1478157
1,11.7220211,-23.71445,1.56665456,-17.303833
1,11.7236929,-21.0816822,1.56665456,-14.3857718
1,11.7253609,-19.67202,1.56665456,-10.6821365
1,11.7270327,-18.7127171,1.56665456,-6.84313
1,11.7287006,-19.7945385,1.56665456,-3.02438736
1,11.73037,-21.9729843,1.56665456,-1.25923538
1,11.7553816,-22.4815636,1.56665456,-1.264349
1,11.757062,-20.4288177,1.56665456,-2.39730263
1,11.75873,-18.70373,1.56665456,-5.53932571
1,11.7604027,-19.3045254,1.56665456,-9.447505
1,11.7620735,-19.973259,1.56665456,-11.840704
1,11.7639561,-20.6024971,1.56665456,-13.7708473
1,11.765625,-23.2004948,1.56665456,-16.7225838
1,11.7672958,-26.1052322,1.56665456,-19.486166
1,11.7689657,-29.0080414,1.56665456,-22.2479134
1,11.7706375,-31.9973183,1.56665456,-24.8406239
1,11.7723093,-34.97,1.56665456,-25.29
1,12.0033531,-34.97,1.56665456,-25.29
1,12.005022,-32.6915,1.56665456,-24.79788
1,12.006691,-29.2863426,1.57830572,-23.0230827
1,12.0083561,-26.50279,1.56665456,-20.15042
1,12.0100288,-23.7167931,1.56665456,-17.30024
1,12.0117016,-21.0968819,1.56665456,-14.4099751
1,12.0133724,-19.483572,1.56665456,-10.7735586
1,12.0150452,-17.9692745,1.56665456,-7.070259
1,12.016716,-15.434206,1.56665456,-3.9775238
1,12.8490505,-14.8599873,1.56665456,-3.29999161
1,12.8507223,-16.336668,1.56665456,-5.091284
1,12.8523941,-18.5521851,1.56665456,-8.309637
1,12.854064,-19.9765873,1.56665456,-12.0237637
1,12.8557358,-21.910923,1.56665456,-15.4911566
1,12.8574038,-24.8081837,1.56665456,-18.2524586
1,12.8590755,-27.7137012,1.56665456,-21.0166473
1,12.8607445,-30.5896149,1.56665456,-23.7785149
1,12.8624144,-34.1630173,1.56665456,-25.2060051
1,12.8874216,-34.97,1.56665456,-25.29
1,12.8890915,-32.6928,1.56665456,-24.7981625
1,12.89076,-29.7543888,1.56665456,-23.3893719
1,12.8924284,-31.021162,1.56665456,-20.645031
1,12.8941,-33.66241,1.56665456,-17.6251526
1,12.8957672,-36.24962,1.56665456,-14.6305056
1,12.8974361,-37.6795654,1.56665456,-10.9569216
1,12.899106,-37.66667,1.56665456,-8.287483
1,12.90078,-37.6459541,1.56665456,-9.037991
1,12.9024477,-36.6335831,1.56665456,-9.122303
1,12.9041214,-35.55942,1.56665456,-5.50624847
1,12.9291325,-35.27,1.56665456,-4.439987
1,12.9308014,-36.0953979,1.56665456,-6.61959457
1,12.9324741,-37.860817,1.56665456,-10.17392
1,12.9341431,-37.1951866,1.56665456,-13.6872978
1,12.9358139,-35.1803474,1.56665456,-17.1531162
1,12.9374828,-33.1664734,1.56665456,-20.6173286
1,12.9391556,-31.1331253,1.56665456,-24.0328178
1,12.9408226,-31.4324036,1.56665456,-25.3221054
1,12.9424953,-34.81626,1.56665456,-25.3058453
1,17.0619316,-34.97,1.56665456,-25.29
1,17.0636024,-33.38481,1.56665456,-25.6719818
1,17.0652714,-30.2784634,1.56665456,-23.4807434
1,17.06694,-27.3774834,1.56665456,-20.7105064
1,17.0686111,-24.4804344,1.56665456,-17.9598255
1,17.0702839,-21.8308582,1.56665456,-15.3001394
1,17.0719566,-20.0055733,1.56665456,-11.8291006
1,17.0736275,-18.9023933,1.56665456,-7.976757
1,17.0753021,-19.4377842,1.56665456,-4.15350151
1,17.076973,-21.3173981,1.56665456,-1.05146027
1,17.1019783,-22.0899963,1.56665456,-1.35998917
1,17.103653,-20.11114,1.56665456,-2.58544159
1,17.10532,-18.7638721,1.56665456,-5.975128
1,17.1069927,-19.4090366,1.56665456,-9.881492
1,17.1086655,-19.9820023,1.56665456,-11.9312372
1,17.1103325,-21.37976,1.56665456,-14.8120661
1,17.1120014,-24.1755829,1.56665456,-17.6505356
1,17.1136761,-27.087101,1.56665456,-20.4204636
1,17.115345,-29.9734879,1.56665456,-23.1815567
1,17.117012,-33.274353,1.56665456,-25.1386051
1,17.3096733,-34.97,1.56665456,-25.29
1,17.3113441,-32.7258568,1.56665456,-24.8053055
1,17.3130169,-29.2951889,1.57573009,-23.06331
1,17.314682,-26.5176048,1.56665456,-20.18322
1,17.31635,-23.745779,1.56665456,-17.3298779
1,17.318018,-21.1271648,1.56665456,-14.457509
1,17.31969,-19.8269939,1.56665456,-10.7744751
1,17.3213558,-20.81837,1.56665456,-8.571041
1,17.3230228,-23.1135044,1.56665456,-10.039773
1,17.3246918,-25.23286,0.2569188,-12.3678532
1,17.3263664,-27.2998238,-2.212566,-14.1374016
1,17.3280315,-30.36601,-5.06851339,-14.0292263
1,17.3297,-32.37659,-7.7001543,-11.8288517
1,17.3313713,-31.814537,-8.90308,-9.448736
1,17.3330364,-28.124794,-8.909055,-9.221506
1,17.33471,-24.1138172,-8.923113,-9.24200249
1,17.3363762,-20.1091633,-8.933346,-9.26247
1,17.3380489,-16.0941334,-8.933346,-9.282984
1,17.3397217,-12.0790768,-8.933346,-9.303505
1,17.3413925,-8.073671,-8.933346,-9.323985
1,17.3430634,-4.059414,-8.933346,-9.344506
1,17.3447323,-0.0540161133,-8.933345,-9.36498451
1,17.3464,3.946003,-8.933346,-9.385434
2,8.264561,5.816017,-8.933346,-9.394997
2,8.266233,3.531807,-8.933346,-9.422759
2,8.267901,-0.471199036,-8.933345,-9.471419
2,8.269574,-4.48358536,-8.933346,-9.520196
2,8.271244,-8.489193,-8.933346,-9.568887
2,8.272913,-12.4973621,-8.933346,-9.6176
2,8.274581,-16.4996719,-8.933346,-9.666176
2,8.276251,-20.5031624,-8.933346,-9.739178
2,8.277922,-24.3843937,-8.908197,-9.919021
2,8.27959,-28.2597351,-8.842195,-10.161726
2,8.28126049,-32.1406479,-8.759419,-10.4860268
2,8.282928,-33.721756,-8.13964748,-11.6252337
2,8.284595,-31.5433617,-6.28400946,-13.3255024
2,8.286263,-28.947361,-3.64482212,-14.4345512
2,8.287933,-25.9760818,-0.9018706,-13.39253
2,8.289599,-22.9735,1.4444654,-11.1321182
2,8.291268,-19.49022,1.56665456,-9.475635
2,8.292942,-18.0865116,1.56665456,-10.5701122
2,8.294613,-20.2341881,1.56665456,-13.479352
2,8.296283,-22.9143181,1.56665456,-16.4466362
2,8.297954,-25.8158226,1.56665456,-19.2141724
2,8.299625,-28.724102,1.56665456,-21.9793129
2,8.301294,-31.6490574,1.56665456,-24.6535931
2,8.302964,-34.956398,1.56665456,-25.288763
2,8.844812,-34.97,1.56665456,-25.29
2,8.846482,-32.73557,1.56665456,-24.80739
2,8.84815,-29.3178711,1.5761658,-23.0546
2,8.849823,-26.5268745,1.56665456,-20.1746864
2,8.851491,-23.7455158,1.56665456,-17.345314
2,8.85316,-21.1701546,1.56665456,-14.5318632
2,8.854832,-19.8969517,1.56665456,-11.2776642
2,8.856498,-20.7640877,1.56665456,-8.551434
2,8.85817051,-23.0266685,1.56665456,-9.744209
2,8.859837,-25.1017342,0.4411782,-12.16597
2,8.861511,-27.0847511,-1.98680532,-14.0443306
2,8.863184,-30.1166687,-4.855295,-14.1348934
2,8.864856,-32.3069344,-7.568486,-12.015707
2,8.866525,-32.0133438,-8.902383,-9.545477
2,8.868193,-28.45821,-8.908085,-9.223064
2,8.869863,-24.4465981,-8.92186,-9.254246
2,8.871535,-20.5192566,-8.933346,-9.163742
2,8.873203,-16.5792332,-8.933346,-9.209038
2,8.874876,-12.6616287,-8.933346,-9.587252
2,8.876544,-8.995579,-8.933346,-9.893937
2,9.365332,-8.269989,-8.933346,-9.379991
2,9.36700249,-10.5435314,-8.933346,-9.446582
2,9.368672,-14.5462456,-8.933346,-9.563822
2,9.370338,-18.5455742,-8.933346,-9.680961
2,9.372015,-22.502533,-8.926198,-9.829768
2,9.373682,-26.37568,-8.87602,-10.0356607
2,9.37535,-30.2451267,-8.798866,-10.3301754
2,9.377022,-33.5223427,-8.626957,-10.8867044
2,9.378696,-32.7713661,-7.38305473,-12.547287
2,9.380367,-30.1999149,-4.956908,-14.0799809
2,9.382039,-27.4538841,-2.308692,-14.1418648
2,9.38371,-24.49723,0.6255529,-12.2312717
2,9.38538,-21.2440338,1.56665456,-10.0562878
2,9.387049,-18.2687988,1.56665456,-9.701262
2,9.388717,-19.0069847,1.56665456,-11.985301
2,9.390383,-21.5747452,1.56665456,-15.0159674
2,9.392054,-24.389595,1.56665456,-17.8576469
2,9.39372,-27.2890987,1.56665456,-20.6146431
2,9.395388,-30.1740246,1.56665456,-23.3783684
2,9.39705849,-33.56098,1.56665456,-25.166338
2,10.5557232,-34.97,1.56665456,-25.29
2,10.5573931,-32.6879921,1.56665456,-24.797123
2,10.5590658,-29.2779274,1.57896745,-23.0132332
2,10.5607338,-26.4911442,1.56665456,-20.13773
2,10.5624027,-23.714632,1.56665456,-17.2967281
2,10.5640726,-21.103241,1.56665456,-14.41737
2,10.5657387,-19.6813354,1.56665456,-10.7223091
2,10.5674114,-18.7206345,1.56665456,-6.882015
2,10.5690813,-19.7868137,1.56665456,-3.05291748
2,10.5707541,-21.9701843,1.56665456,-1.17480278
2,10.5957623,-22.0899963,1.56665456,-1.35998917
2,10.5974369,-20.1091766,1.56665456,-2.586647
2,10.5991068,-18.7672958,1.56665456,-5.985302
2,10.60078,-19.4102631,1.56665456,-9.889021
2,10.6024494,-19.981617,1.56665456,-11.9242573
2,10.6041183,-21.3434429,1.56665456,-14.75103
2,10.6057882,-24.1243458,1.56665456,-17.6020222
2,10.6074562,-27.0255241,1.56665456,-20.362011
2,10.6091232,-29.9143429,1.56890869,-23.122982
2,10.610795,-33.200882,1.56665456,-25.1290722
2,10.7858562,-34.97,1.56665456,-25.29
2,10.7875261,-32.68848,1.56665456,-24.7972221
2,10.7891951,-29.73764,1.56665456,-23.4158249
2,10.790863,-30.9844437,1.56665456,-20.6834373
2,10.7925358,-33.6269226,1.56665456,-17.6639767
2,10.7942057,-36.22464,1.56665456,-14.6681576
2,10.7958736,-37.67506,1.56665456,-11.0031614
2,10.7975445,-36.6748,1.56665456,-8.110592
2,10.7992144,-35.32651,1.56665456,-4.58962059
2,10.8242226,-35.27,1.56665456,-4.439987
2,10.8258934,-36.0947533,1.56665456,-6.61786652
2,10.8275614,-37.85534,1.56665456,-10.1633863
2,10.8292294,-37.1779861,1.56665456,-13.688302
2,10.8309,-35.1682243,1.56665456,-17.1550522
