Day,Time,X,Y,Z
2,8.675612,5.81600571,-9.69,-9.395002
2,8.677287,2.14254379,-8.933346,-9.361536
2,8.678953,-1.85997391,-8.933346,-9.32506
2,8.680623,-5.86619568,-8.933346,-9.288561
2,8.68229,-9.867826,-8.933346,-9.252096
2,8.683958,-13.87011,-8.933346,-9.215616
2,8.68563,-17.8851547,-8.933346,-9.179026
2,8.687301,-21.8936939,-8.931552,-9.142498
2,8.688969,-25.8966122,-8.917332,-9.10602951
2,8.6906395,-29.9059582,-8.905157,-9.069492
2,8.692307,-33.90873,-8.913371,-9.033028
2,8.693975,-37.8629837,-8.933346,-8.907135
2,8.695644,-39.2703743,-8.933346,-5.232998
2,8.697316,-39.99,-8.933346,-2.67
2,9.230902,-39.99,-8.933346,-2.67
2,9.232573,-39.03666,-8.933346,-6.16107225
2,9.234241,-36.87931,-8.933346,-9.129309
2,9.23590851,-32.87567,-8.850866,-9.154224
2,9.237577,-28.8695221,-8.9072,-9.179155
2,9.23925,-24.8573284,-8.920615,-9.204121
2,9.240918,-20.8511848,-8.933346,-9.229052
2,9.242588,-16.8454475,-8.933346,-9.253986
2,9.244261,-12.8315659,-8.933346,-9.278965
2,9.245931,-8.821178,-8.933346,-9.303919
2,9.24760151,-4.813999,-8.933346,-9.328859
2,9.249271,-0.8043175,-8.933346,-9.353807
2,9.250942,3.20618057,-8.933346,-9.378763
2,9.25261,5.816017,-8.933346,-9.39501
2,10.787014,5.816017,-8.933346,-9.39501
2,10.788682,2.155796,-8.933346,-9.361658
2,10.7903519,-1.851017,-8.933346,-9.325144
2,10.7920227,-5.861702,-8.933346,-9.288603
2,10.7936935,-9.868946,-8.933346,-9.252081
2,10.7953634,-13.8800659,-8.933346,-9.215517
2,10.7970333,-17.88749,-8.933346,-9.179003
2,10.7987022,-21.8891449,-8.931567,-9.142553
2,10.80037,-25.89678,-8.917331,-9.106039
2,10.80204,-29.9028053,-8.905149,-9.069528
2,10.8037071,-33.9043961,-8.913371,-9.03307152
2,10.8053789,-37.8640671,-8.933346,-8.901904
2,10.80705,-39.2726936,-8.933346,-5.22224045
2,10.8087177,-39.99,-8.933346,-2.67
2,11.4839439,-39.99,-8.933346,-2.67
2,11.48561,-39.0498619,-8.933346,-6.14093971
2,11.48728,-36.99479,-8.933346,-9.076209
2,11.4889488,-35.6084137,-8.933346,-5.44642162
2,11.5139542,-35.27,-8.933346,-4.44000149
2,11.515625,-36.4856377,-8.933346,-7.880031
2,11.5172911,-38.65564,-8.933346,-7.41692352
2,11.5189657,-39.7423134,-8.933346,-3.5511775
2,11.8774147,-39.99,-8.933346,-2.67
2,11.8790836,-39.0544739,-8.933346,-6.12432575
2,11.8807573,-36.98317,-8.933346,-9.375601
2,11.8824263,-34.0511856,-8.314907,-11.4313278
2,11.8840961,-31.56715,-6.330893,-13.2336731
2,11.8857651,-29.0533943,-3.71431971,-14.4146614
2,11.887435,-26.0468636,-0.941307068,-13.346489
2,11.8891029,-22.8696022,1.45292282,-11.027647
2,11.8907757,-19.710041,1.56665421,-8.631218
2,11.8924484,-19.2172661,1.56665421,-5.1313076
2,11.8941164,-21.0643673,1.56665421,-1.917326
2,11.9191246,-22.0899925,1.56665421,-1.3599987
2,11.9207964,-19.5768166,1.56665421,-3.707037
2,11.9224653,-18.7997437,1.56665421,-7.58083725
2,11.9241371,-21.5695381,1.56665421,-10.0702629
2,11.925808,-24.2743874,0.7492657,-12.033514
2,11.9274759,-26.6453934,-1.51054764,-13.757246
2,11.929142,-29.54974,-4.22927141,-14.2822361
2,11.9308128,-32.432663,-7.0979476,-12.6224613
2,11.9324808,-35.43684,-8.933346,-10.4371176
2,11.9341536,-38.41773,-8.933346,-7.85575247
2,11.9358253,-39.6153069,-8.933346,-4.068381
2,12.0045719,-39.99,-8.933346,-2.67
2,12.00624,-39.05363,-8.933346,-6.122781
2,12.007906,-36.9955063,-8.933346,-9.367769
2,12.0095768,-34.0619354,-8.317747,-11.4236107
2,12.0112467,-31.57829,-6.339033,-13.2253475
2,12.0129147,-29.06702,-3.723207,-14.4125462
2,12.0145874,-26.0519962,-0.9472375,-13.35013
2,12.01626,-22.8686962,1.45308208,-11.0269394
2,12.0179281,-19.716774,1.56665421,-8.636681
2,12.019598,-17.0176048,1.56665421,-5.670807
2,12.0212688,-14.8599892,1.56665421,-3.29999733
2,12.779747,-14.8599892,1.56665421,-3.29999733
2,12.7814169,-17.26652,1.56665421,-5.94366264
