Day,Time,X,Y,Z
1,8.765196,5.81600952,-9.689999,-9.394993
1,8.766863,2.19504929,-8.933345,-9.438997
1,8.768534,-1.81323624,-8.933345,-9.487719
1,8.7702055,-5.826662,-8.933346,-9.536512
1,8.771876,-9.834568,-8.933346,-9.585234
1,8.773546,-13.8435936,-8.933346,-9.633965
1,8.775218,-17.8551216,-8.933346,-9.689806
1,8.776891,-21.82647,-8.928763,-9.800247
1,8.778561,-25.7152767,-8.884843,-10.0055447
1,8.780231,-29.6023178,-8.812013,-10.2797356
1,8.781902,-32.54305,-8.455378,-11.1242714
1,8.783572,-30.9828167,-5.70034,-13.5972767
1,8.785241,-28.3961067,-3.15166044,-14.3999062
1,8.786909,-25.4387188,-0.244498253,-12.905612
1,8.788584,-22.3180771,1.56665456,-10.6369286
1,8.790254,-19.6096134,1.56665456,-10.2951736
1,8.791924,-19.8139534,1.56665456,-11.3100052
1,8.793593,-20.5905647,1.56665456,-13.3822365
1,8.795266,-23.0051155,1.56665456,-16.5436
1,8.796934,-25.758625,1.56665456,-19.4534588
1,8.798602,-28.5104675,1.56665456,-22.361536
1,8.800273,-31.2184029,1.56665456,-25.27134
1,8.801944,-32.9530945,1.56665456,-28.4816933
1,10.4358234,-32.99,1.56665456,-28.55
1,10.43749,-31.2713547,1.56665456,-25.3597679
1,10.4391651,-28.56138,1.56665456,-22.406477
1,10.4408379,-25.799366,1.56665456,-19.491457
1,10.4425049,-23.14375,1.56665456,-16.7097683
1,10.4441719,-20.8024521,1.56665456,-13.77934
1,10.4458475,-19.4911575,1.56665456,-9.992237
1,10.4475193,-19.1247463,1.56665456,-6.238781
1,10.4491882,-19.5776443,1.56665456,-3.88995743
1,10.4508562,-21.9689732,1.56665456,-1.42789078
1,10.4758892,-22.0899925,1.56665456,-1.35998344
1,10.4775572,-19.5781822,1.56665456,-3.71123123
1,10.479228,-18.7997932,1.56665456,-7.590328
1,10.4808979,-19.6315727,1.56665456,-10.6120548
1,10.4825687,-19.8768864,1.56665456,-11.640789
1,10.48424,-21.40082,1.56665456,-14.8399677
1,10.4859066,-24.1456661,1.56665456,-17.74853
1,10.4875784,-26.9039955,1.56665456,-20.6636333
1,10.4892473,-29.6566982,1.56665456,-23.5727768
1,10.49092,-32.0162964,1.56665456,-26.7452679
1,10.732686,-32.99,1.56665456,-28.55
1,10.7343559,-31.5578957,1.56665456,-25.1764336
1,10.7360268,-32.4633026,1.56665456,-21.5892563
1,10.7376986,-34.3783569,1.56665456,-18.0669212
1,10.7393684,-36.2936172,1.56665456,-14.5443535
1,10.7410383,-37.68254,1.56665456,-10.8472176
1,10.7427063,-36.3093567,1.56665456,-7.32020569
1,10.7443752,-35.3356,1.56665456,-5.003788
1,10.7693834,-35.27,1.56665456,-4.439987
1,10.7710543,-36.5853043,1.56665456,-7.84663963
1,10.7727213,-37.6693535,1.56665456,-11.0550613
1,10.774395,-36.19988,1.56665456,-14.7605705
1,10.7760649,-34.30409,1.56665456,-18.2856979
1,10.7777386,-32.4218063,1.56665456,-21.77764
1,10.7794094,-31.5974751,1.56665456,-25.3116455
1,10.7810812,-32.98045,1.56665456,-28.5277767
1,12.0586758,-32.99,1.56665456,-28.55
1,12.0603428,-31.2749481,1.56665456,-25.3622971
1,12.0620146,-28.5674133,1.56665456,-22.4130039
1,12.0636845,-25.8117962,1.56665456,-19.5046425
1,12.0653524,-23.1426773,1.56665456,-16.71234
1,12.06702,-20.8049088,1.56665456,-13.7906666
1,12.0686893,-19.2263527,1.56665456,-10.1336365
1,12.070364,-17.6400375,1.56665456,-6.50735855
1,12.072031,-15.5128593,1.56665456,-3.958889
1,12.6125326,-14.4418755,1.56665456,-2.64674
1,12.6142025,-16.7040062,1.56665456,-5.52990532
1,12.6158695,-18.7384777,1.56665456,-8.895687
1,12.6175375,-20.2040462,1.56665456,-12.5856256
1,12.6192074,-22.390873,1.56665456,-15.8944378
1,12.6208744,-25.1420269,1.56665456,-18.8018188
1,12.622551,-27.9062119,1.56665456,-21.72296
1,12.6242161,-30.6535473,1.56665456,-24.60989
1,12.6258879,-32.69831,1.56665456,-28.0087013
1,12.88434,-32.99,1.56665456,-28.55
1,12.8860092,-31.5580273,1.56665456,-25.1767426
1,12.8876829,-32.46645,1.56665456,-21.58804
1,12.8893509,-34.3778229,1.56665456,-18.0708656
1,12.8910208,-36.29081,1.56665456,-14.5505791
1,12.8926907,-37.9822159,1.56665456,-10.9234962
1,12.8943605,-39.4862061,1.56665456,-7.23057556
1,12.89603,-43.112,1.56665456,-5.6033287
1,12.8976994,-46.8153954,1.56665456,-4.072695
1,12.8993711,-50.5217361,1.56665456,-2.54084587
1,12.9602146,-51.9397354,1.56665456,-2.109459
1,12.9618874,-48.53732,1.56665456,-3.48984337
1,12.963562,-44.8239365,1.56665456,-4.96264648
1,12.9652328,-41.1232,1.56665456,-6.498005
1,12.9669018,-38.6189957,1.56665456,-9.2001915
1,12.9685726,-37.1980934,1.56665456,-12.8684931
1,12.97024,-35.303772,1.56665456,-16.3923626
1,12.9719067,-33.4041634,1.56665456,-19.913866
1,12.9735746,-31.4989262,1.56665456,-23.426033
1,12.9752426,-32.3511162,1.56665456,-27.0526924
1,13.742197,-32.99,1.56665456,-28.55
1,13.7438679,-31.5558319,1.56665456,-25.1739311
1,13.7455406,-32.4542847,1.56665456,-21.5938148
1,13.74721,-34.3693466,1.56665456,-18.0764236
1,13.74888,-36.2865562,1.56665456,-14.5551786
1,13.7505512,-37.6907158,1.56665456,-10.8385448
1,13.752224,-36.3276367,1.56665456,-7.234743
1,13.7538929,-35.27,1.56665456,-4.439987
1,13.778904,-35.27,1.56665456,-4.439987
1,13.7805729,-36.5824432,1.56665456,-7.84550476
