day,time,time_new,day_new,week_num,x,y,z,no_movement
1,8.460988,8:27:39,1,0.0,-0.409999847,-7.217,-8.120001,
1,8.46274,8:27:45,1,0.0,-0.78662014,-6.35942268,-8.825541,
1,8.46452,8:27:52,1,0.0,-2.647956,-6.36321068,-12.3833456,
1,8.466221,8:27:58,1,0.0,-1.4386673,-6.37836266,-15.7953558,
1,8.467938,8:28:4,1,0.0,1.28615093,-6.392756,-18.1334476,
1,8.469691,8:28:10,1,0.0,3.3295126,-6.392756,-16.8890953,
1,8.47142,8:28:17,1,0.0,5.66448641,-6.368104,-13.5385876,
1,8.47318,8:28:23,1,0.0,6.95280266,-3.75942278,-10.6772661,
1,8.474917,8:28:29,1,0.0,5.21591854,-3.75942278,-8.879942,
1,8.476655,8:28:35,1,0.0,1.91664791,-2.22035217,-8.850616,
1,8.478402,8:28:42,1,0.0,-1.46231556,-0.2594229,-9.207539,
1,8.480222,8:28:48,1,0.0,-3.060544,-0.2594229,-12.221817,
1,8.481973,8:28:55,1,0.0,-1.00418377,-0.2594229,-15.8383875,
1,8.483651,8:29:1,1,0.0,1.79402065,-0.2594229,-18.2651176,
1,8.485429,8:29:7,1,0.0,5.42272568,-0.2594229,-16.7737446,
1,8.487166,8:29:13,1,0.0,9.31358,-0.2594229,-17.821003,
1,8.488924,8:29:20,1,0.0,10.2947035,-0.2594229,-21.2150784,
1,8.490626,8:29:26,1,0.0,8.825554,-0.2594229,-23.53653,
1,8.492365,8:29:32,1,0.0,10.9972887,-0.2579018,-24.729929,True
1,9.662352,9:39:44,1,0.0,11.3333855,-0.2743821,-24.9889,
1,9.664047,9:39:50,1,0.0,10.2729349,-0.2594229,-23.6707363,
1,9.665779,9:39:56,1,0.0,8.692342,-0.2594229,-20.53497,
1,9.667576,9:40:3,1,0.0,8.9625845,-0.2594229,-21.108942,
1,9.66937351,9:40:9,1,0.0,10.6086378,-0.2594229,-20.1831455,
1,9.671116,9:40:16,1,0.0,8.604582,-0.2594229,-17.4240227,
1,9.672898,9:40:22,1,0.0,4.517479,-0.2594229,-16.8499966,
1,9.674644,9:40:28,1,0.0,0.331501,-0.2594229,-17.05077,
