day,time,time_new,day_new,week_num,x,y,z,no_movement
2,8.184206,8:11:3,2,0.0,-0.409999847,-7.217,-8.12,
2,8.185917,8:11:9,2,0.0,-0.907459259,-6.35942268,-9.046985,
2,8.187618,8:11:15,2,0.0,-2.69934368,-6.365839,-12.5567989,
2,8.189396,8:11:21,2,0.0,-1.21007729,-6.38133526,-16.0159512,
2,8.191105,8:11:27,2,0.0,2.00590038,-6.392756,-17.9652271,
2,8.192808,8:11:34,2,0.0,4.542253,-6.392756,-15.7127571,
2,8.194596,8:11:40,2,0.0,6.21047,-5.105449,-12.4711761,
2,8.19644,8:11:47,2,0.0,6.721138,-3.75942278,-9.619591,
2,8.198171,8:11:53,2,0.0,3.449201,-3.57868433,-8.738319,
2,8.199868,8:11:59,2,0.0,-0.366319656,-0.228346944,-8.47299,
2,8.201587,8:12:5,2,0.0,-4.43341541,-0.2594229,-8.114588,
2,8.20329952,8:12:11,2,0.0,-6.09709263,-0.2594229,-5.806814,
2,8.205023,8:12:18,2,0.0,-3.20969868,-0.2594229,-3.99262619,
2,8.20671749,8:12:24,2,0.0,0.5775671,-0.2594229,-2.50447321,
2,8.208417,8:12:30,2,0.0,4.35518646,-0.2594229,-1.04111743,
2,8.210124,8:12:36,2,0.0,7.40000057,-0.2594229,0.843180656,True
2,9.211882,9:12:42,2,0.0,7.203,-0.2594229,1.691,
2,9.213641,9:12:49,2,0.0,6.72563648,-0.2594229,0.68574214,
2,9.215375,9:12:55,2,0.0,3.99841881,-0.2594229,-2.05786252,
2,9.217116,9:13:1,2,0.0,0.132049561,-0.2594229,-3.650885,
2,9.21886,9:13:7,2,0.0,-3.61488533,-0.2594229,-5.3410635,
2,9.220648,9:13:14,2,0.0,-6.091874,-0.2594229,-8.044022,
2,9.222374,9:13:20,2,0.0,-5.75343037,-0.2594229,-7.870264,
2,9.224233,9:13:27,2,0.0,-3.2767477,-0.2594229,-8.266667,
2,9.225916,9:13:33,2,0.0,0.304034233,-0.5117365,-8.876567,
2,9.227699,9:13:39,2,0.0,3.58836722,-3.673552,-8.866236,
2,9.229474,9:13:46,2,0.0,6.50978,-3.75942278,-10.6478748,
2,9.231226,9:13:52,2,0.0,7.118241,-5.731625,-13.845376,
2,9.232964,9:13:58,2,0.0,8.119597,-6.392756,-16.972662,
2,9.2347,9:14:4,2,0.0,9.809475,-6.392756,-20.54652,
2,9.236443,9:14:11,2,0.0,8.4593,-6.392756,-23.11871,True
2,9.372074,9:22:19,2,0.0,8.1,-6.392756,-24.57,
2,9.373838,9:22:25,2,0.0,7.79755926,-6.392756,-24.1204262,
2,9.37559,9:22:32,2,0.0,6.699586,-6.392756,-21.0379677,
2,9.377287,9:22:38,2,0.0,8.719416,-6.392756,-20.58118,
2,9.379018,9:22:44,2,0.0,10.5436277,-6.392756,-21.1892948,
2,9.380755,9:22:50,2,0.0,9.967047,-6.392756,-19.006073,
2,9.382444,9:22:56,2,0.0,7.69399548,-6.392756,-15.6641865,
2,9.384182,9:23:3,2,0.0,6.755003,-4.626359,-12.2488289,
2,9.385962,9:23:9,2,0.0,5.952411,-3.75942278,-9.193197,
2,9.38769,9:23:15,2,0.0,2.340775,-2.56314659,-8.613863,
2,9.389427,9:23:21,2,0.0,-1.69486141,-0.248548388,-8.366925,
2,9.391164,9:23:28,2,0.0,-5.47466564,-0.2594229,-7.43265533,
2,9.392901,9:23:34,2,0.0,-5.660219,-0.2594229,-5.52362776,
2,9.394651,9:23:40,2,0.0,-2.104333,-0.2594229,-3.85042763,
2,9.39636,9:23:46,2,0.0,1.66572762,-0.2594229,-2.232007,
2,9.398066,9:23:53,2,0.0,5.38643169,-0.2594229,-0.675055742,
2,9.399821,9:23:59,2,0.0,7.528047,-0.2594229,1.7065208,True
2,10.0729227,10:4:22,2,0.0,7.203,-0.2594229,1.691,
2,10.07468,10:4:28,2,0.0,6.19849539,-0.2594229,-0.424340963,
2,10.0764647,10:4:35,2,0.0,2.741725,-0.2594229,-2.62602329,
2,10.0782146,10:4:41,2,0.0,-1.04707527,-0.2594229,-4.01925,
2,10.0799723,10:4:47,2,0.0,-4.728592,-0.2594229,-4.898377,
2,10.08172,10:4:54,2,0.0,-8.060842,-0.2594229,-7.375697,
2,10.0835085,10:5:0,2,0.0,-10.4851675,-0.2594229,-10.5143509,
2,10.085228,10:5:6,2,0.0,-10.8887968,-0.2594229,-14.0390358,
2,10.1102581,10:6:36,2,0.0,-8.999999,-0.2594229,-15.3799992,
2,10.1120749,10:6:43,2,0.0,-10.3728437,-0.2594229,-13.34703,
2,10.1138611,10:6:49,2,0.0,-10.6086493,-0.2594229,-9.667638,
2,10.1156387,10:6:56,2,0.0,-7.334873,-0.2594229,-7.00489235,
2,10.1173239,10:7:2,2,0.0,-3.71523666,-0.2594229,-5.203042,
2,10.1191511,10:7:8,2,0.0,0.207869053,-0.2594229,-3.250126,
2,10.1211243,10:7:16,2,0.0,4.420597,-0.2594229,-1.21079826,
2,10.1229715,10:7:22,2,0.0,7.70519161,-0.2594229,1.29123163,True
2,10.4765549,10:28:35,2,0.0,7.203,-0.2594229,1.691,
2,10.4783363,10:28:42,2,0.0,7.602467,-0.2594229,-0.640481949,
2,10.480072,10:28:48,2,0.0,8.699272,-0.2594229,-4.65843058,
2,10.4818058,10:28:54,2,0.0,9.804023,-0.2594229,-8.663832,
2,10.4835491,10:29:0,2,0.0,10.4772263,-0.2594229,-12.7203808,
2,10.4853048,10:29:7,2,0.0,10.0116968,-0.2594229,-16.8121662,
2,10.4870787,10:29:13,2,0.0,8.247825,-0.2594229,-18.7559471,
2,10.4888344,10:29:19,2,0.0,9.255798,-0.2594229,-16.9706764,
2,10.4906473,10:29:26,2,0.0,8.092259,-0.2594229,-16.60442,
2,10.4924374,10:29:32,2,0.0,5.42370749,-0.2594229,-19.698843,
2,10.51754,10:31:3,2,0.0,5.02,-0.2594229,-20.19,
2,10.5192928,10:31:9,2,0.0,6.73837757,-0.2594229,-18.6376743,
2,10.52107,10:31:15,2,0.0,10.1367054,-0.2594229,-16.1688366,
2,10.5228615,10:31:22,2,0.0,10.8152332,-0.2594229,-12.6328745,
2,10.5245991,10:31:28,2,0.0,9.793268,-0.2594229,-8.593072,
2,10.5263939,10:31:35,2,0.0,8.685271,-0.2594229,-4.42960167,
2,10.5281372,10:31:41,2,0.0,7.60929441,-0.2594229,-0.386453867,True
2,12.1014528,12:6:5,2,0.0,7.203,-0.2594229,1.691,
2,12.1032162,12:6:11,2,0.0,6.722093,-0.2594229,0.6782788,
2,12.1050034,12:6:18,2,0.0,3.87468624,-0.2594229,-2.11527848,
2,12.1067867,12:6:24,2,0.0,-0.08864784,-0.2594229,-3.74414539,
2,12.1085062,12:6:30,2,0.0,-3.768011,-0.2594229,-5.374369,
2,12.1102457,12:6:36,2,0.0,-5.92209625,-0.2594229,-8.066668,
2,12.1119938,12:6:43,2,0.0,-3.56393528,-0.2594229,-8.777242,
