day,time,time_new,day_new,week_num,x,y,z,no_movement
1,8.437911,8:26:16,1,0.0,-0.409999847,-7.217,-8.12,
1,8.439686,8:26:22,1,0.0,-0.960938454,-6.35942268,-9.145702,
1,8.44140148,8:26:29,1,0.0,-2.710703,-6.367475,-12.66478,
1,8.443226,8:26:35,1,0.0,-0.919714,-6.383386,-16.2046223,
1,8.444904,8:26:41,1,0.0,2.16779518,-6.392756,-18.0672073,
1,8.446653,8:26:47,1,0.0,4.63167,-6.392756,-15.5344868,
1,8.448424,8:26:54,1,0.0,6.2745223,-4.988094,-12.3334427,
1,8.450169,8:27:0,1,0.0,6.827915,-3.75942278,-9.686439,
1,8.451996,8:27:7,1,0.0,3.57299614,-3.67930222,-8.83079052,
1,8.453754,8:27:13,1,0.0,0.636768341,-0.968937039,-8.886561,
1,8.455506,8:27:19,1,0.0,-2.61009026,-0.2594229,-10.2885036,
1,8.457245,8:27:26,1,0.0,-2.24521828,-0.2594229,-14.0134392,
1,8.459057,8:27:32,1,0.0,0.333461761,-0.2594229,-17.4669838,
1,8.460813,8:27:38,1,0.0,3.67998314,-0.2594229,-17.46096,
1,8.462568,8:27:45,1,0.0,7.61165762,-0.2594229,-16.907362,
1,8.464347,8:27:51,1,0.0,11.4741182,-0.2594229,-18.7277279,True
1,9.517872,9:31:4,1,0.0,13.4,-0.2594229,-19.67,
1,9.51962,9:31:10,1,0.0,11.6996346,-0.2594229,-18.82936,
1,9.521355,9:31:16,1,0.0,7.92236567,-0.2594229,-17.1848145,
1,9.523165,9:31:23,1,0.0,3.59418583,-0.2594229,-17.0635281,
1,9.524954,9:31:29,1,0.0,-0.678951263,-0.2594229,-17.019289,
1,9.526707,9:31:36,1,0.0,-3.03562355,-0.2594229,-14.5454149,
1,9.528456,9:31:42,1,0.0,-4.36825752,-0.2594229,-10.564929,
1,9.530199,9:31:48,1,0.0,-6.38921928,-0.2594229,-7.03641129,
1,9.531925,9:31:54,1,0.0,-9.114744,-0.2594229,-7.07039928,
1,9.533734,9:32:1,1,0.0,-10.2705555,-0.2594229,-11.0142488,
1,9.535545,9:32:7,1,0.0,-10.3166389,-0.2594229,-14.9847851,
1,9.560673,9:33:38,1,0.0,-9.0,-0.2594229,-15.38,
1,9.562416,9:33:44,1,0.0,-9.775171,-0.2594229,-13.6766062,
1,9.564186,9:33:51,1,0.0,-11.8862019,-0.2594229,-10.8666658,
1,9.565929,9:33:57,1,0.0,-9.503807,-0.2594229,-8.560106,
1,9.567733,9:34:3,1,0.0,-6.004343,-0.2594229,-7.202775,
1,9.56950951,9:34:10,1,0.0,-3.774786,-0.2594229,-10.3361092,
1,9.571234,9:34:16,1,0.0,-2.156476,-0.2594229,-14.145525,
1,9.572998,9:34:22,1,0.0,0.373963356,-0.2594229,-17.4547272,
1,9.574688,9:34:28,1,0.0,3.71005821,-0.2594229,-17.4480724,
1,9.576485,9:34:35,1,0.0,7.727776,-0.2594229,-16.926033,
1,9.578157,9:34:41,1,0.0,11.3480825,-0.2594229,-18.6603489,True
1,10.9089336,10:54:32,1,0.0,13.4,-0.2594229,-19.67,
1,10.910759,10:54:38,1,0.0,11.7459259,-0.2594229,-17.8195324,
1,10.9125814,10:54:45,1,0.0,11.3472977,-0.2594229,-13.572464,
1,10.9143867,10:54:51,1,0.0,11.5231552,-0.2594229,-9.242093,
1,10.9161367,10:54:58,1,0.0,11.6509657,-0.2594229,-5.08787155,True
1,11.0217876,11:1:18,1,0.0,13.72,-0.2594229,-4.86000061,
1,11.0235519,11:1:24,1,0.0,11.8496475,-0.2594229,-3.49097633,
1,11.02525,11:1:30,1,0.0,9.62268448,-0.2594229,-3.67820168,
1,11.02705,11:1:37,1,0.0,9.996003,-0.2594229,-7.529148,
1,11.0288134,11:1:43,1,0.0,10.7111883,-0.2594229,-11.7023373,
1,11.0306187,11:1:50,1,0.0,11.4425907,-0.2594229,-15.9701471,
1,11.0323677,11:1:56,1,0.0,12.0981255,-0.2594229,-19.1584854,True
1,12.049057,12:2:56,1,0.0,13.4,-0.2594229,-19.67,
1,12.0508242,12:3:2,1,0.0,11.9550381,-0.2594229,-18.93743,
1,12.0526314,12:3:9,1,0.0,8.155841,-0.2594229,-17.2903023,
1,12.0543842,12:3:15,1,0.0,3.96178055,-0.2594229,-17.0247765,
1,12.0561275,12:3:22,1,0.0,-0.2209158,-0.2594229,-17.0690269,
1,12.0578842,12:3:28,1,0.0,-2.86732674,-0.2594229,-14.9798222,
1,12.0596409,12:3:34,1,0.0,-4.210806,-0.2594229,-10.9970541,
1,12.0614128,12:3:41,1,0.0,-6.162651,-0.2594229,-7.31518745,
1,12.063159,12:3:47,1,0.0,-8.998896,-0.2594229,-6.95488453,
1,12.0649252,12:3:53,1,0.0,-11.0456009,-0.2594229,-10.3252859,True
1,12.7219143,12:43:18,1,0.0,-11.9926949,-0.2594229,-10.9684277,
1,12.7236271,12:43:25,1,0.0,-10.5812912,-0.2594229,-10.1129875,
1,12.7253075,12:43:31,1,0.0,-7.980028,-0.2594229,-7.183009,
1,12.7270794,12:43:37,1,0.0,-4.82408142,-0.2594229,-7.98191643,
1,12.7287779,12:43:43,1,0.0,-3.19517136,-0.2594229,-11.6921606,
1,12.7306156,12:43:50,1,0.0,-1.2785778,-0.2594229,-15.557703,
1,12.7323818,12:43:56,1,0.0,1.671999,-0.2594229,-18.2334824,
1,12.7341156,12:44:2,1,0.0,5.218954,-0.2594229,-16.801403,
1,12.7358522,12:44:9,1,0.0,9.087167,-0.2594229,-17.6059952,
1,12.737709,12:44:15,1,0.0,13.1093721,-0.2594229,-19.5041962,
1,12.76289,12:45:46,1,0.0,13.4,-0.2594229,-19.67,
1,12.7646713,12:45:52,1,0.0,11.8519878,-0.2594229,-18.71015,
1,12.76635,12:45:58,1,0.0,9.291734,-0.2594229,-17.8591061,
1,12.7681131,12:46:5,1,0.0,5.75565863,-0.2594229,-16.906435,
1,12.7699251,12:46:11,1,0.0,1.40761375,-0.2594229,-17.027483,
1,12.7717447,12:46:18,1,0.0,-2.294119,-0.2594229,-16.3151112,
1,12.7735844,12:46:24,1,0.0,-3.80792046,-0.2594229,-12.3269558,
1,12.7752571,12:46:30,1,0.0,-5.317005,-0.2594229,-8.706651,
1,12.7770138,12:46:37,1,0.0,-8.106644,-0.2594229,-6.57980537,
1,12.7787571,12:46:43,1,0.0,-10.0381908,-0.2594229,-9.147517,
1,12.7805967,12:46:50,1,0.0,-10.7036381,-0.2594229,-13.4412794,
1,12.7823849,12:46:56,1,0.0,-8.900288,-0.2594229,-15.4068556,
1,12.7990665,12:47:56,1,0.0,-9.0,-0.2594229,-15.38,
1,12.8007822,12:48:2,1,0.0,-9.83741,-0.2594229,-14.1166048,
1,12.802618,12:48:9,1,0.0,-10.9046955,-0.2594229,-10.29841,
1,12.8043747,12:48:15,1,0.0,-8.081823,-0.2594229,-7.31463051,
1,12.8061295,12:48:22,1,0.0,-4.864462,-0.2594229,-7.725889,
1,12.8078842,12:48:28,1,0.0,-3.20777321,-0.2594229,-11.5219059,
1,12.8095951,12:48:34,1,0.0,-1.56368446,-0.2594229,-15.2143679,
1,12.8113155,12:48:40,1,0.0,1.22122955,-0.2594229,-18.0856247,
1,12.81315,12:48:47,1,0.0,4.93561172,-0.2594229,-16.9228344,
1,12.8149662,12:48:53,1,0.0,7.63678,-0.2594229,-17.2575817,
1,12.8167458,12:49:0,1,0.0,5.62649345,-0.2594229,-19.57618,
1,12.8418655,12:50:30,1,0.0,5.02000046,-0.2594229,-20.19,
1,12.84361,12:50:36,1,0.0,6.36383152,-0.2594229,-19.3820152,
1,12.8452787,12:50:43,1,0.0,8.583514,-0.2594229,-16.6395664,
1,12.847023,12:50:49,1,0.0,11.8237314,-0.2594229,-18.20045,True
1,15.3886776,15:23:19,1,0.0,13.4,-0.2594229,-19.67,
1,15.3905067,15:23:25,1,0.0,12.3372631,-0.2594229,-19.1203,
1,15.3922215,15:23:31,1,0.0,8.622876,-0.2594229,-17.461832,
1,15.3939266,15:23:38,1,0.0,4.640541,-0.2594229,-16.9702454,
1,15.3956118,15:23:44,1,0.0,0.618652344,-0.2594229,-16.76895,
1,15.397459,15:23:50,1,0.0,-2.40908337,-0.2594229,-13.8070192,
1,15.3992233,15:23:57,1,0.0,-2.457487,-0.2594229,-10.23948,
1,15.4009523,15:24:3,1,0.0,1.07709694,-1.21318114,-8.566508,
1,15.402667,15:24:9,1,0.0,4.021242,-3.75942278,-8.911025,
1,15.4044046,15:24:15,1,0.0,7.06707144,-3.75942278,-11.3152552,
1,15.4061909,15:24:22,1,0.0,7.039145,-5.95331955,-14.1213446,
1,15.4079208,15:24:28,1,0.0,8.510217,-6.392756,-16.7004757,
1,15.4096823,15:24:34,1,0.0,11.5966492,-6.392756,-15.6692944,
1,15.4114113,15:24:41,1,0.0,11.7333336,-6.392756,-11.7224445,
1,15.4132175,15:24:47,1,0.0,11.7182436,-6.39261866,-7.396862,
