minute_idx,PersonenAnzahl,temp,in_usage,heating,rgb_value,next_person_enters
126.0,0.0,18.0,False,False,(58; 76; 192),951
127.0,0.0,18.0,False,False,(58; 76; 192),951
128.0,0.0,18.0,False,False,(58; 76; 192),951
129.0,0.0,18.0,False,False,(58; 76; 192),951
130.0,0.0,18.0,False,False,(58; 76; 192),951
131.0,0.0,18.0,False,False,(58; 76; 192),951
132.0,0.0,18.0,False,False,(58; 76; 192),951
133.0,0.0,18.0,False,False,(58; 76; 192),951
134.0,0.0,18.0,False,False,(58; 76; 192),951
135.0,0.0,18.0,False,False,(58; 76; 192),951
136.0,0.0,18.0,False,False,(58; 76; 192),951
137.0,0.0,18.0,False,False,(58; 76; 192),951
138.0,0.0,18.0,False,False,(58; 76; 192),951
139.0,0.0,18.0,False,False,(58; 76; 192),951
140.0,0.0,18.0,False,False,(58; 76; 192),951
141.0,0.0,18.0,False,False,(58; 76; 192),951
142.0,0.0,18.0,False,False,(58; 76; 192),951
143.0,0.0,18.0,False,False,(58; 76; 192),951
144.0,0.0,18.0,False,False,(58; 76; 192),951
145.0,0.0,18.0,False,False,(58; 76; 192),951
146.0,0.0,18.0,False,False,(58; 76; 192),951
147.0,0.0,18.0,False,False,(58; 76; 192),951
148.0,0.0,18.0,False,False,(58; 76; 192),951
149.0,0.0,18.0,False,False,(58; 76; 192),951
150.0,0.0,18.0,False,False,(58; 76; 192),951
151.0,0.0,18.0,False,False,(58; 76; 192),951
152.0,0.0,18.0,False,False,(58; 76; 192),951
153.0,0.0,18.0,False,False,(58; 76; 192),951
154.0,0.0,18.0,False,False,(58; 76; 192),951
155.0,0.0,18.0,False,False,(58; 76; 192),951
156.0,0.0,18.0,False,False,(58; 76; 192),951
157.0,0.0,18.0,False,False,(58; 76; 192),951
158.0,0.0,18.0,False,False,(58; 76; 192),951
159.0,0.0,18.0,False,False,(58; 76; 192),951
160.0,0.0,18.0,False,False,(58; 76; 192),951
161.0,0.0,18.0,False,False,(58; 76; 192),951
162.0,0.0,18.0,False,False,(58; 76; 192),951
163.0,0.0,18.0,False,False,(58; 76; 192),951
164.0,0.0,18.0,False,False,(58; 76; 192),951
165.0,0.0,18.0,False,False,(58; 76; 192),951
166.0,0.0,18.0,False,False,(58; 76; 192),951
167.0,0.0,18.0,False,False,(58; 76; 192),951
168.0,0.0,18.0,False,False,(58; 76; 192),951
169.0,0.0,18.0,False,False,(58; 76; 192),951
170.0,0.0,18.0,False,False,(58; 76; 192),951
171.0,0.0,18.0,False,False,(58; 76; 192),951
172.0,0.0,18.0,False,False,(58; 76; 192),951
173.0,0.0,18.0,False,False,(58; 76; 192),951
