idx_prediction,week_num,day,day_new,hour,minute,x_actual,y_actual,z_actual,room_actual,x_prediction,y_prediction,z_prediction,room_prediction
1213,43.0,216,Tue,8,38,-46.5275726,1.56665456,-9.828944,5C-04,-46.47763633728027,1.5732011795043945,-9.792396545410156,5C-04
1214,43.0,216,Tue,9,20,-46.5049362,1.56665456,-9.82899952,5C-04,-46.446794509887695,1.5658435821533203,-9.796648025512695,5C-04
1215,43.0,216,Tue,11,23,-45.85576,1.56665456,-9.870093,5C-04,-46.21487522125244,1.5598278045654297,-9.831764221191406,5C-04
1216,43.0,216,Tue,12,8,-16.352655400000003,1.56665456,-3.124364849999999,Küche 5. OG,-15.590065002441406,1.563298225402832,-3.5734481811523438,Küche 5. OG
1217,43.0,216,Tue,12,42,-46.5129242,1.56665456,-9.829145,5C-04,-46.217684745788574,1.5715036392211914,-9.800899505615234,5C-04
1218,43.0,216,Tue,15,42,-45.85635,1.56665456,-9.869515,5C-04,-46.28789234161377,1.5643348693847656,-9.791431427001953,5C-04
1219,43.0,217,Wed,9,1,-29.8199921,1.56665456,-34.37001,5C-02.1,-29.82729148864746,1.5904312133789062,-9.731952667236328,Treppenhaus 5. OG
1220,43.0,217,Wed,9,29,-46.56,1.56665456,-9.829999999999998,5C-04,-46.27574634552002,1.553807258605957,-9.841426849365234,5C-04
1221,43.0,217,Wed,10,13,-46.4917068,1.56665456,-9.826328,5C-04,-46.48606491088867,1.5569677352905273,-9.758214950561523,5C-04
1222,43.0,217,Wed,12,4,-14.902009999999997,1.56665456,-3.328903199999999,Küche 5. OG,-14.836708068847656,1.5771961212158203,-4.089866638183594,Küche 5. OG
1223,43.0,217,Wed,13,13,-20.195594799999995,1.56665456,-18.9347515,5C-01.1,-19.635772705078125,1.5937509536743164,-19.032329559326172,5C-01.1
1224,43.0,217,Wed,13,33,-46.56,1.56665456,-9.829999999999998,5C-04,-46.36012363433838,1.5647974014282227,-9.807727813720703,5C-04
1225,43.0,217,Wed,14,7,-8.520237000000002,-8.933345,-9.378050000000002,Flur 4. OG Übergang,-8.79571533203125,1.5577917098999023,-9.820394515991211,Vorraum 5C-15
1226,43.0,217,Wed,14,45,-46.56,1.56665456,-9.829999999999998,5C-04,-46.33945274353027,1.5579423904418945,-9.825712203979492,5C-04
1227,43.0,217,Wed,15,47,-44.166584,1.56665456,-9.697578,5C-04,-45.70034313201904,1.5575847625732422,-9.824012756347656,5C-04
1228,43.0,217,Wed,16,6,-45.18046,1.56665456,-9.487136,5C-04,-46.10890865325928,1.5622634887695312,-9.804943084716797,5C-04
1229,43.0,218,Thu,8,34,-45.2984276,1.56665456,-9.790652999999999,5C-04,-46.33778667449951,1.5749778747558594,-9.761320114135742,5C-04
1230,43.0,218,Thu,9,5,-19.017875700000005,1.56665456,-18.9703579,5C-01.1,-18.82459259033203,1.5723686218261719,-19.145307540893555,5C-01.1
1231,43.0,218,Thu,10,29,-19.45894,1.56665456,-19.091135,5C-01.1,-19.131362915039062,1.55096435546875,-18.99764633178711,5C-01.1
1232,43.0,218,Thu,11,40,-46.412674,1.56665456,-9.825429,5C-04,-46.44089698791504,1.5700864791870117,-9.784526824951172,5C-04
1233,43.0,218,Thu,12,11,-14.8599854,1.56665456,-3.299995420000002,Küche 5. OG,-14.941963195800781,1.5593128204345703,-3.5630416870117188,Küche 5. OG
1234,43.0,218,Thu,13,0,-45.46697,1.56665456,-9.876823000000002,5C-04,-46.37925148010254,1.5608692169189453,-9.819211959838867,5C-04
1235,43.0,218,Thu,13,40,-45.2949638,1.56665456,-9.848279999999999,5C-04,-46.05447006225586,1.5668582916259766,-9.792097091674805,5C-04
1236,43.0,218,Thu,14,19,-45.58983,1.56665456,-9.812382,5C-04,-46.304306983947754,1.5659904479980469,-9.801797866821289,5C-04
1237,43.0,218,Thu,15,42,-8.269978000000002,-8.933345,-9.380006999999999,Flur 4. OG Übergang,-8.509456634521484,1.5639867782592773,-9.80549430847168,Vorraum 5C-15
