idx_prediction,week_num,day,day_new,hour,minute,x_actual,y_actual,z_actual,room_actual,x_prediction,y_prediction,z_prediction,room_prediction
1093,43.0,215,Mon,8,45,-42.6207657,-8.933346,-16.1299248,4C-08,-42.880730628967285,-8.934330224990845,-16.288864135742188,4C-08
1094,43.0,215,Mon,9,50,-43.05997,-8.933346,-16.5890865,4C-08,-42.84898662567139,-8.942562818527222,-16.316164016723633,4C-08
1095,43.0,215,Mon,10,34,-28.8594627,-8.933346,-35.5881233,4C-05,-42.5988712310791,-8.932902812957764,-16.36066436767578,4C-08
1096,43.0,215,Mon,11,4,-43.0603,-8.933346,-16.5918045,4C-08,-43.24344730377197,-8.932546973228455,-16.807092666625977,4C-08
1097,43.0,215,Mon,12,7,5.170349000000002,-8.933346,-9.397427,Flur 4. OG Übergang,5.590576171875,-8.9342942237854,-9.479238510131836,Flur 4. OG Übergang
1098,43.0,215,Mon,12,44,-42.2287331,-8.933346,-15.7205744,4C-08,-42.734036445617676,-8.933226466178894,-16.310115814208984,4C-08
1099,43.0,215,Mon,13,56,-43.08,-8.933346,-16.61,4C-08,-42.42747497558594,-8.935384273529053,-16.34599494934082,4C-08
1100,43.0,215,Mon,15,47,-43.0071259,-8.933346,-16.5336781,4C-08,-42.91282653808594,-8.93718135356903,-16.476598739624023,4C-08
1101,43.0,215,Mon,16,8,-42.80244,-8.933346,-16.3197517,4C-08,-42.93996524810791,-8.941858768463135,-16.453969955444336,4C-08
1102,43.0,217,Wed,8,35,-42.5048866,-8.933346,-16.00928,4C-08,-42.445069313049316,-8.92142915725708,-16.080507278442383,4C-08
1103,43.0,217,Wed,8,55,-29.3801117,1.5666551599999998,-32.20095,5C-02.1,-42.66386604309082,-8.909332990646362,-16.239831924438477,4C-08
1104,43.0,217,Wed,9,16,-43.08,-8.933346,-16.61,4C-08,-42.98606777191162,-8.934001088142395,-16.615137100219727,4C-08
1105,43.0,217,Wed,10,35,-42.9351425,-8.933346,-16.4699726,4C-08,-42.627763748168945,-8.930492758750916,-16.34218978881836,4C-08
1106,43.0,217,Wed,12,3,5.816020999999999,-8.933346,-9.395,Flur 4. OG Übergang,5.581428527832031,-8.932456016540527,-9.290729522705078,Flur 4. OG Übergang
1107,43.0,217,Wed,12,45,-42.09624,-8.933346,-15.5830345,4C-08,-42.67339324951172,-8.93214225769043,-16.228046417236328,4C-08
1108,43.0,217,Wed,14,21,-42.5517273,-8.933346,-16.0566483,4C-08,-42.895297050476074,-8.934232234954834,-16.456180572509766,4C-08
1109,43.0,217,Wed,14,59,-42.7826958,-8.933346,-16.2989521,4C-08,-42.66404724121094,-8.935277700424194,-16.3190860748291,4C-08
1110,43.0,219,Fri,8,55,-42.7309036,-8.933346,-16.2449741,4C-08,-42.60404968261719,-8.913412690162659,-16.082481384277344,4C-08
1111,43.0,219,Fri,10,35,-51.57,1.5666542099999994,-5.749994999999998,5C-05.2,-42.44440174102783,-8.933423161506653,-16.232067108154297,4C-08
1112,43.0,219,Fri,10,57,-43.08,-8.933346,-16.61,4C-08,-42.64462757110596,-8.934226989746094,-16.316410064697266,4C-08
1113,43.0,219,Fri,11,39,-8.269984999999998,-8.933346,-9.379992999999999,Flur 4. OG Übergang,-42.416462898254395,-8.931933760643005,-16.314861297607422,4C-08
1114,43.0,219,Fri,12,5,4.960590359999998,-8.933346,-9.850684999999999,Flur 4. OG Übergang,5.3154449462890625,-8.934144973754883,-9.325569152832031,Flur 4. OG Übergang
1115,43.0,219,Fri,12,39,-43.08,-8.933346,-16.61,4C-08,-42.482173919677734,-8.933164715766907,-16.207693099975586,4C-08
1116,43.0,219,Fri,13,16,-42.15516,-8.933346,-15.6413212,4C-08,-42.70901966094971,-8.935555696487427,-10.09592056274414,4C-09
1117,43.0,219,Fri,13,53,-8.269984999999998,-8.933346,-9.379992999999999,Flur 4. OG Übergang,-42.163390159606934,-8.934993624687195,-9.652215957641602,4C-09
1118,43.0,219,Fri,15,3,-43.08,-8.933346,-16.61,4C-08,-42.82970428466797,-8.936424970626831,-16.50566291809082,4C-08
1119,43.0,219,Fri,15,53,-28.859993,-8.933346,-35.60001,4C-05,-42.75736713409424,-8.936365008354187,-16.420438766479492,4C-08
1120,43.0,219,Fri,16,49,-43.0618858,-8.933346,-16.59327,4C-08,-42.80881595611572,-8.93660855293274,-16.40007209777832,4C-08
