idx_prediction,week_num,day,day_new,hour,minute,x_actual,y_actual,z_actual,room_actual,x_prediction,y_prediction,z_prediction,room_prediction
1152,43.0,217,Wed,8,4,-24.34,1.56665456,-30.78,5C-01.2,-24.780607223510742,1.5319862365722656,-30.142212867736816,5C-01.2
1153,43.0,217,Wed,10,0,-51.570015,1.56665456,-5.749983,5C-05.2,-41.8958625793457,1.5279464721679688,-30.797809600830078,
1154,43.0,217,Wed,10,18,-24.34,1.56665456,-30.78,5C-01.2,-24.776533126831055,1.5590267181396484,-30.133543968200684,5C-01.2
1155,43.0,217,Wed,10,43,-24.6597214,1.56665456,-28.7740364,5C-01.2,-24.782115936279297,1.5633831024169922,-30.39139175415039,5C-01.2
1156,43.0,217,Wed,11,42,-24.685667,1.56665456,-28.6537132,5C-01.2,-24.491615295410156,1.5642051696777344,-30.405760765075684,5C-01.2
1157,43.0,217,Wed,12,6,5.816020999999999,-8.933346,-9.394990999999997,Flur 4. OG Übergang,5.8508148193359375,1.5642204284667969,-9.446918487548828,
1158,43.0,217,Wed,12,38,-24.4556522,1.56665456,-30.0698147,5C-01.2,-24.558746337890625,1.5593547821044922,-30.50906276702881,5C-01.2
1159,43.0,217,Wed,15,1,-24.34,1.56665456,-30.78,5C-01.2,-24.430143356323242,1.5641593933105469,-30.41529083251953,5C-01.2
1160,43.0,217,Wed,16,2,-18.085403399999997,1.56665456,-18.9965057,5C-01.1,-20.311267852783203,1.5668601989746094,-20.94989776611328,5C-01.1
1161,43.0,217,Wed,16,45,-24.3400021,1.56665456,-30.779871,5C-01.2,-24.42580795288086,1.5641498565673828,-30.51253890991211,5C-01.2
1162,43.0,218,Thu,8,4,-24.4065228,1.56665456,-30.30894,5C-01.2,-24.422473907470703,1.5670223236083984,-30.560490608215332,5C-01.2
1163,43.0,218,Thu,10,18,-24.7116718,1.56665456,-28.4924374,5C-01.2,-25.032180786132812,1.5639057159423828,-30.217833518981934,5C-01.2
1164,43.0,218,Thu,12,16,3.819828000000001,-8.933346,-9.384799999999998,Flur 4. OG Übergang,5.7885894775390625,1.5629386901855469,-9.38973617553711,
1165,43.0,218,Thu,12,49,-24.34,1.56665456,-30.78,5C-01.2,-24.577648162841797,1.5638408660888672,-30.514419555664062,5C-01.2
1166,43.0,218,Thu,14,35,-24.5897789,1.56665456,-29.2400532,5C-01.2,-24.953052520751953,1.5647611618041992,-30.512166023254395,5C-01.2
1167,43.0,218,Thu,15,37,-24.6777954,1.56665456,-28.7042637,5C-01.2,-24.54806137084961,1.5691261291503906,-30.60608196258545,5C-01.2
1168,43.0,219,Fri,8,6,-24.3406086,1.56665456,-30.7756119,5C-01.2,-24.437498092651367,1.5643911361694336,-30.500286102294922,5C-01.2
1169,43.0,219,Fri,8,35,-24.4086342,1.56665456,-30.3015118,5C-01.2,-24.413375854492188,1.5580072402954102,-30.14782428741455,5C-01.2
1170,43.0,219,Fri,9,38,-24.34,1.56665456,-30.78,5C-01.2,-24.567747116088867,1.5584402084350586,-30.306187629699707,5C-01.2
1171,43.0,219,Fri,10,34,-24.6060581,1.56665456,-29.1403561,5C-01.2,-24.63665008544922,1.558497428894043,-30.348557472229004,5C-01.2
1172,43.0,219,Fri,11,41,-24.4089851,1.56665456,-29.541448600000003,5C-01.2,-24.460742950439453,1.5587072372436523,-30.091060638427734,5C-01.2
1173,43.0,219,Fri,12,4,4.243690489999999,-8.933346,-9.480837000000001,Flur 4. OG Übergang,5.510009765625,1.5595684051513672,-9.53542709350586,
1174,43.0,219,Fri,12,37,-24.4058952,1.56665456,-30.3058052,5C-01.2,-24.587448120117188,1.555006980895996,-30.687990188598633,5C-01.2
1175,43.0,219,Fri,14,14,-28.8865967,-8.933346,-34.45899,4C-05,-30.794984817504883,1.5591754913330078,-30.395581245422363,5C-02.1
1176,43.0,219,Fri,15,22,-24.6167927,1.56665456,-29.073942199999998,5C-01.2,-24.52688217163086,1.5604991912841797,-30.33845043182373,5C-01.2
