idx_prediction,week_num,day,day_new,hour,minute,x_actual,y_actual,z_actual,room_actual,x_prediction,y_prediction,z_prediction,room_prediction
1013,43.0,215,Mon,8,48,-39.6989479,-8.933346,-13.379661599999999,4C-08,-39.65885353088379,-8.921343088150024,-14.402557373046875,4C-08
1014,43.0,215,Mon,9,11,-28.9043617,-8.933346,-34.4629059,4C-05,-28.784013748168945,-8.903714656829834,-34.256518840789795,4C-05
1015,43.0,215,Mon,9,56,-40.3937454,-8.933346,-14.2366,4C-08,-40.43921947479248,-8.92152750492096,-14.74642562866211,4C-08
1016,43.0,215,Mon,10,32,-40.6691,-8.933346,-14.4081707,4C-08,-40.84614372253418,-8.91833782196045,-14.580034255981445,4C-08
1017,43.0,215,Mon,10,56,5.816028590000002,-8.933346,-9.394994,Flur 4. OG Übergang,5.927558898925781,-8.917191863059998,-14.156084060668945,4C-01.1
1018,43.0,215,Mon,12,46,-39.95957,-8.933346,-13.487826299999998,4C-08,-39.9268798828125,-8.917799353599548,-14.875362396240234,4C-08
1019,43.0,215,Mon,13,10,-28.90522,-8.933346,-34.4430656,4C-05,-29.100448608398438,-8.932311534881592,-13.677547454833984,
1020,43.0,215,Mon,14,1,-41.27,-8.933346,-15.190000000000001,4C-08,-41.0785551071167,-8.929632067680359,-13.671821594238281,4C-08
1021,43.0,215,Mon,15,49,-39.9547157,-8.933346,-13.479755399999998,4C-08,-39.98530578613281,-8.90931248664856,-34.86505174636841,
1022,43.0,215,Mon,16,25,-40.6472778,-8.933346,-14.3805656,4C-08,-40.75427436828613,-8.920329689979553,-14.455497741699219,4C-08
1023,43.0,217,Wed,8,44,-41.27,-8.933346,-15.190000000000001,4C-08,-41.019394874572754,-8.902562141418457,-14.015081405639648,4C-08
1024,43.0,217,Wed,10,58,-40.6790428,-8.933346,-14.4219313,4C-08,-40.715646743774414,-8.916690468788147,-14.29473876953125,4C-08
1025,43.0,217,Wed,12,1,5.816028590000002,-8.933346,-9.394994,Flur 4. OG Übergang,5.799156188964844,-8.92758572101593,-9.41370964050293,Flur 4. OG Übergang
1026,43.0,217,Wed,12,41,-41.27,-8.933346,-15.190000000000001,4C-08,-40.933714866638184,-8.921527028083801,-13.795085906982422,4C-08
1027,43.0,217,Wed,13,5,-40.1808357,-8.933346,-13.7755947,4C-08,-40.41292381286621,-8.92994248867035,-13.812515258789062,4C-08
1028,43.0,217,Wed,13,41,-41.27,-8.933346,-15.190000000000001,4C-08,-41.026429176330566,-8.922895312309265,-13.981502532958984,4C-08
1029,43.0,217,Wed,15,1,-41.26969,-8.933346,-15.1895962,4C-08,-41.072333335876465,-8.929500579833984,-13.804813385009766,4C-08
1030,43.0,217,Wed,16,49,-40.4663429,-8.933346,-14.1449995,4C-08,-41.157219886779785,-8.924364686012268,-13.80715560913086,4C-08
1031,43.0,219,Fri,8,47,-41.27,-8.933346,-15.190000000000001,4C-08,-41.06593322753906,-8.916907668113708,-14.37814712524414,4C-08
1032,43.0,219,Fri,10,37,-41.27,-8.933346,-15.190000000000001,4C-08,-41.05627632141113,-8.9162517786026,-14.646711349487305,4C-08
1033,43.0,219,Fri,11,0,-40.5875435,-8.933346,-14.302238500000001,4C-08,-40.64524745941162,-8.911610722541809,-14.79534912109375,4C-08
1034,43.0,219,Fri,12,9,5.816028590000002,-8.933346,-9.394994,Flur 4. OG Übergang,5.7227935791015625,-8.92128837108612,-9.423107147216797,Flur 4. OG Übergang
1035,43.0,219,Fri,13,3,-40.4206619,-8.933346,-14.0858116,4C-08,-40.5816764831543,-8.930605292320251,-14.071237564086914,4C-08
1036,43.0,219,Fri,16,24,-50.3539047,1.5666551599999998,-5.756242749999998,5C-05.2,-49.83106231689453,-0.13460826873779297,-15.478166580200195,
1037,43.0,219,Fri,16,53,-40.6401138,-8.933346,-14.37108,4C-08,-40.66038703918457,-8.903798937797546,-14.710439682006836,4C-08
