idx_prediction,week_num,day,day_new,hour,minute,x_actual,y_actual,z_actual,room_actual,x_prediction,y_prediction,z_prediction,room_prediction
1147,43.0,216,Tue,8,22,-34.954437299999995,1.56665456,-25.288690000000003,5C-02.2,-34.088871002197266,1.5744237899780273,-25.274531364440918,5C-02.2
1148,43.0,216,Tue,11,4,-32.764766699999996,1.56665456,-25.50789,5C-02.2,-16.133811950683594,1.5888195037841797,-6.645317077636719,Küche 5. OG
1149,43.0,216,Tue,12,3,-16.657753,1.56665456,-4.5210723900000005,Küche 5. OG,-14.845096588134766,1.581456184387207,-3.0123977661132812,Küche 5. OG
1150,43.0,216,Tue,12,42,-34.97,1.56665456,-25.29,5C-02.2,-34.01313400268555,1.5638132095336914,-25.282123565673828,5C-02.2
1151,43.0,216,Tue,14,22,4.0253944399999995,-8.933346,-9.385818,Flur 4. OG Übergang,-1.6890220642089844,1.5610132217407227,-8.892341613769531,
1152,43.0,216,Tue,15,41,-34.97,1.56665456,-25.29,5C-02.2,-31.940673828125,1.5596351623535156,-25.319778442382812,5C-02.2
1153,43.0,216,Tue,16,19,-34.10968,1.56665456,-25.2143288,5C-02.2,-26.396156311035156,1.5633554458618164,-25.278162002563477,5C-01.2
1154,43.0,216,Tue,16,46,-8.473722000000002,-8.933346,-9.373500999999997,Flur 4. OG Übergang,-8.641372680664062,1.5602598190307617,-8.762397766113281,Vorraum 5C-15
1155,43.0,217,Wed,8,32,-34.66729,1.56665456,-25.2634373,5C-02.2,-34.57599639892578,1.5589838027954102,-25.142992973327637,5C-02.2
1156,43.0,217,Wed,11,30,-33.374054,1.56665456,-25.142457999999998,5C-02.2,-32.43293762207031,1.5602092742919922,-25.13104820251465,5C-02.2
1157,43.0,217,Wed,13,13,-19.337738,1.56665456,-18.9504013,5C-01.1,-17.567058563232422,1.5640878677368164,-18.999736785888672,5C-01.1
1158,43.0,217,Wed,13,52,-34.75514,1.56665456,-25.3104668,5C-02.2,-27.943525314331055,1.5582771301269531,-25.35094451904297,Flur 5. OG
1159,43.0,217,Wed,14,43,-28.9140625,-8.933347,-33.33645,4C-05,-16.881790161132812,1.5566167831420898,-25.084012031555176,
1160,43.0,217,Wed,15,30,-34.96447,1.56665456,-25.28944,5C-02.2,-30.462486267089844,1.5563621520996094,-25.251012802124023,Flur 5. OG
1161,43.0,217,Wed,16,22,-28.904068,-8.933347,-33.7214622,4C-05,-19.83499526977539,1.5580158233642578,-22.4316349029541,5C-01.1
1162,43.0,218,Thu,8,31,-34.9491768,1.56665456,-25.2881927,5C-02.2,-33.178916931152344,1.5627403259277344,-25.36856460571289,5C-02.2
1163,43.0,218,Thu,8,58,-20.073436700000002,1.56665456,-18.944519,5C-01.1,-18.422119140625,1.560685157775879,-19.067710876464844,5C-01.1
1164,43.0,218,Thu,10,26,-18.908523599999995,1.56665456,-18.9624,5C-01.1,-18.24291229248047,1.571371078491211,-19.04920768737793,5C-01.1
1165,43.0,218,Thu,12,5,-16.016786600000003,1.56665456,-2.9909839999999974,Küche 5. OG,-15.688591003417969,1.5795087814331055,-4.4809417724609375,Küche 5. OG
1166,43.0,218,Thu,12,43,-33.6231537,1.56665456,-25.173898700000002,5C-02.2,-33.53925323486328,1.5685014724731445,-25.176111221313477,5C-02.2
1167,43.0,218,Thu,14,1,-33.68058,1.56665456,-25.1749115,5C-02.2,-26.271778106689453,1.573638916015625,-25.170653343200684,5C-01.2
