coordinate,coordinate_var,hour,minute,day,day_new,week_num,idx,no_movement_5min,no_movement_15min
60.81600952,x,8,45,1,Tue,0.0,0,0.0,0.0
57.19504929,x,8,46,1,Tue,0.0,1,0.0,0.0
53.18676376,x,8,46,1,Tue,0.0,2,0.0,0.0
49.173338,x,8,46,1,Tue,0.0,3,0.0,0.0
45.165432,x,8,46,1,Tue,0.0,4,0.0,0.0
41.1564064,x,8,46,1,Tue,0.0,5,0.0,0.0
37.1448784,x,8,46,1,Tue,0.0,6,0.0,0.0
33.17353,x,8,46,1,Tue,0.0,7,0.0,0.0
29.2847233,x,8,46,1,Tue,0.0,8,0.0,0.0
25.3976822,x,8,46,1,Tue,0.0,9,0.0,0.0
22.45695,x,8,46,1,Tue,0.0,10,0.0,0.0
24.0171833,x,8,47,1,Tue,0.0,11,0.0,0.0
26.6038933,x,8,47,1,Tue,0.0,12,0.0,0.0
29.5612812,x,8,47,1,Tue,0.0,13,0.0,0.0
32.6819229,x,8,47,1,Tue,0.0,14,0.0,0.0
35.3903866,x,8,47,1,Tue,0.0,15,0.0,0.0
35.1860466,x,8,47,1,Tue,0.0,16,0.0,0.0
34.4094353,x,8,47,1,Tue,0.0,17,0.0,0.0
31.9948845,x,8,47,1,Tue,0.0,18,0.0,0.0
29.241375,x,8,47,1,Tue,0.0,19,0.0,0.0
26.4895325,x,8,47,1,Tue,0.0,20,0.0,0.0
23.7815971,x,8,48,1,Tue,0.0,21,0.0,0.0
22.0469055,x,8,48,1,Tue,0.0,22,1.0,1.0
22.01,x,10,26,1,Tue,0.0,23,0.0,0.0
23.7286453,x,10,26,1,Tue,0.0,24,0.0,0.0
26.43862,x,10,26,1,Tue,0.0,25,0.0,0.0
29.200634,x,10,26,1,Tue,0.0,26,0.0,0.0
31.85625,x,10,26,1,Tue,0.0,27,0.0,0.0
34.1975479,x,10,26,1,Tue,0.0,28,0.0,0.0
35.5088425,x,10,26,1,Tue,0.0,29,0.0,0.0
35.8752537,x,10,26,1,Tue,0.0,30,0.0,0.0
35.4223557,x,10,26,1,Tue,0.0,31,0.0,0.0
33.0310268,x,10,27,1,Tue,0.0,32,0.0,0.0
32.9100075,x,10,28,1,Tue,0.0,33,0.0,0.0
35.4218178,x,10,28,1,Tue,0.0,34,0.0,0.0
36.2002068,x,10,28,1,Tue,0.0,35,0.0,0.0
35.3684273,x,10,28,1,Tue,0.0,36,0.0,0.0
35.1231136,x,10,28,1,Tue,0.0,37,0.0,0.0
33.599180000000004,x,10,29,1,Tue,0.0,38,0.0,0.0
30.8543339,x,10,29,1,Tue,0.0,39,0.0,0.0
28.0960045,x,10,29,1,Tue,0.0,40,0.0,0.0
25.3433018,x,10,29,1,Tue,0.0,41,0.0,0.0
22.9837036,x,10,29,1,Tue,0.0,42,1.0,0.0
22.01,x,10,43,1,Tue,0.0,43,0.0,0.0
23.4421043,x,10,44,1,Tue,0.0,44,0.0,0.0
22.5366974,x,10,44,1,Tue,0.0,45,0.0,0.0
20.6216431,x,10,44,1,Tue,0.0,46,0.0,0.0
18.7063828,x,10,44,1,Tue,0.0,47,0.0,0.0
