Day,Time,X,Y,Z
1,8.610968,-0.409999847,-7.217,-8.12
1,8.612747,-1.4575758,-6.35942268,-10.0674992
1,8.614537,-2.24319077,-6.375717,-13.9349594
1,8.616289,0.182564735,-6.392756,-17.2806587
1,8.618089,0.661595345,-6.391237,-16.5871487
1,8.619853,3.81528187,-6.392756,-15.967104
1,8.621584,5.95786428,-5.55139256,-12.9603539
1,8.623321,6.42716837,-3.75942278,-10.3105183
1,8.625075,2.743063,-2.933477,-8.574423
1,8.626811,-1.24451256,-0.245581388,-8.372259
1,8.628561,-4.96186066,-0.2594229,-7.093627
1,8.630377,-2.67541122,-0.2594229,-4.809257
1,8.632121,1.297432,-0.2594229,-3.595322
1,8.633833,5.39663124,-0.2594229,-3.29810834
1,8.63555,9.505546,-0.2594229,-3.00019383
1,8.637388,13.5828085,-0.2594229,-1.99732661
1,9.361954,13.8000011,-0.2594229,-1.51999986
1,9.36371,12.3633556,-0.2594229,-2.744819
1,9.365454,8.345704,-0.2594229,-3.383865
1,9.367187,4.192684,-0.2594229,-3.59094381
1,9.368972,0.4433918,-0.2594229,-3.83460951
1,9.370708,-3.29968643,-0.2594229,-5.1662364
1,9.372494,-4.324898,-0.2594229,-7.815748
1,9.374321,-0.507605553,-0.235231876,-8.632293
1,9.376058,2.56204987,-2.62268114,-8.804646
1,9.377785,5.640195,-3.75942278,-10.1043758
1,9.379585,6.30228567,-5.42494774,-12.9816227
1,9.381342,3.6669302,-6.392756,-16.1930141
1,9.383137,-0.0791797638,-6.380677,-15.9554405
1,9.384964,-3.118475,-6.37051868,-12.8656616
1,9.386686,-5.081541,-6.35942268,-9.227543
1,9.388458,-7.870966,-6.35942268,-6.12590361
1,9.390217,-11.1703548,-6.35942268,-3.491115
1,9.391921,-13.546,-6.35942268,-1.594
1,9.942718,-13.546,-6.35942268,-1.594
1,9.944474,-11.7312412,-6.35942268,-3.097499
1,9.946199,-8.542843,-6.35942268,-5.7390337
1,9.947931,-5.34118462,-6.35942268,-8.377741
1,9.949611,-3.39208221,-6.35942268,-11.9066448
1,9.951358,-1.27035522,-6.37508774,-15.50102
1,9.953067,1.737936,-6.392756,-17.036459
1,9.954805,4.977453,-6.392756,-14.6918106
1,9.956544,6.563758,-4.39655542,-11.667717
1,9.958283,4.987796,-3.75942278,-9.441358
1,9.960021,1.20860863,-1.34032714,-8.544998
1,9.961745,-2.88183975,-0.2576481,-8.294335
1,9.963458,-5.028244,-0.2594229,-5.87792
1,9.965135,-1.37135792,-0.2594229,-4.271749
1,9.966893,2.737834,-0.2594229,-3.470305
1,9.968641,6.92254257,-0.2594229,-3.17593169
1,9.9704,11.1323891,-0.2594229,-2.87979078
1,9.97213,13.8000011,-0.2594229,-1.51999986
1,9.997288,13.8000011,-0.2594229,-1.51999986
1,9.999005,12.5501842,-0.2594229,-2.60481524
1,10.00082,8.380149,-0.2594229,-3.3291204
1,10.0026188,4.07129574,-0.2594229,-3.5712347
1,10.0044231,0.103831291,-0.2594229,-3.835675
1,10.0062456,-3.83007813,-0.2594229,-5.467682
1,10.00808,-3.72169113,-0.2594229,-8.139115
1,10.0098829,-0.00878334,-0.4536426,-8.630813
1,10.0116835,3.13028431,-3.19005442,-8.832247
1,10.0134335,6.314196,-3.75942278,-10.64937
1,10.0151091,6.007044,-5.913389,-13.3700809
1,10.0169353,3.09967041,-6.392756,-16.5089436
1,10.0187,-0.5377407,-6.376494,-15.5705433
1,10.0204649,-3.296793,-6.36424,-12.4513035
1,10.0223408,-5.467846,-6.35942268,-8.506776
1,10.02412,-8.49238,-6.35942268,-5.594223
1,10.0259266,-11.89217,-6.35942268,-2.90309882
1,10.5922737,-13.546,-6.35942268,-1.594
1,10.5940018,-11.7237682,-6.35942268,-3.10368943
1,10.5956974,-8.590431,-6.35942268,-5.699609
1,10.5974159,-5.41191673,-6.35942268,-8.319122
1,10.5991039,-3.425438,-6.35942268,-11.8478584
1,10.6008224,-1.34122562,-6.37342739,-15.3830166
1,10.6025419,0.248969078,-6.392756,-17.37899
1,10.6042671,1.74449921,-6.392756,-16.8761463
1,10.6059713,4.830181,-6.392756,-14.9161949
1,10.6077023,6.518694,-4.510036,-11.8091946
1,10.6094227,4.992691,-3.75942278,-9.498215
1,10.6111641,1.25178146,-1.375583,-8.528676
1,10.6129723,-3.03268814,-0.2594229,-8.283848
1,10.6146927,-5.115753,-0.2594229,-5.831138
1,10.61641,-1.3240757,-0.2594229,-4.25932169
1,10.6181631,2.77641582,-0.2594229,-3.48199534
