Day,Time,X,Y,Z
2,8.000535,-0.409999847,-7.217,-8.12
2,8.002262,-0.9223852,-6.35942268,-9.074557
2,8.00403,-2.75093937,-6.36815548,-12.7096977
2,8.005743,-1.22872448,-6.3813653,-16.01871
2,8.007473,2.04634023,-6.392756,-17.9411888
2,8.009214,4.61591434,-6.392756,-15.5567932
2,8.010889,6.165951,-5.174482,-12.5368176
2,8.012665,6.77441454,-3.75942278,-9.737327
2,8.014424,3.609376,-3.690927,-8.710168
2,8.01614952,-0.2635908,-0.264867425,-8.462763
2,8.01791,-4.42943668,-0.2594229,-8.11829948
2,8.019641,-6.08922672,-0.2594229,-5.783885
2,8.021407,-3.07665157,-0.2594229,-3.94039583
2,8.023163,0.8485222,-0.2594229,-2.39803219
2,8.02489,4.682062,-0.2594229,-0.925242543
2,9.16144848,5.54,-0.2594229,1.15
2,9.163129,6.15074,-0.2594229,0.5321976
2,9.164883,6.96466827,-0.2594229,-2.11683559
2,9.166658,3.42249632,-0.2594229,-3.2794838
2,9.168428,-0.5397911,-0.2594229,-4.020021
2,9.170154,-4.22188473,-0.2594229,-5.7250824
2,9.171952,-6.28741741,-0.2594229,-8.342605
2,9.173627,-5.433612,-0.2594229,-7.63041067
2,9.175472,-2.111332,-0.2594229,-8.959098
2,9.177165,1.48898792,-1.55957115,-8.788094
2,9.178998,4.60445547,-3.75942278,-9.05484
2,9.180715,7.369513,-3.84432983,-11.818634
2,9.182461,6.948077,-6.392756,-14.7494926
2,9.184283,9.175814,-6.392756,-18.0885029
2,9.186033,9.655981,-6.392756,-21.8892689
2,9.187771,7.373469,-6.392756,-22.4096222
2,9.426662,8.1,-6.392756,-24.57
2,9.428442,7.48288536,-6.392756,-23.6529179
2,9.430196,7.044693,-6.392756,-20.63675
2,9.431923,9.404469,-6.392756,-21.0000019
2,9.433675,10.6829939,-6.392756,-20.9097729
2,9.435417,9.21279049,-6.392756,-17.979826
2,9.437201,6.985928,-6.26877165,-14.3921471
2,9.438981,6.80892038,-3.75942278,-10.9560461
2,9.440741,4.475334,-3.75942278,-8.735745
2,9.44251251,0.5619087,-0.8081893,-8.49997
2,9.44425,-3.585147,-0.2594229,-8.251585
2,9.445986,-6.265213,-0.2594229,-6.76828957
2,9.447711,-4.249198,-0.2594229,-4.730988
2,9.449404,-0.5071244,-0.2594229,-3.13935137
2,9.451161,3.37197113,-0.2594229,-1.48943675
2,9.452962,7.12899351,-0.2594229,0.2405945
2,9.974974,5.54,-0.2594229,1.15
2,9.976758,6.33488274,-0.2594229,0.3554787
2,9.978519,6.764727,-0.2594229,-2.28205919
2,9.980361,2.85711718,-0.2594229,-3.37990379
2,9.982174,-1.09463787,-0.2594229,-4.13620663
2,9.98386,-4.61891556,-0.2594229,-5.984632
2,9.985558,-6.3183527,-0.2594229,-8.381274
2,9.987423,-4.868581,-0.2594229,-7.593843
2,9.989195,-1.62630272,-0.2594229,-9.244959
2,9.990902,-0.226702213,-0.303984165,-8.775351
2,9.992708,2.44793224,-2.66323471,-8.489395
2,9.99448,5.68025637,-3.75942278,-10.1291075
2,9.996241,7.638302,-4.7353034,-12.8115187
2,9.998018,5.140821,-6.392756,-15.1828041
2,9.999723,1.55213308,-6.392756,-17.0733261
2,10.0013914,-1.40295649,-6.385688,-16.4164085
2,10.0031509,-2.358221,-6.363299,-12.4997015
2,10.0049133,-1.06971645,-6.35942268,-8.78198051
2,11.7913351,-0.409999847,-6.35942268,-8.12
2,11.7931252,-0.9520402,-6.35942268,-9.135048
2,11.7948608,-2.74245548,-6.36861229,-12.7398558
2,11.7965755,-1.11579227,-6.38191748,-16.06952
2,11.7983627,1.54603767,-6.392756,-18.2008266
2,11.8000832,3.573315,-6.392756,-16.58016
2,11.8018084,5.85398436,-5.9333415,-13.2678318
2,11.8035622,6.981368,-3.75942278,-10.4889832
2,11.8053932,4.643601,-3.75942278,-8.871373
2,11.8071146,0.8558364,-1.03885114,-8.584213
2,11.808856,-3.29044819,-0.2594229,-8.269918
2,11.8106976,-6.1930666,-0.2594229,-6.366413
2,11.81252,-3.88658524,-0.2594229,-4.2514205
2,11.8142471,-0.0274481773,-0.2594229,-2.73784637
2,11.8160477,3.97928858,-0.2594229,-1.193184
2,11.8178024,7.391263,-0.2594229,0.6851549
2,11.8431377,5.54,-0.2594229,1.15
2,11.844965,7.061241,-0.2594229,-0.643178463
2,11.8466454,6.04452848,-0.2594229,-2.75344849
2,11.8483582,2.06011963,-0.2594229,-3.54975557
2,11.8501482,-1.81832457,-0.2594229,-4.36028862
2,11.851819,-5.373783,-0.2594229,-6.18428755
2,11.8536253,-9.205235,-0.2594229,-8.143971
2,11.8554583,-10.6655436,-0.2594229,-11.7792873
2,11.8571739,-9.129282,-0.2594229,-15.3294125
2,11.8739138,-9,-0.2594229,-15.3800011
2,11.8756351,-9.3477,-0.2594229,-13.9153767
2,11.8774433,-12.10724,-0.2594229,-11.3476067
2,11.8791971,-10.2589779,-0.2594229,-9.358052
2,11.8809671,-7.10178947,-0.2594229,-6.81417131
2,11.882762,-4.66704845,-0.2594229,-8.41195
2,11.8845463,-6.174877,-0.2594229,-11.9999666
2,11.9097252,-6.18999958,-0.2594229,-12.07
2,11.9114113,-5.75768948,-0.2594229,-9.964889
2,11.9132442,-4.89880276,-0.2594229,-5.73594141
2,11.9149675,-1.9536624,-0.2594229,-3.636776
2,11.9167929,2.09329,-0.2594229,-1.97046149
2,11.9185381,5.92623138,-0.2594229,-0.430157065
2,12.0641251,5.54,-0.2594229,1.15
2,12.0658712,6.319962,-0.2594229,0.365129
2,12.0676308,6.81424952,-0.2594229,-2.256051
2,12.0693913,3.10666013,-0.2594229,-3.322703
2,12.07111,-0.6952915,-0.2594229,-4.04554749
2,12.0728474,-4.397355,-0.2594229,-5.710976
2,12.0746689,-5.48232555,-0.2594229,-8.69839
2,12.076395,-2.38211441,-0.2594229,-9.244426
2,12.0781431,1.56060934,-1.6670028,-8.838952
2,12.0798664,4.54661751,-3.75942278,-9.03357
2,12.081604,7.40000057,-3.75942278,-11.7583628
2,12.0834045,6.435074,-6.392756,-14.4107008
2,12.0850754,2.9811492,-6.392756,-16.3734417
2,12.0867472,-0.5580044,-6.392756,-17.1390686
2,12.0885372,-2.21601582,-6.363712,-13.7377577
2,12.0903263,-1.97797585,-6.35942268,-9.656819
2,12.6533852,-0.409999847,-6.35942268,-8.12
2,12.6551743,-0.937943935,-6.35942268,-9.108052
2,12.6568966,-2.71614552,-6.367107,-12.6404867
2,12.6589451,-0.582118034,-6.38697672,-16.5349922
2,12.6607037,2.675929,-6.392756,-17.8912716
2,12.66249,4.972552,-6.392756,-14.88921
2,12.6642885,6.53685236,-4.460487,-11.7454662
2,12.66605,6.33889675,-3.75942278,-9.278921
2,12.6678123,2.68597031,-2.77561617,-8.7084
2,12.6695681,-1.3565774,-0.245427608,-8.411733
2,12.671277,-5.249835,-0.2594229,-7.7088685
2,12.6730509,-5.7393465,-0.2594229,-5.12707472
2,12.67479,-2.1419735,-0.2594229,-3.53294134
2,12.6765585,1.81240416,-0.2594229,-2.00171566
2,12.6783123,5.68707943,-0.2594229,-0.534832835
2,13.2008705,5.54,-0.2594229,1.15
2,13.2027016,6.21232748,-0.2594229,0.469409645
2,13.2044716,7.101077,-0.2594229,-2.209064
2,13.2062359,3.597843,-0.2594229,-3.309414
2,13.20799,-0.25857687,-0.2594229,-3.953246
2,13.2097635,-4.03988361,-0.2594229,-5.61672354
2,13.2115641,-6.177821,-0.2594229,-8.20561
2,13.2133522,-5.23613644,-0.2594229,-7.71765471
2,13.2151527,-1.72555828,-0.2594229,-9.09084
2,13.2169571,-0.494901657,-0.2594229,-9.315294
2,13.2187576,0.862635136,-1.04462016,-8.445159
2,13.220499,3.36672688,-3.5098505,-8.666149
2,13.2222862,5.2385745,-3.75942278,-9.903894
2,13.2239647,7.60000038,-4.1927557,-12
2,13.2256851,6.9545784,-6.335465,-14.44408
2,13.2274857,9.109455,-6.392756,-16.8448181
2,13.2292843,11.7333336,-6.392756,-15.0482464
2,13.2310543,11.7122221,-6.392756,-10.8541574
2,13.23284,11.7202492,-6.39263725,-6.573325
2,13.2346373,11.7288389,-6.38346863,-2.25803375
2,13.2364235,12.0576134,-6.392756,1.93132591
2,14.215004,13.1,-6.392756,2.92
2,14.2168026,13.1482849,-6.392756,1.80947113
2,14.2185116,12.3102846,-6.392756,1.925711
2,14.220335,11.3931894,-6.36202765,-1.02773345
2,14.2221012,11.171566,-6.387649,-5.196703
2,14.2238674,10.8189049,-6.392756,-9.404264
2,14.2256651,10.4531889,-6.392756,-13.66626
2,14.2273636,9.741362,-6.392756,-17.40737
2,14.2291241,8.574102,-6.392756,-17.3457832
2,14.2309,6.95257139,-5.95288658,-13.8291483
2,14.2326336,6.70563936,-3.75942278,-10.4206486
2,14.2344236,3.678522,-3.733252,-8.67007
2,14.236105,-0.07391548,-0.415573955,-8.454182
2,14.2378922,-4.33620358,-0.2594229,-8.157212
2,14.2397118,-6.204816,-0.2594229,-5.75201273
2,14.2415,-3.09970856,-0.2594229,-3.912325
2,14.2432823,0.8866148,-0.2594229,-2.362473
2,14.24502,4.72426939,-0.2594229,-0.9172994
2,15.2882977,5.54,-0.2594229,1.15
2,15.29001,7.0168457,-0.2594229,-0.455096
2,15.2917824,8.378396,-0.2594229,-4.46054745
2,15.2934752,9.617525,-0.2594229,-8.31949
2,15.2952652,10.4906015,-0.2594229,-12.4300852
2,15.2969828,10.2117691,-0.2594229,-16.5210419
2,15.2987041,9.850733,-0.2594229,-20.6181126
2,15.3004332,9.815774,-0.2594229,-24.3771324
2,15.30216,12.9977512,-0.251747727,-24.9517479
2,15.3038883,16.239,-0.3211378,-24.917
2,15.4313889,16.239,-0.3211378,-24.917
2,15.4332008,14.3404112,-0.284826756,-24.36334
2,15.4350243,10.1445179,-0.257685542,-23.1216812
2,15.4368124,7.811031,-0.2594229,-21.25779
2,15.4385929,9.820126,-0.2594229,-21.1672039
2,15.4402647,11.0224352,-0.2594229,-20.2624683
2,15.4419651,10.8234463,-0.2594229,-16.428896
2,15.4437237,10.4352617,-0.2594229,-12.2255831
2,15.4454832,10.0853605,-0.2594229,-8.147752
2,15.4473429,8.645645,-0.2594229,-4.16668844
2,15.4491177,6.70069838,-0.2594229,-0.381600738
2,15.5419312,5.54,-0.2594229,1.15
2,15.5437155,7.050833,-0.2594229,-0.614494443
2,15.5454569,8.365286,-0.2594229,-4.569252
2,15.547286,9.746531,-0.2594229,-8.72448
2,15.5490885,10.5579185,-0.2594229,-12.8817949
2,15.5508366,10.161643,-0.2594229,-17.0569229
2,15.5525532,9.78203,-0.2594229,-21.14434
2,15.5543575,9.827535,-0.2594229,-24.67795
2,15.5561428,13.4079676,-0.236612439,-24.89921
2,15.5579653,16.239,-0.3211378,-24.917
2,15.74081,16.239,-0.3211378,-24.917
2,15.742527,15.6970663,-0.312528729,-24.75731
2,15.74432,11.84593,-0.2384665,-23.6225128
2,15.7461119,8.163031,-0.2594229,-22.1876678
2,15.7478561,8.692969,-0.2594229,-20.5353813
2,15.7496033,10.6105347,-0.2594229,-21.086359
2,15.7513962,11.08758,-0.2594229,-18.1389122
2,15.75318,10.6354189,-0.2594229,-13.876276
2,15.7549381,10.1779013,-0.2594229,-9.740928
2,15.7567,8.67439651,-0.2594229,-5.791222
2,15.7584658,7.16148043,-0.2594229,-1.83321822
2,15.7601318,5.594964,-0.2594229,1.49101484
2,17.5450134,5.54,-0.2594229,1.15
2,17.5467644,6.308034,-0.2594229,0.376299977
2,17.5485115,6.846951,-0.2594229,-2.25200748
2,17.5503159,3.09164238,-0.2594229,-3.3479352
2,17.55206,-0.9447746,-0.2594229,-4.10884762
2,17.5538139,-4.617593,-0.2594229,-5.986767
2,17.5556221,-6.309884,-0.2594229,-8.37068748
2,17.5574055,-4.884488,-0.2594229,-7.49370241
2,17.5591354,-1.71171665,-0.2594229,-9.118805
2,17.5608063,1.730767,-1.9061569,-8.803407
2,17.5625114,4.616994,-3.75942278,-9.059674
2,17.5642147,7.351741,-3.826426,-11.7959595
2,17.5659676,6.2932725,-6.392756,-14.5486355
2,17.56773,2.61151075,-6.392756,-16.5494576
2,17.5694466,-0.894424438,-6.39097261,-16.90258
2,17.5712318,-2.26791954,-6.36121,-13.2410879
2,17.5729561,-1.60037136,-6.35942268,-9.419155
3,8.036833,-0.392344475,-6.35942268,-8.08707
3,8.038627,-0.942163944,-6.35942268,-9.122156
3,8.040383,-2.80408287,-6.36907768,-12.77055
3,8.042104,-1.33304119,-6.38149452,-16.030611
3,8.043933,2.24053359,-6.392756,-17.8503971
3,8.045699,4.772791,-6.392756,-15.2161579
3,8.047414,6.3353157,-4.864706,-12.1966066
3,8.049172,6.61586761,-3.75942278,-9.515006
3,8.05089951,3.25910854,-3.40859365,-8.719662
3,8.052634,-0.6698599,-0.240251422,-8.449685
3,8.05435,-4.71093941,-0.2594229,-8.018628
3,8.056106,-6.04417324,-0.2594229,-5.57513952
3,8.05782,-2.9038763,-0.2594229,-3.856143
3,8.059538,0.935255051,-0.2594229,-2.40518141
3,8.061263,4.754813,-0.2594229,-0.90809834
3,8.700865,5.54,-0.2594229,1.15
3,8.702586,5.76263332,-0.2594229,0.923528552
3,8.70432949,7.122198,-0.2594229,-1.52151167
3,8.70606,4.286232,-0.2594229,-2.93249846
3,8.707794,0.2181139,-0.2594229,-3.812172
3,8.709548,-3.8926487,-0.2594229,-4.70106649
3,8.711343,-8.072754,-0.2594229,-5.31334639
3,8.71320152,-12.1933146,-0.2594229,-3.626254
3,8.714927,-16.0061951,-0.2594229,-2.01826
3,8.761125,-16.2945938,-0.2594229,-2.26576614
3,8.762821,-14.3959074,-0.2594229,-2.08730984
3,8.764553,-10.5761461,-0.2594229,-3.67132854
3,8.76637,-6.63129425,-0.2594229,-5.38356352
3,8.768077,-2.86066055,-0.2594229,-4.52693462
3,8.769788,0.8586178,-0.2594229,-2.78151321
3,8.771486,4.534758,-0.2594229,-1.0781194
3,10.1091862,5.54,-0.2594229,1.15
3,10.1109982,7.06620932,-0.2594229,-0.599076748
3,10.1127243,6.01908636,-0.2594229,-2.73751926
3,10.1145449,1.77155542,-0.2594229,-3.59244013
3,10.1163712,-2.13783073,-0.2594229,-4.53238964
3,10.1181412,-5.915229,-0.2594229,-6.476766
3,10.1198606,-9.52834,-0.2594229,-8.38249
3,10.12159,-11.9926958,-0.2594229,-10.9684277
3,10.1470108,-11.9926958,-0.2594229,-10.9684277
3,10.1487551,-10.2619553,-0.2594229,-9.669751
3,10.1504984,-7.27436066,-0.2594229,-6.89136648
3,10.1522112,-3.588048,-0.2594229,-5.079603
3,10.1540117,0.293087,-0.2594229,-3.17208862
3,10.15576,4.049838,-0.2594229,-1.33848965
3,10.15753,7.40000057,-0.2594229,0.859372258
3,10.8569946,5.54,-0.2594229,1.15
3,10.8587236,7.03311443,-0.2594229,-0.448534727
3,10.8604593,6.52986574,-0.2594229,-2.734467
3,10.8621788,2.60606766,-0.2594229,-3.50232077
3,10.8639755,-1.22646523,-0.2594229,-4.16972637
3,10.8657331,-5.012992,-0.2594229,-6.01756954
3,10.867444,-8.660853,-0.2594229,-7.879501
3,10.8692036,-10.694169,-0.2594229,-11.031353
3,10.8709126,-9.747678,-0.2594229,-14.8371859
3,10.8961468,-9,-0.2594229,-15.3800011
3,10.8978958,-10.0525494,-0.2594229,-13.7920246
3,10.8996544,-10.9027758,-0.2594229,-10.1808014
3,10.90139,-8.023769,-0.2594229,-7.29298067
3,10.9031229,-4.29772568,-0.2594229,-5.444668
3,10.9048214,-0.6426325,-0.2594229,-3.6424365
3,10.906539,3.05256176,-0.2594229,-1.82043326
3,10.908309,6.70838,-0.2594229,0.152373791
3,11.4309025,5.54,-0.2594229,1.15
3,11.4326439,6.96894026,-0.2594229,-0.4872539
3,11.4343815,6.170654,-0.2594229,-2.74990368
3,11.4360514,2.27930737,-0.2594229,-3.51985168
3,11.4377823,-1.665576,-0.2594229,-4.290231
3,11.4396219,-5.360116,-0.2594229,-6.568226
3,11.4415607,-6.333334,-0.2594229,-8.400001
3,11.443243,-5.33315945,-0.2594229,-7.40266848
3,11.4449463,-4.51335144,-0.2594229,-8.27650452
3,11.4467525,-6.18999958,-0.2594229,-12.07
3,11.4719181,-6.18999958,-0.2594229,-12.07
3,11.4737167,-5.737423,-0.2594229,-9.866204
3,11.4754868,-4.909091,-0.2594229,-5.779949
3,11.4772482,-1.87029839,-0.2594229,-3.579556
3,11.4790525,2.141674,-0.2594229,-1.94489491
3,11.4807472,5.875294,-0.2594229,-0.4399525
3,12.0584793,5.54,-0.2594229,1.15
3,12.060256,6.317195,-0.2594229,0.3668154
3,12.0619974,6.760407,-0.2594229,-2.257266
3,12.0637817,3.00676942,-0.2594229,-3.343989
3,12.0655642,-0.8699608,-0.2594229,-4.09466
