Day,Time,X,Y,Z
1,8.34374,-0.409999847,-7.217,-8.12
1,8.345516,-0.947608,-6.35942268,-9.12148
1,8.347243,-2.75820446,-6.367941,-12.6955471
1,8.348994,-1.20039463,-6.38177347,-16.0562973
1,8.350823,1.5142622,-6.392756,-18.1925888
1,8.352628,3.71776867,-6.392756,-16.3341522
1,8.354401,5.958069,-5.57616949,-13.0140476
1,8.356155,6.96813631,-3.75942278,-10.2165728
1,8.35794449,4.2866,-3.75942278,-8.830831
1,8.35985,0.0504770279,-0.498302221,-8.517195
1,8.36166,-4.24219227,-0.2594229,-8.169195
1,8.36344,-6.1046,-0.2594229,-5.801924
1,8.365167,-3.22596645,-0.2594229,-4.376394
1,8.366886,0.8421478,-0.2594229,-3.69953418
1,8.36860752,4.97351265,-0.2594229,-3.735264
1,8.370379,9.224805,-0.2594229,-3.77299976
1,8.372065,13.2678061,-0.2594229,-3.808887
1,9.425495,13.72,-0.2594229,-4.86
1,9.4271965,11.980195,-0.2594229,-3.571311
1,9.428938,9.521279,-0.2594229,-3.64247346
1,9.430675,9.758821,-0.2594229,-7.32846355
1,9.432404,10.3947783,-0.2594229,-11.3906279
1,9.434166,10.3255253,-0.2594229,-15.579237
1,9.435834,9.929818,-0.2594229,-19.5605373
1,9.437533,9.50025,-0.2594229,-23.3399029
1,9.439281,11.7694263,-0.2769555,-24.9260578
1,9.441012,15.9219742,-0.3162341,-24.9178162
1,9.561888,16.239,-0.3211378,-24.917
1,9.563641,14.0061827,-0.23017478,-24.2590637
1,9.565361,10.0475311,-0.2594229,-23.1046753
1,9.567184,7.80443573,-0.2594229,-21.15969
1,9.568983,9.964526,-0.2594229,-21.2779026
1,9.570717,11.20904,-0.2594229,-20.0310478
1,9.572477,11.4323626,-0.2594229,-15.9809551
1,9.574147,11.53363,-0.2594229,-11.9721527
1,9.575937,11.62126,-0.2594229,-7.692923
1,9.577641,11.7550259,-0.2594229,-3.65353155
1,9.602694,13.72,-0.2594229,-4.86
1,9.604471,12.1454229,-0.2594229,-3.69722319
1,9.606239,8.164357,-0.2594229,-3.185595
1,9.608017,3.91013622,-0.2594229,-3.50574446
1,9.609815,-0.340514183,-0.2594229,-3.89719915
1,9.611595,-4.20255947,-0.2594229,-5.601142
1,9.613411,-8.078719,-0.2594229,-7.59474
1,9.615145,-10.714963,-0.2594229,-10.2565184
1,9.616827,-10.2339792,-0.2594229,-14.1452942
1,9.641947,-9.000001,-0.2594229,-15.3800011
1,9.643761,-10.1303892,-0.2594229,-13.6943569
1,9.645546,-10.8318071,-0.2594229,-10.01586
1,9.647329,-7.71853542,-0.2594229,-7.19394255
1,9.649104,-3.86533833,-0.2594229,-5.38523626
1,9.650924,0.173891068,-0.2594229,-3.74153519
1,9.652713,4.43510532,-0.2594229,-3.60744834
1,9.654472,8.65763,-0.2594229,-3.711266
1,9.656255,12.9351254,-0.2594229,-3.81643486
1,11.787199,13.72,-0.2594229,-4.86
1,11.7889843,13.0709667,-0.2594229,-4.38386965
1,11.7907486,9.532409,-0.2594229,-3.02872276
1,11.792511,5.37217426,-0.2594229,-3.34558868
1,11.7942514,1.3923378,-0.2594229,-3.80000019
1,11.7960434,-1.1392107,-0.2594229,-4.1581254
1,11.7978287,-4.85413456,-0.2594229,-6.14824057
1,11.7996311,-6.333333,-0.2594229,-8.400001
1,11.801302,-4.82562733,-0.2594229,-7.603987
1,11.8029776,-1.61139584,-0.2594229,-9.182402
1,11.8047018,1.797533,-2.00045252,-8.768167
1,11.8064594,4.79651737,-3.75942278,-9.177063
1,11.8081961,7.572526,-4.13322735,-11.9725256
1,11.8099413,6.424717,-6.36973,-14.3347683
1,11.8117371,2.74994469,-6.392756,-16.5096054
1,11.8135176,-0.921982765,-6.38958645,-16.7750511
1,11.8152037,-2.93638515,-6.378641,-13.4541645
1,11.81697,-4.872369,-6.35942268,-9.683761
1,11.8187265,-7.23858738,-6.35942268,-6.33518934
1,11.8205242,-10.687108,-6.35942268,-3.74286914
1,11.8222027,-13.5459986,-6.35942268,-1.59399986
1,12.1057863,-13.5459986,-6.35942268,-1.59399986
1,12.1075344,-12.6625376,-6.35942268,-2.31465268
1,12.10928,-9.475339,-6.35942268,-4.95905
1,12.1110353,-6.23384762,-6.35942268,-7.641076
1,12.1128006,-3.79805279,-6.35942268,-10.96094
1,12.1145773,-2.16813564,-6.371649,-14.7446289
1,12.1163349,0.761404037,-6.392756,-17.4869633
1,12.1180134,3.22762871,-6.392756,-17.2371941
1,12.1198044,5.562336,-6.366501,-13.7464714
1,12.1215544,6.885412,-3.75942278,-10.875433
1,12.1233187,5.219309,-3.75942278,-8.777548
