Day,Time,X,Y,Z
2,8.184206,-0.409999847,-7.217,-8.12
2,8.185917,-0.907459259,-6.35942268,-9.046985
2,8.187618,-2.69934368,-6.365839,-12.5567989
2,8.189396,-1.21007729,-6.38133526,-16.0159512
2,8.191105,2.00590038,-6.392756,-17.9652271
2,8.192808,4.542253,-6.392756,-15.7127571
2,8.194596,6.21047,-5.105449,-12.4711761
2,8.19644,6.721138,-3.75942278,-9.619591
2,8.198171,3.449201,-3.57868433,-8.738319
2,8.199868,-0.366319656,-0.228346944,-8.47299
2,8.201587,-4.43341541,-0.2594229,-8.114588
2,8.20329952,-6.09709263,-0.2594229,-5.806814
2,8.205023,-3.20969868,-0.2594229,-3.99262619
2,8.20671749,0.5775671,-0.2594229,-2.50447321
2,8.208417,4.35518646,-0.2594229,-1.04111743
2,8.210124,7.40000057,-0.2594229,0.843180656
2,9.211882,7.203,-0.2594229,1.691
2,9.213641,6.72563648,-0.2594229,0.68574214
2,9.215375,3.99841881,-0.2594229,-2.05786252
2,9.217116,0.132049561,-0.2594229,-3.650885
2,9.21886,-3.61488533,-0.2594229,-5.3410635
2,9.220648,-6.091874,-0.2594229,-8.044022
2,9.222374,-5.75343037,-0.2594229,-7.870264
2,9.224233,-3.2767477,-0.2594229,-8.266667
2,9.225916,0.304034233,-0.5117365,-8.876567
2,9.227699,3.58836722,-3.673552,-8.866236
2,9.229474,6.50978,-3.75942278,-10.6478748
2,9.231226,7.118241,-5.731625,-13.845376
2,9.232964,8.119597,-6.392756,-16.972662
2,9.2347,9.809475,-6.392756,-20.54652
2,9.236443,8.4593,-6.392756,-23.11871
2,9.372074,8.1,-6.392756,-24.57
2,9.373838,7.79755926,-6.392756,-24.1204262
2,9.37559,6.699586,-6.392756,-21.0379677
2,9.377287,8.719416,-6.392756,-20.58118
2,9.379018,10.5436277,-6.392756,-21.1892948
2,9.380755,9.967047,-6.392756,-19.006073
2,9.382444,7.69399548,-6.392756,-15.6641865
2,9.384182,6.755003,-4.626359,-12.2488289
2,9.385962,5.952411,-3.75942278,-9.193197
2,9.38769,2.340775,-2.56314659,-8.613863
2,9.389427,-1.69486141,-0.248548388,-8.366925
2,9.391164,-5.47466564,-0.2594229,-7.43265533
2,9.392901,-5.660219,-0.2594229,-5.52362776
2,9.394651,-2.104333,-0.2594229,-3.85042763
2,9.39636,1.66572762,-0.2594229,-2.232007
2,9.398066,5.38643169,-0.2594229,-0.675055742
2,9.399821,7.528047,-0.2594229,1.7065208
2,10.0729227,7.203,-0.2594229,1.691
2,10.07468,6.19849539,-0.2594229,-0.424340963
2,10.0764647,2.741725,-0.2594229,-2.62602329
2,10.0782146,-1.04707527,-0.2594229,-4.01925
2,10.0799723,-4.728592,-0.2594229,-4.898377
2,10.08172,-8.060842,-0.2594229,-7.375697
2,10.0835085,-10.4851675,-0.2594229,-10.5143509
2,10.085228,-10.8887968,-0.2594229,-14.0390358
2,10.1102581,-8.999999,-0.2594229,-15.3799992
2,10.1120749,-10.3728437,-0.2594229,-13.34703
2,10.1138611,-10.6086493,-0.2594229,-9.667638
2,10.1156387,-7.334873,-0.2594229,-7.00489235
2,10.1173239,-3.71523666,-0.2594229,-5.203042
2,10.1191511,0.207869053,-0.2594229,-3.250126
2,10.1211243,4.420597,-0.2594229,-1.21079826
2,10.1229715,7.70519161,-0.2594229,1.29123163
2,10.4765549,7.203,-0.2594229,1.691
2,10.4783363,7.602467,-0.2594229,-0.640481949
2,10.480072,8.699272,-0.2594229,-4.65843058
2,10.4818058,9.804023,-0.2594229,-8.663832
2,10.4835491,10.4772263,-0.2594229,-12.7203808
2,10.4853048,10.0116968,-0.2594229,-16.8121662
2,10.4870787,8.247825,-0.2594229,-18.7559471
2,10.4888344,9.255798,-0.2594229,-16.9706764
