day,time,x,y,z,hour,minute,time_new,day_new,week_num,no_movement_1min,no_movement_5min,no_movement_15min,datetime
2,8.514882,-24.7192383,1.56665456,-25.3610744,8,30,08:30:00,2,0.0,0.0,0.0,0.0,2023-01-03 08:30:00
2,8.516551,-22.3777218,1.56665456,-28.607626,8,30,08:30:00,2,0.0,1.0,1.0,1.0,2023-01-03 08:30:00
2,9.075242,-21.9,1.56665456,-29.27,9,04,09:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:04:00
2,9.076915,-23.0128479,1.56665456,-27.2128181,9,04,09:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:04:00
2,9.078585,-24.9278183,1.56665456,-23.7084084,9,04,09:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:04:00
2,9.080254,-25.2699776,1.56665456,-20.2523136,9,04,09:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:04:00
2,9.081922,-22.755022,1.56665456,-17.1630783,9,04,09:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:04:00
2,9.08359,-20.28173,1.56665456,-14.0829248,9,05,09:05:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:05:00
2,9.08525848,-17.6869869,1.56665456,-11.0623016,9,05,09:05:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:05:00
2,9.086926,-13.04895,1.56665456,-9.312344,9,05,09:05:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:05:00
2,9.088598,-9.259867,1.56665456,-8.557756,9,05,09:05:00,2,0.0,1.0,0.0,0.0,2023-01-03 09:05:00
2,9.169877,-9.019993,1.56665456,-8.509991,9,10,09:10:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:10:00
2,9.171547,-11.3142567,1.56665456,-8.944189,9,10,09:10:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:10:00
2,9.173216,-16.2367058,1.56665456,-9.833324,9,10,09:10:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:10:00
2,9.174884,-19.3833752,1.56665456,-11.7457867,9,10,09:10:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:10:00
2,9.176557,-21.3404446,1.56665456,-15.2501965,9,10,09:10:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:10:00
2,9.178228,-23.29804,1.56665456,-18.7555275,9,10,09:10:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:10:00
2,9.179897,-25.22592,1.56665456,-22.1654625,9,10,09:10:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:10:00
2,9.181565,-24.7168789,1.56665456,-25.3631134,9,10,09:10:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:10:00
2,9.183235,-22.3729572,1.56665456,-28.6140251,9,10,09:10:00,2,0.0,1.0,1.0,1.0,2023-01-03 09:10:00
