day,time,x,y,z,hour,minute,time_new,day_new,week_num,no_movement_1min,no_movement_5min,no_movement_15min,datetime
1,8.383782,5.81600952,-9.69,-9.394997,8,23,08:23:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:23:00
1,8.385454,3.53153229,-8.933346,-9.42277,8,23,08:23:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:23:00
1,8.387125,-0.477714539,-8.933345,-9.471495,8,23,08:23:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:23:00
1,8.388794,-4.483721,-8.933346,-9.520194,8,23,08:23:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:23:00
1,8.390461,-8.485365,-8.933346,-9.568829,8,23,08:23:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:23:00
1,8.392134,-12.498661,-8.933346,-9.617615,8,23,08:23:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:23:00
1,8.3938055,-16.5125465,-8.933346,-9.666386,8,23,08:23:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:23:00
1,8.395474,-20.511364,-8.933346,-9.738941,8,23,08:23:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:23:00
1,8.397141,-24.3889771,-8.907951,-9.920091,8,23,08:23:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:23:00
1,8.39881,-28.2639923,-8.842057,-10.1622868,8,23,08:23:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:23:00
1,8.400482,-32.1507378,-8.759244,-10.48681,8,24,08:24:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:24:00
1,8.402154,-33.7325821,-8.132932,-11.6326885,8,24,08:24:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:24:00
1,8.403824,-31.5196762,-6.26225138,-13.3543749,8,24,08:24:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:24:00
1,8.405492,-28.9127464,-3.622387,-14.4385681,8,24,08:24:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:24:00
1,8.407161,-25.9414749,-0.8812145,-13.3699913,8,24,08:24:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:24:00
1,8.408829,-22.9356689,1.45187175,-11.1042738,8,24,08:24:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:24:00
1,8.410501,-19.4415836,1.56665456,-9.476985,8,24,08:24:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:24:00
1,8.41217,-18.09651,1.56665456,-10.6205015,8,24,08:24:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:24:00
1,8.413845,-20.286129,1.56665456,-13.5386028,8,24,08:24:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:24:00
1,8.415516,-22.97284,1.56665456,-16.5079174,8,24,08:24:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:24:00
1,8.417185,-25.8722038,1.56665456,-19.267807,8,25,08:25:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:25:00
1,8.418853,-28.7733917,1.56665456,-22.0261765,8,25,08:25:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:25:00
1,8.420521,-31.7112446,1.56665456,-24.6901817,8,25,08:25:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:25:00
1,8.422191,-34.96532,1.56665456,-25.28957,8,25,08:25:00,1,0.0,1.0,1.0,1.0,2023-01-02 08:25:00
1,8.755619,-34.97,1.56665456,-25.29,8,45,08:45:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:45:00
1,8.757292,-32.7337723,1.56665456,-24.8070164,8,45,08:45:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:45:00
1,8.75896549,-29.2988968,1.57562041,-23.0647583,8,45,08:45:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:45:00
1,8.760635,-26.51653,1.56665456,-20.180769,8,45,08:45:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:45:00
1,8.762307,-23.736639,1.56665456,-17.3193989,8,45,08:45:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:45:00
1,8.76398,-21.130127,1.56665456,-14.4574108,8,45,08:45:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:45:00
1,8.765649,-19.8227348,1.56665456,-10.7693539,8,45,08:45:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:45:00
1,8.767316,-20.8667068,1.56665456,-8.52920151,8,46,08:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:46:00
1,8.768985,-23.1650639,1.56665456,-10.0387716,8,46,08:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:46:00
1,8.770657,-25.2588253,0.245607853,-12.3826494,8,46,08:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:46:00
1,8.772324,-27.3165131,-2.22294521,-14.1428738,8,46,08:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:46:00
1,8.77399349,-30.3865852,-5.08198357,-14.022171,8,46,08:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:46:00
1,8.775664,-33.2412338,-7.86093235,-12.0576372,8,46,08:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:46:00
1,8.777334,-36.416317,-8.933346,-10.0160284,8,46,08:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:46:00
1,8.779004,-39.28659,-8.933346,-9.972944,8,46,08:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:46:00
1,8.780677,-38.44394,-8.933346,-12.5940819,8,46,08:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:46:00
1,8.78235,-36.2731476,-8.933345,-15.9682236,8,46,08:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:46:00
1,8.784022,-34.1013222,-8.933346,-19.3439865,8,47,08:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:47:00
1,8.785694,-31.92956,-8.933346,-22.7196827,8,47,08:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:47:00
1,8.787363,-29.7832661,-8.933346,-26.040823,8,47,08:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:47:00
1,8.789035,-28.9964714,-8.933346,-29.88599,8,47,08:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 08:47:00
1,8.790708,-28.9006329,-8.933347,-33.8988228,8,47,08:47:00,1,0.0,1.0,1.0,1.0,2023-01-02 08:47:00
1,9.773206,-28.8599968,-8.933346,-35.6000061,9,46,09:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:46:00
1,9.774876,-28.9540234,-8.933347,-33.33215,9,46,09:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:46:00
1,9.776545,-29.119976,-8.933346,-29.3299446,9,46,09:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:46:00
1,9.778213,-29.8631172,-8.933346,-25.49649,9,46,09:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:46:00
1,9.77988,-31.8758812,-8.933346,-22.0381775,9,46,09:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:46:00
1,9.781549,-33.8905525,-8.933346,-18.5765915,9,46,09:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:46:00
1,9.783216,-35.9114227,-8.933346,-15.1485481,9,46,09:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:46:00
1,9.784885,-37.5623436,-8.933346,-11.5409918,9,47,09:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:47:00
1,9.786554,-37.6548958,-8.933346,-8.878441,9,47,09:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:47:00
1,9.788223,-35.6816864,-8.933346,-10.0071011,9,47,09:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:47:00
1,9.789892,-33.09512,-7.87762451,-12.0055485,9,47,09:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:47:00
1,9.791562,-30.7482147,-5.4191556,-13.8344822,9,47,09:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:47:00
1,9.793232,-28.02915,-2.899908,-14.3044167,9,47,09:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:47:00
1,9.794904,-25.0397339,0.118481874,-12.6902122,9,47,09:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:47:00
1,9.796573,-21.9235821,1.56665456,-10.3726816,9,47,09:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:47:00
1,9.798244,-18.59189,1.56665456,-9.542982,9,47,09:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:47:00
1,9.799917,-18.5446072,1.56665456,-11.449213,9,47,09:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:47:00
1,9.80159,-21.1132126,1.56665456,-14.4827614,9,48,09:48:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:48:00
1,9.803263,-23.87994,1.56665456,-17.3732224,9,48,09:48:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:48:00
1,9.804935,-26.7899513,1.56665456,-20.1401367,9,48,09:48:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:48:00
1,9.806608,-29.6978512,1.56665456,-22.9073,9,48,09:48:00,1,0.0,0.0,0.0,0.0,2023-01-02 09:48:00
1,9.808278,-32.8873329,1.56665456,-25.0988235,9,48,09:48:00,1,0.0,1.0,1.0,1.0,2023-01-02 09:48:00
1,10.7753372,-34.97,1.56665456,-25.29,10,46,10:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:46:00
1,10.7770042,-32.7539368,1.56665456,-24.8113613,10,46,10:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:46:00
1,10.7786808,-29.3162689,1.576076,-23.0561543,10,46,10:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:46:00
1,10.7803516,-26.5255814,1.56665456,-20.17516,10,46,10:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:46:00
1,10.7820873,-23.6339226,1.56665456,-17.2173615,10,46,10:46:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:46:00
1,10.7837553,-21.0028763,1.56665456,-14.2737846,10,47,10:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:47:00
1,10.7854233,-19.7722683,1.56665456,-10.5372429,10,47,10:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:47:00
1,10.7870932,-21.0151787,1.56665456,-8.553043,10,47,10:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:47:00
1,10.7887669,-23.38713,1.56665456,-10.3446627,10,47,10:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:47:00
1,10.7904367,-25.4581318,0.0495286,-12.616869,10,47,10:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:47:00
1,10.7921085,-27.6396866,-2.50207233,-14.2272806,10,47,10:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:47:00
1,10.7937775,-30.718647,-5.36029148,-13.8798332,10,47,10:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:47:00
1,10.7954531,-32.46728,-8.132725,-11.484313,10,47,10:47:00,1,0.0,0.0,0.0,0.0,2023-01-02 10:47:00
