Day,Time,X,Y,Z
1,8.442006,5.81601334,-9.689999,-9.394999
1,8.44368,3.515152,-8.933346,-9.422976
1,8.44535351,-0.499164581,-8.933346,-9.471769
1,8.447023,-4.50877762,-8.933346,-9.520506
1,8.448695,-8.518578,-8.933346,-9.56925
1,8.450364,-12.5248146,-8.933346,-9.617937
1,8.452033,-16.53101,-8.933345,-9.666639
1,8.453702,-20.53041,-8.933346,-9.739525
1,8.455372,-24.4144249,-8.907636,-9.92115
1,8.457046,-28.2993355,-8.841461,-10.1644688
1,8.458713,-32.1747,-8.759138,-10.4873219
1,8.46038151,-33.7127,-8.133579,-11.6359749
1,8.462053,-31.43926,-6.155574,-13.4027977
1,8.463727,-28.8239288,-3.56538749,-14.443306
1,8.465398,-25.919693,-0.863910437,-13.34009
1,8.467066,-24.9515839,1.56665456,-10.720068
1,8.468736,-27.1737633,1.56665456,-9.125513
1,8.47040749,-31.18473,1.56665456,-9.051109
1,8.472076,-35.1883545,1.56665456,-8.976837
1,8.473749,-39.02368,1.56665456,-8.534288
1,8.47542,-39.9545326,1.56665456,-7.733334
1,8.47709,-39.06363,1.56665456,-6.55133
1,8.478758,-42.2039223,1.56665456,-5.960032
1,8.480429,-46.203476,1.56665456,-5.666333
1,9.480736,-48.06,1.56665456,-5.53
1,9.482407,-45.77369,1.56665456,-5.84217072
1,9.484073,-41.8402023,1.56665456,-6.35394526
1,9.485744,-38.38147,1.56665456,-8.135799
1,9.487416,-35.0351143,1.56665456,-9.760811
1,9.489084,-31.04001,1.56665456,-9.540937
1,9.490752,-27.0418262,1.56665456,-9.320894
1,9.492424,-23.0380554,1.56665456,-9.100542
1,9.494091,-19.1084251,1.56665456,-8.763739
1,9.495764,-17.7646046,1.56665456,-7.733335
1,9.497432,-19.11198,1.56665456,-5.22678328
1,9.499104,-20.5301075,1.56665456,-1.61144972
1,9.524106,-22.0899849,1.56665456,-1.35999632
1,9.525778,-20.11127,1.56665456,-2.58534384
1,9.527447,-18.7630882,1.56665456,-5.97043753
1,9.529117,-19.6255417,1.56665456,-9.485878
1,9.53079,-22.8790359,1.56665456,-9.679602
1,9.532457,-26.8755512,1.56665456,-9.476082
1,9.534129,-30.8824978,1.56665456,-9.272028
1,9.535796,-34.8794479,1.56665456,-9.068489
1,9.537468,-38.7668076,1.56665456,-8.617363
1,9.539135,-40.0068741,1.56665456,-7.733334
1,9.540803,-39.039978,1.56665456,-6.59801435
1,9.542473,-42.0320168,1.56665456,-5.954769
1,9.544141,-46.02679,1.56665456,-5.673272
1,10.2860565,-48.06,1.56665456,-5.53
1,10.2877254,-45.75591,1.56665456,-5.834273
1,10.2893991,-41.8086,1.56665456,-6.357547
1,10.2910709,-38.3563,1.56665456,-8.15546
1,10.2927418,-35.0628281,1.56665456,-9.747227
1,10.2944107,-31.1025372,1.56665456,-9.137077
1,10.2960844,-27.13434,1.56665456,-8.5251255
1,10.2977552,-23.1894913,1.56665456,-7.936607
1,10.299427,-20.8444939,1.56665456,-6.8126235
1,10.3244295,-22.0199928,1.56665456,-5.139999
1,10.3260984,-21.86515,1.56665456,-7.456693
1,10.3277693,-23.4939461,1.56665456,-9.895678
1,10.3294373,-27.3909988,1.56665456,-9.711231
1,10.3311062,-31.3864346,1.56665456,-9.404787
1,10.33278,-35.38935,1.56665456,-9.097771
1,10.3344479,-39.1399727,1.56665456,-8.337883
1,10.3361158,-39.82979,1.56665456,-7.733334
1,10.3377857,-39.2212219,1.56665456,-6.42001
1,10.3394575,-42.4635849,1.56665456,-5.81259727
1,10.3411283,-46.28255,1.56665456,-5.455231
1,10.8496227,-48.06,1.56665456,-5.53
1,10.8512955,-50.3954773,1.56665456,-5.676385
1,10.9682388,-51.57,1.56665456,-5.75
1,10.96991,-49.240818,1.56665456,-5.60401154
1,11.5367508,-48.06,1.56665456,-5.53
1,11.5384216,-45.76646,1.56665456,-5.843159
1,11.5400887,-41.8339043,1.56665456,-6.352926
1,11.54176,-38.4023438,1.56665456,-8.159327
1,11.5434294,-35.09548,1.56665456,-9.919315
1,11.5450993,-31.15724,1.56665456,-9.81333
1,11.5467691,-27.194809,1.56665456,-9.45406151
1,11.5484419,-23.3656158,1.56665456,-9.06641
