Day,Time,X,Y,Z
1,8.55116749,5.816017,-9.69,-9.394998
1,8.552838,3.52405548,-8.933346,-9.42286
1,8.55451,-0.488517761,-8.933346,-9.471639
1,8.556178,-4.49111557,-8.933346,-9.52028751
1,8.557845,-8.492336,-8.933346,-9.568925
1,8.559514,-12.4976959,-8.933346,-9.617608
1,8.561182,-16.4981251,-8.933346,-9.666196
1,8.562849,-20.4967823,-8.933346,-9.73858
1,8.564516,-24.3726578,-8.908167,-9.919362
1,8.566189,-28.2546177,-8.842287,-10.1613588
1,8.567856,-32.131897,-8.759714,-10.4847364
1,8.569528,-33.72264,-8.138369,-11.62691
1,8.571197,-31.5348167,-6.262018,-13.3714323
1,8.572865,-28.9519653,-3.64695454,-14.4424314
1,8.574534,-26.0669842,-0.9617859,-13.4025908
1,8.576202,-24.9302711,1.51132536,-10.8950415
1,8.577872,-26.92675,1.56665456,-9.159745
1,8.579542,-30.9278641,1.56665456,-9.072667
1,8.581209,-34.9295578,1.56665456,-8.98826
1,8.582879,-38.8100166,1.56665456,-8.637583
1,8.584547,-40.02377,1.56665456,-7.73333549
1,8.586216,-39.0117645,1.56665456,-6.53382
1,8.587885,-41.96044,1.56665456,-5.700565
1,8.589559,-44.1265564,1.56665456,-3.38506079
1,9.40646648,-43.92,1.56665456,-2.03
1,9.40814,-42.72148,1.56665456,-3.99268937
1,9.409808,-40.092144,1.56665456,-6.807008
1,9.411476,-37.0176926,1.56665456,-9.309511
1,9.413144,-33.1864243,1.56665456,-9.607636
1,9.414812,-29.1880569,1.56665456,-9.403167
1,9.416481,-25.1849346,1.56665456,-9.198466
1,9.41815,-21.1871719,1.56665456,-8.994042
1,9.419819,-17.9494057,1.56665456,-7.911914
1,9.421489,-18.4328918,1.56665456,-7.132436
1,9.423158,-19.6628151,1.56665456,-3.455478
1,9.42483,-21.7922058,1.56665456,-1.08250928
1,9.449835,-22.08999,1.56665456,-1.3599999
1,9.451506,-20.1143227,1.56665456,-2.583032
1,9.453178,-18.76578,1.56665456,-5.98662472
1,9.454851,-19.6224365,1.56665456,-9.50467
1,9.456526,-22.8256855,1.56665456,-9.668033
1,9.458194,-26.8259888,1.56665456,-9.468202
1,9.45986748,-30.8363838,1.56665456,-9.267873
1,9.461535,-34.836338,1.56665456,-9.06806
1,9.463207,-38.7307549,1.56665456,-8.635592
1,9.464877,-40.0153961,1.56665456,-7.73333549
1,9.46655,-39.04097,1.56665456,-6.51238155
1,9.468244,-42.05117,1.56665456,-5.69399357
1,9.46991348,-44.1372,1.56665456,-3.334766
1,9.744985,-43.92,1.56665456,-2.03
1,9.746654,-42.74246,1.56665456,-3.96145868
1,9.748325,-40.1178,1.56665456,-6.790305
