coordinate,coordinate_var,hour,minute,day,day_new,week_num,idx,no_movement_5min,no_movement_15min
60.81600952,x,8,23,1,Tue,0.0,0,0.0,0.0
22.8492622,x,8,24,1,Tue,0.0,1,0.0,0.0
29.1277962,x,8,25,1,Tue,0.0,2,0.0,0.0
20.03,x,8,45,1,Tue,0.0,3,0.0,0.0
34.1332932,x,8,46,1,Tue,0.0,4,0.0,0.0
20.8986778,x,8,47,1,Tue,0.0,5,0.0,0.0
26.1400032,x,9,46,1,Tue,0.0,6,0.0,0.0
17.4376564,x,9,47,1,Tue,0.0,7,0.0,0.0
33.8867874,x,9,48,1,Tue,0.0,8,0.0,0.0
20.03,x,10,46,1,Tue,0.0,9,0.0,0.0
33.9971237,x,10,47,1,Tue,0.0,10,0.0,0.0
31.3505135,x,10,48,1,Tue,0.0,11,0.0,0.0
46.730011,x,11,15,1,Tue,0.0,12,0.0,0.0
27.4979782,x,11,16,1,Tue,0.0,13,0.0,0.0
20.03,x,11,42,1,Tue,0.0,14,0.0,0.0
22.3060265,x,11,43,1,Tue,0.0,15,0.0,0.0
32.5184364,x,11,45,1,Tue,0.0,16,0.0,0.0
28.8947678,x,11,46,1,Tue,0.0,17,0.0,0.0
20.03,x,12,0,1,Tue,0.0,18,0.0,0.0
39.565794,x,12,1,1,Tue,0.0,19,1.0,1.0
40.1400127,x,12,50,1,Tue,0.0,20,0.0,0.0
38.663332,x,12,51,1,Tue,0.0,21,0.0,0.0
20.03,x,12,53,1,Tue,0.0,22,0.0,0.0
17.354045900000003,x,12,54,1,Tue,0.0,23,0.0,0.0
19.729999999999997,x,12,55,1,Tue,0.0,24,0.0,0.0
17.8048134,x,12,56,1,Tue,0.0,25,0.0,0.0
20.03,x,17,3,1,Tue,0.0,26,0.0,0.0
27.6225166,x,17,4,1,Tue,0.0,27,0.0,0.0
32.910003700000004,x,17,6,1,Tue,0.0,28,0.0,0.0
21.725647000000002,x,17,7,1,Tue,0.0,29,1.0,0.0
20.03,x,17,18,1,Tue,0.0,30,0.0,0.0
33.8728352,x,17,19,1,Tue,0.0,31,0.0,0.0
30.8861828,x,17,20,1,Tue,0.0,32,0.0,0.0
60.816017,x,8,15,2,Wed,0.0,33,0.0,0.0
54.528800964,x,8,16,2,Wed,0.0,34,0.0,0.0
23.4566383,x,8,17,2,Wed,0.0,35,0.0,0.0
23.3509426,x,8,18,2,Wed,0.0,36,0.0,0.0
20.03,x,8,50,2,Wed,0.0,37,0.0,0.0
31.2544842,x,8,51,2,Wed,0.0,38,0.0,0.0
26.54179,x,8,52,2,Wed,0.0,39,0.0,0.0
46.730011,x,9,21,2,Wed,0.0,40,0.0,0.0
44.4564686,x,9,22,2,Wed,0.0,41,0.0,0.0
30.50277,x,9,23,2,Wed,0.0,42,0.0,0.0
20.03,x,10,33,2,Wed,0.0,43,0.0,0.0
36.2793655,x,10,34,2,Wed,0.0,44,0.0,0.0
32.910003700000004,x,10,35,2,Wed,0.0,45,0.0,0.0
35.5897369,x,10,36,2,Wed,0.0,46,0.0,0.0
20.03,x,10,47,2,Wed,0.0,47,0.0,0.0
19.729999999999997,x,10,49,2,Wed,0.0,48,0.0,0.0
23.8672733,x,10,50,2,Wed,0.0,49,0.0,0.0
20.03,x,12,8,2,Wed,0.0,50,0.0,0.0
35.52338,x,12,9,2,Wed,0.0,51,0.0,0.0
40.51354,x,12,36,2,Wed,0.0,52,0.0,0.0
20.03,x,13,12,2,Wed,0.0,53,0.0,0.0
36.96001,x,13,31,2,Wed,0.0,54,0.0,0.0
35.07501,x,13,32,2,Wed,0.0,55,0.0,0.0
20.03,x,14,23,2,Wed,0.0,56,0.0,0.0
22.2600365,x,14,24,2,Wed,0.0,57,0.0,0.0
24.6377621,x,14,25,2,Wed,0.0,58,0.0,0.0
46.730011,x,14,59,2,Wed,0.0,59,0.0,0.0
22.2311554,x,15,0,2,Wed,0.0,60,0.0,0.0
24.8798866,x,15,1,2,Wed,0.0,61,0.0,0.0
20.03,x,15,54,2,Wed,0.0,62,0.0,0.0
34.997036,x,15,55,2,Wed,0.0,63,0.0,0.0
32.910003700000004,x,15,56,2,Wed,0.0,64,0.0,0.0
33.6847553,x,15,57,2,Wed,0.0,65,0.0,0.0
20.03,x,17,4,2,Wed,0.0,66,0.0,0.0
22.316184999999997,x,17,5,2,Wed,0.0,67,0.0,0.0
19.729999999999997,x,17,7,2,Wed,0.0,68,0.0,0.0
20.1787567,x,17,8,2,Wed,0.0,69,1.0,0.0
20.03,x,17,21,2,Wed,0.0,70,0.0,0.0
31.9177418,x,17,22,2,Wed,0.0,71,0.0,0.0
42.956348399999996,x,17,23,2,Wed,0.0,72,0.0,0.0
60.816017,x,8,3,3,Thu,0.0,73,0.0,0.0
54.5287361,x,8,4,3,Thu,0.0,74,0.0,0.0
23.4875259,x,8,5,3,Thu,0.0,75,0.0,0.0
23.34996,x,8,6,3,Thu,0.0,76,0.0,0.0
20.03,x,8,38,3,Thu,0.0,77,0.0,0.0
29.73565,x,8,39,3,Thu,0.0,78,0.0,0.0
25.2043533,x,8,40,3,Thu,0.0,79,0.0,0.0
26.1400032,x,8,57,3,Thu,0.0,80,0.0,0.0
19.328125,x,8,58,3,Thu,0.0,81,0.0,0.0
32.98802,x,8,59,3,Thu,0.0,82,0.0,0.0
37.4486847,x,10,17,3,Thu,0.0,83,0.0,0.0
20.03,x,10,19,3,Thu,0.0,84,0.0,0.0
33.169387799999996,x,10,21,3,Thu,0.0,85,0.0,0.0
34.3278732,x,10,22,3,Thu,0.0,86,0.0,0.0
20.03,x,10,28,3,Thu,0.0,87,0.0,0.0
37.338589999999996,x,11,24,3,Thu,0.0,88,0.0,0.0
20.03,x,11,52,3,Thu,0.0,89,0.0,0.0
35.17108,x,11,53,3,Thu,0.0,90,0.0,0.0
18.660330000000002,x,11,54,3,Thu,0.0,91,0.0,0.0
26.1400032,x,12,53,3,Thu,0.0,92,0.0,0.0
21.9711151,x,12,54,3,Thu,0.0,93,0.0,0.0
25.3084316,x,12,55,3,Thu,0.0,94,0.0,0.0
20.03,x,12,56,3,Thu,0.0,95,0.0,0.0
21.411426499999997,x,12,57,3,Thu,0.0,96,0.0,0.0
19.729999999999997,x,12,58,3,Thu,0.0,97,0.0,0.0
18.809288000000002,x,12,59,3,Thu,0.0,98,0.0,0.0
20.03,x,15,39,3,Thu,0.0,99,0.0,0.0
22.307647699999997,x,15,40,3,Thu,0.0,100,0.0,0.0
32.910003700000004,x,15,42,3,Thu,0.0,101,0.0,0.0
28.1228237,x,15,43,3,Thu,0.0,102,0.0,0.0
20.03,x,16,18,3,Thu,0.0,103,0.0,0.0
28.4676914,x,16,19,3,Thu,0.0,104,0.0,0.0
33.8430672,x,16,20,3,Thu,0.0,105,0.0,0.0
15.643836999999998,x,16,21,3,Thu,0.0,106,0.0,0.0
26.1400032,x,16,53,3,Thu,0.0,107,0.0,0.0
23.10257,x,16,54,3,Thu,0.0,108,0.0,0.0
32.011688199999995,x,16,55,3,Thu,0.0,109,0.0,0.0
20.03,x,17,16,3,Thu,0.0,110,0.0,0.0
31.2643223,x,17,17,3,Thu,0.0,111,0.0,0.0
22.53965,x,17,18,3,Thu,0.0,112,0.0,0.0
60.8107605,x,17,19,3,Thu,0.0,113,0.0,0.0
60.816017,x,8,7,6,Tue,1.0,114,0.0,0.0
46.526293,x,8,8,6,Tue,1.0,115,0.0,0.0
28.9493561,x,8,9,6,Tue,1.0,116,0.0,0.0
20.03,x,10,26,6,Tue,1.0,117,0.0,0.0
27.214983,x,10,27,6,Tue,1.0,118,0.0,0.0
51.59122658,x,10,28,6,Tue,1.0,119,0.0,0.0
60.816017,x,12,2,6,Tue,1.0,120,0.0,0.0
34.733041799999995,x,12,3,6,Tue,1.0,121,0.0,0.0
35.8029861,x,12,4,6,Tue,1.0,122,0.0,0.0
20.03,x,12,6,6,Tue,1.0,123,0.0,0.0
35.27935,x,12,7,6,Tue,1.0,124,0.0,0.0
32.910003700000004,x,12,8,6,Tue,1.0,125,0.0,0.0
19.729999999999997,x,12,10,6,Tue,1.0,126,0.0,0.0
23.8601837,x,12,11,6,Tue,1.0,127,0.0,0.0
20.03,x,13,13,6,Tue,1.0,128,0.0,0.0
12.617370000000001,x,13,14,6,Tue,1.0,129,0.0,0.0
3.4299926999999997,x,13,19,6,Tue,1.0,130,0.0,0.0
21.3718,x,13,20,6,Tue,1.0,131,0.0,0.0
20.03,x,14,14,6,Tue,1.0,132,0.0,0.0
25.71936,x,14,15,6,Tue,1.0,133,0.0,0.0
45.980015,x,14,20,6,Tue,1.0,134,0.0,0.0
30.538681,x,14,21,6,Tue,1.0,135,0.0,0.0
20.03,x,16,22,6,Tue,1.0,136,0.0,0.0
25.6405468,x,16,23,6,Tue,1.0,137,0.0,0.0
45.980015,x,16,28,6,Tue,1.0,138,0.0,0.0
20.03,x,17,0,6,Tue,1.0,139,0.0,0.0
25.25797,x,17,1,6,Tue,1.0,140,0.0,0.0
3.4299926999999997,x,17,16,6,Tue,1.0,141,0.0,0.0
22.4311752,x,17,17,6,Tue,1.0,142,1.0,0.0
20.03,x,17,27,6,Tue,1.0,143,0.0,0.0
32.910003700000004,x,17,29,6,Tue,1.0,144,0.0,0.0
33.7186527,x,17,30,6,Tue,1.0,145,0.0,0.0
20.03,x,17,38,6,Tue,1.0,146,0.0,0.0
27.522522,x,17,39,6,Tue,1.0,147,0.0,0.0
50.83786774,x,17,40,6,Tue,1.0,148,0.0,0.0
60.904827,x,8,4,7,Wed,1.0,149,0.0,0.0
