day,time,time_new,day_new,week_num,x,y,z,no_movement
1,8.031255,8:1:52,1,0.0,-0.409999847,-7.217,-8.12,
1,8.032986,8:1:58,1,0.0,-2.085744,-6.35942268,-11.226717,
1,8.034725,8:2:5,1,0.0,-1.74533272,-6.36747551,-14.9900723,
1,8.036458,8:2:11,1,0.0,1.1790266,-6.392756,-17.57812,
1,8.03818,8:2:17,1,0.0,5.266179,-6.392756,-16.96667,
1,8.039922,8:2:23,1,0.0,9.400797,-6.392756,-17.591156,
1,8.041684,8:2:30,1,0.0,9.832142,-6.392756,-20.430006,
1,8.043425,8:2:36,1,0.0,10.18873,-6.392756,-23.5811024,
1,8.0451355,8:2:42,1,0.0,12.98,-6.392756,-22.58,True
1,8.078736,8:4:43,1,0.0,12.98,-6.392756,-22.58,
1,8.08049,8:4:49,1,0.0,10.3503246,-6.392756,-22.9723854,
1,8.082246,8:4:56,1,0.0,9.967825,-6.392756,-20.6173668,
1,8.084027,8:5:2,1,0.0,8.349494,-6.392756,-16.8606682,
1,8.085764,8:5:8,1,0.0,6.994505,-5.39389563,-13.3350439,
1,8.087513,8:5:15,1,0.0,6.13582945,-3.75942278,-10.1950817,
1,8.089246,8:5:21,1,0.0,2.52382851,-2.671246,-8.592638,
1,8.091008,8:5:27,1,0.0,-1.55222321,-0.24767065,-8.36578,
1,8.09277,8:5:33,1,0.0,-5.70222473,-0.259422779,-8.028571,
1,8.094569,8:5:40,1,0.0,-9.89069,-0.259422779,-8.256016,
1,8.096342,8:5:46,1,0.0,-11.9926949,-0.259422779,-10.9684267,
1,8.121914,8:7:18,1,0.0,-11.9926949,-0.259422779,-10.9684267,
1,8.123667,8:7:25,1,0.0,-9.925646,-0.259422779,-9.216244,
1,8.125402,8:7:31,1,0.0,-6.53959656,-0.259422779,-7.83036041,
1,8.127173,8:7:37,1,0.0,-2.43996143,-0.2531023,-8.374339,
1,8.129017,8:7:44,1,0.0,1.1020174,-1.21127892,-8.659906,
1,8.130792,8:7:50,1,0.0,4.11912727,-3.75942278,-8.905305,
1,8.132535,8:7:57,1,0.0,7.293453,-3.75942278,-11.5471172,
1,8.134298,8:8:3,1,0.0,7.176767,-6.392756,-14.8301716,
1,8.136003,8:8:9,1,0.0,9.223554,-6.392756,-18.340765,
1,8.137763,8:8:15,1,0.0,9.659661,-6.392756,-22.0342064,
1,8.139528,8:8:22,1,0.0,12.1795263,-6.392756,-22.8387756,True
1,8.282428,8:16:56,1,0.0,12.98,-6.392756,-22.58,
1,8.284154,8:17:2,1,0.0,10.2833452,-6.392756,-22.9812431,
1,8.285934,8:17:9,1,0.0,10.0302734,-6.392756,-20.5403671,
1,8.287611,8:17:15,1,0.0,8.429419,-6.392756,-16.9467621,
1,8.289363,8:17:21,1,0.0,7.00171661,-5.435431,-13.39478,
1,8.291152,8:17:28,1,0.0,6.0684576,-3.75942278,-10.1093054,
1,8.292878,8:17:34,1,0.0,2.44805813,-2.61574173,-8.577556,
1,8.294639,8:17:40,1,0.0,-1.63048172,-0.24833107,-8.358227,
1,8.296326,8:17:46,1,0.0,-5.61232948,-0.259422779,-8.041555,
1,8.298056,8:17:53,1,0.0,-9.66762,-0.259422779,-8.220523,
1,8.299815,8:17:59,1,0.0,-12.0453053,-0.259422779,-11.1362,
1,8.325285,8:19:31,1,0.0,-11.9926949,-0.259422779,-10.9684267,
1,8.327058,8:19:37,1,0.0,-9.921509,-0.259422779,-9.156823,
1,8.328808,8:19:43,1,0.0,-6.456379,-0.259422779,-7.81277466,
1,8.33048,8:19:49,1,0.0,-2.56879616,-0.25376606,-8.381263,
1,8.332216,8:19:55,1,0.0,0.8070154,-1.035058,-8.644099,
1,8.33395,8:20:2,1,0.0,3.76721954,-3.75942278,-8.871674,
1,8.335689,8:20:8,1,0.0,6.97440052,-3.75942278,-11.1819744,
1,8.337418,8:20:14,1,0.0,7.09245,-6.12857151,-14.2937279,
1,8.33923149,8:20:21,1,0.0,9.061405,-6.392756,-18.0470142,
1,8.34097,8:20:27,1,0.0,9.725044,-6.392756,-21.7616615,
1,8.342722,8:20:33,1,0.0,11.992588,-6.392756,-22.9174633,True
1,8.561571,8:33:41,1,0.0,12.98,-6.392756,-22.58,
1,8.563299,8:33:47,1,0.0,11.9052334,-6.392756,-22.7314777,
1,8.565026,8:33:54,1,0.0,9.086013,-6.392756,-22.0389633,
1,8.566697,8:34:0,1,0.0,9.367548,-6.392756,-18.544323,
1,8.568473,8:34:6,1,0.0,7.199333,-6.392756,-14.8943253,
1,8.570268,8:34:12,1,0.0,6.84132862,-3.90515852,-11.2919283,
1,8.571991,8:34:19,1,0.0,3.98470974,-3.75942278,-9.012618,
1,8.573748,8:34:25,1,0.0,0.1103096,-0.5422511,-8.450065,
1,8.575477,8:34:31,1,0.0,-4.0150013,-0.259422779,-8.217429,
1,8.577224,8:34:38,1,0.0,-7.73537254,-0.259422779,-6.289562,
1,8.578949,8:34:44,1,0.0,-11.4111786,-0.259422779,-4.37939072,
1,8.580765,8:34:50,1,0.0,-15.2769279,-0.259422779,-2.37051,True
1,8.653735,8:39:13,1,0.0,-16.2945957,-0.259422779,-2.26576614,
1,8.655411,8:39:19,1,0.0,-13.9714622,-0.259422779,-2.596056,
1,8.65712452,8:39:25,1,0.0,-10.3400669,-0.259422779,-4.53175545,
1,8.658871,8:39:31,1,0.0,-6.644924,-0.259422779,-6.501438,
1,8.660575,8:39:38,1,0.0,-3.05210114,-0.259422779,-8.432025,
1,8.662282,8:39:44,1,0.0,0.366998672,-0.60860157,-8.728005,
1,8.663954,8:39:50,1,0.0,3.2553978,-3.31783676,-8.84865,
1,8.665693,8:39:56,1,0.0,6.37801027,-3.75942278,-10.6821432,
1,8.667411,8:40:2,1,0.0,7.15047359,-5.564195,-13.7303123,
1,8.6692,8:40:9,1,0.0,8.59355,-6.392756,-17.3361969,
1,8.670947,8:40:15,1,0.0,9.858403,-6.392756,-20.9782124,
1,8.67271,8:40:21,1,0.0,11.2001114,-6.392756,-23.2001038,True
1,8.942106,8:56:31,1,0.0,12.98,-6.392756,-22.58,
1,8.94389,8:56:38,1,0.0,10.6072464,-6.392756,-22.9144154,
1,8.945634,8:56:44,1,0.0,9.894286,-6.392756,-20.7314453,
1,8.947335,8:56:50,1,0.0,8.541424,-6.392756,-17.1371765,
1,8.949017,8:56:56,1,0.0,7.02235556,-5.67189455,-13.7299843,
1,8.950742,8:57:2,1,0.0,6.49973774,-3.75942278,-10.4348621,
1,8.952463,8:57:8,1,0.0,2.9510088,-3.14389181,-8.587466,
1,8.9543,8:57:15,1,0.0,-0.507864,-0.235355854,-9.011785,
1,8.956058,8:57:21,1,0.0,-2.61494064,-0.259422779,-12.3461056,
1,8.957806,8:57:28,1,0.0,-0.8868036,-0.259422779,-16.0187187,
1,8.959611,8:57:34,1,0.0,2.58682823,-0.259422779,-17.4748039,
1,8.961369,8:57:40,1,0.0,6.740244,-0.259422779,-17.1734,
1,8.963099,8:57:47,1,0.0,9.600133,-0.259422779,-19.0414219,
1,8.964876,8:57:53,1,0.0,9.511664,-0.259422779,-22.8752842,
1,8.96666,8:57:59,1,0.0,13.1172218,-0.226089,-24.2794323,
1,8.968439,8:58:6,1,0.0,16.239,-0.3211379,-24.917,True
1,9.215462,9:12:55,1,0.0,16.239,-0.3211379,-24.917,
1,9.217188,9:13:1,1,0.0,13.5965366,-0.226089,-24.1383572,
1,9.218924,9:13:8,1,0.0,9.60841,-0.259422779,-22.9901714,
1,9.220665,9:13:14,1,0.0,9.812902,-0.259422779,-19.5994873,
1,9.222409,9:13:20,1,0.0,7.322593,-0.259422779,-16.8474751,
1,9.22419,9:13:27,1,0.0,3.04709053,-0.259422779,-16.8626862,
1,9.225925,9:13:33,1,0.0,-0.6361284,-0.259422779,-15.4656658,
1,9.2276535,9:13:39,1,0.0,-2.50375748,-0.259422779,-12.2835741,
1,9.2295,9:13:46,1,0.0,-0.127100945,-0.373476982,-8.673313,
1,9.23122,9:13:52,1,0.0,2.877472,-2.96534443,-8.743275,
1,9.233055,9:13:58,1,0.0,6.15497351,-3.75942278,-10.4858,
1,9.234833,9:14:5,1,0.0,7.137661,-5.52985525,-13.662365,
1,9.236578,9:14:11,1,0.0,8.519581,-6.392756,-17.21214,
1,9.238347,9:14:18,1,0.0,9.8803215,-6.392756,-21.1308365,
1,9.240054,9:14:24,1,0.0,10.8352385,-6.392756,-23.0985279,True
1,9.821151,9:49:16,1,0.0,12.98,-6.392756,-22.58,
1,9.82295,9:49:22,1,0.0,10.1469336,-6.392756,-22.9902287,
1,9.824706,9:49:28,1,0.0,10.0912867,-6.392756,-20.29855,
1,9.826471,9:49:35,1,0.0,8.194833,-6.392756,-16.585947,
1,9.828248,9:49:41,1,0.0,6.951845,-5.17708063,-13.0070772,
1,9.830046,9:49:48,1,0.0,5.6945796,-3.75942278,-9.856626,
1,9.832057,9:49:55,1,0.0,1.37644291,-1.46250868,-8.549637,
1,9.83373,9:50:1,1,0.0,-2.56088448,-0.255207062,-8.313076,
1,9.835568,9:50:8,1,0.0,-6.91663,-0.259422779,-7.999243,
1,9.837303,9:50:14,1,0.0,-9.944191,-0.259422779,-9.388956,
1,9.839039,9:50:20,1,0.0,-10.69725,-0.259422779,-13.4061594,
1,9.840759,9:50:26,1,0.0,-9.524155,-0.259422779,-15.2709265,
1,9.865919,9:51:57,1,0.0,-9.0,-0.259422779,-15.38,
1,9.867743,9:52:3,1,0.0,-10.6134033,-0.259422779,-12.9937878,
1,9.869593,9:52:10,1,0.0,-9.401108,-0.259422779,-8.936293,
1,9.871393,9:52:17,1,0.0,-5.998287,-0.259422779,-7.824642,
1,9.873201,9:52:23,1,0.0,-1.86611843,-0.248314381,-8.42721,
1,9.874964,9:52:29,1,0.0,1.43100166,-1.47259045,-8.689094,
1,9.87673,9:52:36,1,0.0,4.47326946,-3.75942278,-9.14576,
1,9.878419,9:52:42,1,0.0,7.23881149,-3.984685,-11.7873468,
1,9.88033,9:52:49,1,0.0,7.42932844,-6.392756,-15.4165411,
1,9.882075,9:52:55,1,0.0,9.387854,-6.392756,-19.0393314,
1,9.883808,9:53:1,1,0.0,9.54158,-6.392756,-22.7555847,
1,9.885538,9:53:7,1,0.0,12.4484644,-6.392756,-22.72585,True
1,10.2737141,10:16:25,1,0.0,12.98,-6.392756,-22.58,
1,10.2754021,10:16:31,1,0.0,12.16398,-6.392756,-22.6950111,
1,10.2770958,10:16:37,1,0.0,9.089058,-6.392756,-22.13905,
1,10.2787943,10:16:43,1,0.0,9.282549,-6.392756,-18.5663052,
1,10.2805052,10:16:49,1,0.0,6.11272955,-6.392756,-17.0362816,
1,10.2822151,10:16:55,1,0.0,2.00856018,-6.392756,-17.0566845,
1,10.2839231,10:17:2,1,0.0,0.237916946,-6.392756,-17.0654869,
1,10.2856655,10:17:8,1,0.0,-1.43976593,-6.366047,-14.815239,
1,10.28734,10:17:14,1,0.0,-3.8795166,-6.35942268,-11.702549,
1,10.3125792,10:18:45,1,0.0,-5.074093,-6.35942268,-10.5678167,
1,10.3143272,10:18:51,1,0.0,-2.72105122,-6.37313461,-13.1966333,
1,10.3160362,10:18:57,1,0.0,-0.405262947,-6.387204,-16.5558949,
1,10.3177195,10:19:3,1,0.0,3.06248283,-6.392756,-17.3207722,
1,10.3193989,10:19:9,1,0.0,7.04454041,-6.392756,-17.2126427,
1,10.3212013,10:19:16,1,0.0,9.674862,-6.392756,-19.5193138,
1,10.3228855,10:19:22,1,0.0,9.510543,-6.392756,-23.11568,
1,10.3246565,10:19:28,1,0.0,12.98,-6.392756,-22.58,True
1,10.6952057,10:41:42,1,0.0,12.98,-6.392756,-22.58,
1,10.6968946,10:41:48,1,0.0,10.0386715,-6.392756,-23.0060768,
1,10.6985636,10:41:54,1,0.0,9.988612,-6.392756,-20.5976734,
1,10.7002335,10:42:0,1,0.0,10.4756565,-6.392756,-16.6454239,
1,10.7019882,10:42:7,1,0.0,10.79277,-6.392756,-12.4484072,
1,10.703743,10:42:13,1,0.0,11.1101837,-6.3901124,-8.247431,
1,10.7054586,10:42:19,1,0.0,11.4203091,-6.3893075,-4.142912,
1,10.7072105,10:42:25,1,0.0,11.7138262,-6.39254045,0.0315608978,
1,10.7090921,10:42:32,1,0.0,13.1,-6.392756,2.92,True
1,11.6469736,11:38:49,1,0.0,13.1,-6.392756,2.92,
1,11.6487694,11:38:55,1,0.0,11.5556822,-6.38085127,-0.38756752,
1,11.6505642,11:39:2,1,0.0,11.1952486,-6.387864,-4.680376,
1,11.6523514,11:39:8,1,0.0,10.8384485,-6.392756,-8.952993,
1,11.654129,11:39:14,1,0.0,10.48326,-6.392756,-13.2063293,
1,11.6558714,11:39:21,1,0.0,10.139164,-6.392756,-17.3552132,
1,11.6575832,11:39:27,1,0.0,9.785,-6.392756,-21.1687012,
1,11.6593428,11:39:33,1,0.0,11.3526182,-6.392756,-23.128952,True
1,12.1119089,12:6:42,1,0.0,12.98,-6.392756,-22.58,
1,12.1136923,12:6:49,1,0.0,10.1737471,-6.392756,-22.9861164,
1,12.1153965,12:6:55,1,0.0,10.0345764,-6.392756,-20.4851761,
1,12.1170979,12:7:1,1,0.0,8.428788,-6.392756,-16.9305058,
1,12.1189146,12:7:8,1,0.0,6.959287,-5.349178,-13.2679672,
1,12.1206846,12:7:14,1,0.0,6.06061,-3.75942278,-10.0106049,
1,12.1224365,12:7:20,1,0.0,2.35441017,-2.59068155,-8.531058,
1,12.12421,12:7:27,1,0.0,-1.76675415,-0.249603271,-8.33947849,
1,12.12596,12:7:33,1,0.0,-5.88686371,-0.259422779,-8.021406,
1,12.1277256,12:7:39,1,0.0,-9.999767,-0.259422779,-8.287332,
1,12.1294765,12:7:46,1,0.0,-11.495533,-0.259422779,-10.5634422,True
1,12.7702818,12:46:13,1,0.0,-11.9333344,-0.259422779,-10.8666668,
1,12.7721176,12:46:19,1,0.0,-9.851414,-0.259422779,-9.240089,
1,12.77394,12:46:26,1,0.0,-6.405136,-0.259422779,-7.80680752,
1,12.7757759,12:46:32,1,0.0,-2.21361351,-0.25124073,-8.393953,
1,12.7775383,12:46:39,1,0.0,1.14146233,-1.23803234,-8.663667,
1,12.779274,12:46:45,1,0.0,4.094599,-3.75942278,-8.906404,
1,12.780961,12:46:51,1,0.0,7.224816,-3.75942278,-11.4056816,
1,12.7827415,12:46:57,1,0.0,7.176428,-6.392756,-14.7230043,
