day,time,time_new,day_new,week_num,x,y,z,no_movement
0,8.015573,8:0:56,0,0.0,-0.409999847,-7.217,-8.12,
0,8.017264,8:1:2,0,0.0,-1.35679722,-6.35942268,-9.853136,
0,8.019025,8:1:8,0,0.0,-3.16926718,-6.38116646,-13.5684376,
0,8.020806,8:1:14,0,0.0,-1.36651754,-6.3875165,-16.5846558,
0,8.022608,8:1:21,0,0.0,2.18975425,-6.392756,-17.32685,
0,8.02434349,8:1:27,0,0.0,4.947902,-6.392756,-14.6091719,
0,8.026072,8:1:33,0,0.0,6.592627,-4.322908,-11.5754147,
0,8.027846,8:1:40,0,0.0,6.22931767,-3.75942278,-9.201236,
0,8.029599,8:1:46,0,0.0,2.53982687,-2.63064861,-8.696841,
0,8.031387,8:1:52,0,0.0,-1.59441519,-0.247319937,-8.394032,
0,8.033127,8:1:59,0,0.0,-5.432297,-0.2594229,-7.558423,
0,8.034817,8:2:5,0,0.0,-5.676789,-0.2594229,-5.116555,
0,8.036564,8:2:11,0,0.0,-2.03983831,-0.2594229,-3.49973965,
0,8.038249,8:2:17,0,0.0,1.73009539,-0.2594229,-2.03446341,
0,8.040083,8:2:24,0,0.0,5.799095,-0.2594229,-0.475175381,
0,8.041851,8:2:30,0,0.0,7.53077745,-0.2594229,1.72173858,True
0,9.362993,9:21:46,0,0.0,5.704,-0.2594229,2.245,
0,9.364698,9:21:52,0,0.0,6.40078068,-0.2594229,0.177800655,
0,9.366442,9:21:59,0,0.0,5.41600132,-0.2594229,-2.92629433,
0,9.36819649,9:22:5,0,0.0,1.430409,-0.2594229,-3.69329071,
0,9.369916,9:22:11,0,0.0,-2.184649,-0.2594229,-4.55739069,
0,9.37165,9:22:17,0,0.0,-5.88444567,-0.2594229,-6.462861,
0,9.373377,9:22:24,0,0.0,-9.527918,-0.2594229,-8.381739,
0,9.375221,9:22:30,0,0.0,-10.6465054,-0.2594229,-12.2632713,
0,9.376972,9:22:37,0,0.0,-9.0,-0.2594229,-15.38,
0,9.402067,9:24:7,0,0.0,-9.0,-0.2594229,-15.38,
