day,time,time_new,day_new,week_num,x,y,z,no_movement
1,8.34374,8:20:37,1,0.0,-0.409999847,-7.217,-8.12,
1,8.345516,8:20:43,1,0.0,-0.947608,-6.35942268,-9.12148,
1,8.347243,8:20:50,1,0.0,-2.75820446,-6.367941,-12.6955471,
1,8.348994,8:20:56,1,0.0,-1.20039463,-6.38177347,-16.0562973,
1,8.350823,8:21:2,1,0.0,1.5142622,-6.392756,-18.1925888,
1,8.352628,8:21:9,1,0.0,3.71776867,-6.392756,-16.3341522,
1,8.354401,8:21:15,1,0.0,5.958069,-5.57616949,-13.0140476,
1,8.356155,8:21:22,1,0.0,6.96813631,-3.75942278,-10.2165728,
1,8.35794449,8:21:28,1,0.0,4.2866,-3.75942278,-8.830831,
1,8.35985,8:21:35,1,0.0,0.0504770279,-0.498302221,-8.517195,
1,8.36166,8:21:41,1,0.0,-4.24219227,-0.2594229,-8.169195,
1,8.36344,8:21:48,1,0.0,-6.1046,-0.2594229,-5.801924,
1,8.365167,8:21:54,1,0.0,-3.22596645,-0.2594229,-4.376394,
1,8.366886,8:22:0,1,0.0,0.8421478,-0.2594229,-3.69953418,
1,8.36860752,8:22:6,1,0.0,4.97351265,-0.2594229,-3.735264,
1,8.370379,8:22:13,1,0.0,9.224805,-0.2594229,-3.77299976,
1,8.372065,8:22:19,1,0.0,13.2678061,-0.2594229,-3.808887,True
1,9.425495,9:25:31,1,0.0,13.72,-0.2594229,-4.86,
1,9.4271965,9:25:37,1,0.0,11.980195,-0.2594229,-3.571311,
1,9.428938,9:25:44,1,0.0,9.521279,-0.2594229,-3.64247346,
1,9.430675,9:25:50,1,0.0,9.758821,-0.2594229,-7.32846355,
1,9.432404,9:25:56,1,0.0,10.3947783,-0.2594229,-11.3906279,
1,9.434166,9:26:2,1,0.0,10.3255253,-0.2594229,-15.579237,
1,9.435834,9:26:9,1,0.0,9.929818,-0.2594229,-19.5605373,
1,9.437533,9:26:15,1,0.0,9.50025,-0.2594229,-23.3399029,
1,9.439281,9:26:21,1,0.0,11.7694263,-0.2769555,-24.9260578,
1,9.441012,9:26:27,1,0.0,15.9219742,-0.3162341,-24.9178162,True
1,9.561888,9:33:42,1,0.0,16.239,-0.3211378,-24.917,
1,9.563641,9:33:49,1,0.0,14.0061827,-0.23017478,-24.2590637,
1,9.565361,9:33:55,1,0.0,10.0475311,-0.2594229,-23.1046753,
1,9.567184,9:34:1,1,0.0,7.80443573,-0.2594229,-21.15969,
1,9.568983,9:34:8,1,0.0,9.964526,-0.2594229,-21.2779026,
1,9.570717,9:34:14,1,0.0,11.20904,-0.2594229,-20.0310478,
1,9.572477,9:34:20,1,0.0,11.4323626,-0.2594229,-15.9809551,
1,9.574147,9:34:26,1,0.0,11.53363,-0.2594229,-11.9721527,
1,9.575937,9:34:33,1,0.0,11.62126,-0.2594229,-7.692923,
1,9.577641,9:34:39,1,0.0,11.7550259,-0.2594229,-3.65353155,
1,9.602694,9:36:9,1,0.0,13.72,-0.2594229,-4.86,
1,9.604471,9:36:16,1,0.0,12.1454229,-0.2594229,-3.69722319,
1,9.606239,9:36:22,1,0.0,8.164357,-0.2594229,-3.185595,
1,9.608017,9:36:28,1,0.0,3.91013622,-0.2594229,-3.50574446,
1,9.609815,9:36:35,1,0.0,-0.340514183,-0.2594229,-3.89719915,
1,9.611595,9:36:41,1,0.0,-4.20255947,-0.2594229,-5.601142,
