day,time,time_new,day_new,week_num,x,y,z,no_movement
1,8.870574,8:52:14,1,0.0,-0.409999847,-7.217,-8.12,
1,8.872302,8:52:20,1,0.0,-2.100174,-6.35942268,-11.2098866,
1,8.87406,8:52:26,1,0.0,-1.70256233,-6.36816454,-15.0363636,
1,8.875973,8:52:33,1,0.0,1.48147678,-6.392756,-17.9973583,
1,8.877715,8:52:39,1,0.0,5.50573349,-6.392756,-16.9493217,
1,8.879437,8:52:45,1,0.0,9.565691,-6.392756,-17.6917534,
1,8.881182,8:52:52,1,0.0,13.5157881,-6.37028265,-19.0315762,
1,8.882898,8:52:58,1,0.0,16.13,-6.44774961,-19.48,True
1,9.53928852,9:32:21,1,0.0,16.13,-6.44774961,-19.48,
1,9.541021,9:32:27,1,0.0,13.8427372,-6.361863,-19.0051651,
1,9.542848,9:32:34,1,0.0,9.996849,-6.392756,-17.1641121,
1,9.544563,9:32:40,1,0.0,6.97414,-6.392756,-14.542387,
1,9.546278,9:32:46,1,0.0,6.82595253,-3.8425107,-11.1980152,
1,9.547975,9:32:52,1,0.0,3.974492,-3.75942278,-8.990351,
1,9.549697,9:32:58,1,0.0,0.171711922,-0.5846362,-8.470839,
1,9.551428,9:33:5,1,0.0,-3.97143936,-0.259422779,-8.229498,
1,9.55325,9:33:11,1,0.0,-8.267996,-0.259422779,-8.001215,
1,9.555037,9:33:18,1,0.0,-10.2704048,-0.259422779,-10.7899323,
1,9.556857,9:33:24,1,0.0,-9.586622,-0.259422779,-14.6989574,
1,9.582151,9:34:55,1,0.0,-9.0,-0.259422779,-15.38,
1,9.58392,9:35:2,1,0.0,-10.5667858,-0.259422779,-13.0548267,
1,9.585727,9:35:8,1,0.0,-9.449034,-0.259422779,-9.076057,
1,9.587492,9:35:14,1,0.0,-6.296564,-0.259422779,-7.77823448,
1,9.58927,9:35:21,1,0.0,-2.201208,-0.250614643,-8.418992,
1,9.590987,9:35:27,1,0.0,1.08527374,-1.19288921,-8.669731,
1,9.592781,9:35:34,1,0.0,4.13447,-3.75942278,-8.904899,
1,9.594623,9:35:40,1,0.0,7.40000057,-3.75942278,-11.7210293,
1,9.596457,9:35:47,1,0.0,7.317728,-6.392756,-15.1711664,
1,9.598159,9:35:53,1,0.0,10.5597763,-6.392756,-17.51751,
1,9.599985,9:35:59,1,0.0,14.4575739,-6.427769,-19.2806664,True
1,10.8550968,10:51:18,1,0.0,16.13,-6.44774961,-19.48,
1,10.8568745,10:51:24,1,0.0,13.7848129,-6.36356735,-18.9931412,
1,10.8586864,10:51:31,1,0.0,9.983373,-6.392756,-17.117281,
1,10.8604994,10:51:37,1,0.0,6.871084,-6.32425261,-14.4118538,
1,10.8622684,10:51:44,1,0.0,6.806988,-3.75942278,-11.0604658,
1,10.8640146,10:51:50,1,0.0,3.648981,-3.744155,-8.85673,
1,10.8657055,10:51:56,1,0.0,-0.122318268,-0.3834648,-8.448909,
1,10.8674612,10:52:2,1,0.0,-4.309885,-0.259422779,-8.284367,
1,10.8692636,10:52:9,1,0.0,-3.835909,-0.259422779,-5.44335842,
1,10.87101,10:52:15,1,0.0,-0.110095978,-0.259422779,-3.56702137,
1,10.872694,10:52:21,1,0.0,3.55073357,-0.259422779,-1.85071373,
1,10.8744431,10:52:27,1,0.0,7.33115768,-0.259422779,-0.121446609,
1,10.8761129,10:52:34,1,0.0,10.8787251,-0.259422779,1.6122036,True
1,11.0929585,11:5:34,1,0.0,12.3,-0.259422779,2.5,
1,11.0947142,11:5:40,1,0.0,10.3809528,-0.259422779,1.34452629,
1,11.09657,11:5:47,1,0.0,6.364663,-0.259422779,-0.580112457,
1,11.0983305,11:5:53,1,0.0,2.53996849,-0.259422779,-2.377058,
1,11.1001511,11:6:0,1,0.0,-1.38963318,-0.259422779,-4.176552,
1,11.1019411,11:6:6,1,0.0,-5.0448513,-0.259422779,-6.282503,
1,11.1036844,11:6:13,1,0.0,-2.59673119,-0.259422779,-8.554949,
1,11.1054869,11:6:19,1,0.0,0.9557991,-1.05302238,-8.737077,
1,11.1072569,11:6:26,1,0.0,3.96519375,-3.75942278,-8.878285,
1,11.1090593,11:6:32,1,0.0,7.182377,-3.75942278,-11.4200935,
1,11.11086,11:6:39,1,0.0,7.201309,-6.392756,-14.81118,
1,11.1126709,11:6:45,1,0.0,10.4620018,-6.392756,-17.4547577,
1,11.1144962,11:6:52,1,0.0,14.2989416,-6.422724,-19.2858162,True
1,11.1730623,11:10:23,1,0.0,16.13,-6.44774961,-19.48,
1,11.174881,11:10:29,1,0.0,12.3617973,-6.392173,-19.1359348,
1,11.1766567,11:10:35,1,0.0,9.256028,-6.392756,-21.5105019,
