day,time,time_new,day_new,week_num,x,y,z,no_movement
2,8.815271,8:48:54,2,0.0,-0.409999847,-7.217,-8.120001,
2,8.81695,8:49:1,2,0.0,-2.03085613,-6.35942268,-11.0739937,
2,8.818724,8:49:7,2,0.0,-1.75927544,-6.36699772,-14.95163,
2,8.820544,8:49:13,2,0.0,1.30700493,-6.392756,-17.6470757,
2,8.822217,8:49:19,2,0.0,5.25991964,-6.392756,-16.9497852,
2,8.82406,8:49:26,2,0.0,9.44607449,-6.392756,-17.8429546,
2,8.825897,8:49:33,2,0.0,9.180272,-6.392756,-21.4786377,
2,8.827718,8:49:39,2,0.0,6.413087,-6.392756,-23.6418819,True
2,8.878145,8:52:41,2,0.0,6.8,-6.392756,-24.44,
2,8.87996,8:52:47,2,0.0,7.636635,-6.392756,-21.5879478,
2,8.881681,8:52:54,2,0.0,10.1044226,-6.392756,-19.64067,
2,8.883478,8:53:0,2,0.0,7.28851557,-6.392756,-16.8661919,
2,8.885193,8:53:6,2,0.0,3.22368336,-6.392756,-16.8533249,
2,8.887018,8:53:13,2,0.0,-0.6723995,-6.376725,-15.5918493,
2,8.888864,8:53:19,2,0.0,-2.45226288,-6.35942268,-12.04742,
2,8.890657,8:53:26,2,0.0,-0.505396366,-6.35942268,-8.26988,True
2,10.5002317,10:30:0,2,0.0,-0.409999847,-6.35942268,-8.120001,
2,10.5019674,10:30:7,2,0.0,-2.0878458,-6.35942268,-11.2154484,
2,10.5037613,10:30:13,2,0.0,-1.621954,-6.369098,-15.0945435,
2,10.5054789,10:30:19,2,0.0,1.25157166,-6.392756,-17.6622829,
2,10.5072079,10:30:25,2,0.0,5.33646536,-6.392756,-16.9350967,
2,10.5089664,10:30:32,2,0.0,9.357205,-6.392756,-17.8391037,
2,10.5106993,10:30:38,2,0.0,9.570918,-6.392756,-21.3682976,
2,10.5123978,10:30:44,2,0.0,6.414616,-6.392756,-23.2782078,
2,10.537571,10:32:15,2,0.0,6.8,-6.392756,-24.44,
2,10.5393143,10:32:21,2,0.0,7.05357552,-6.392756,-21.7308674,
2,10.5410948,10:32:27,2,0.0,9.872912,-6.392756,-20.2615566,
2,10.5428667,10:32:34,2,0.0,8.166268,-6.392756,-16.403677,
2,10.54464,10:32:40,2,0.0,6.92240763,-5.108271,-12.9015694,
2,10.5463238,10:32:46,2,0.0,5.77562046,-3.75942278,-9.976279,
2,10.5480728,10:32:53,2,0.0,2.15130472,-2.46957159,-8.598857,
2,10.5498352,10:32:59,2,0.0,-1.95636463,-0.2505722,-8.350065,
2,10.551652,10:33:5,2,0.0,-6.25054646,-0.259422779,-8.026426,
2,10.5534544,10:33:12,2,0.0,-10.0371237,-0.259422779,-8.699934,
2,10.5552511,10:33:18,2,0.0,-10.6645231,-0.259422779,-12.9407005,
2,10.55706,10:33:25,2,0.0,-9.0,-0.259422779,-15.38,
2,10.5738325,10:34:25,2,0.0,-9.0,-0.259422779,-15.38,
2,10.5755539,10:34:31,2,0.0,-10.5981512,-0.259422779,-13.0151281,
2,10.5773458,10:34:38,2,0.0,-9.460013,-0.259422779,-9.0748415,
2,10.5790281,10:34:44,2,0.0,-6.521964,-0.259422779,-7.861149,
2,10.5807314,10:34:50,2,0.0,-3.93488026,-0.259422779,-10.5663815,
2,10.5824833,10:34:56,2,0.0,-2.12142467,-0.259422779,-14.2986012,
2,10.5842085,10:35:3,2,0.0,0.4055462,-0.259422779,-17.5819511,
2,10.5859251,10:35:9,2,0.0,4.432728,-0.259422779,-17.0937519,
2,10.5876484,10:35:15,2,0.0,5.536226,-0.259422779,-19.440815,
2,10.612895,10:36:46,2,0.0,5.02,-0.259422779,-20.19,
2,10.6146708,10:36:52,2,0.0,6.18502045,-0.259422779,-17.70478,
2,10.6164446,10:36:59,2,0.0,2.61243057,-0.259422779,-16.8746223,
2,10.618248,10:37:5,2,0.0,-1.09642649,-0.259422779,-15.03454,
2,10.6200361,10:37:12,2,0.0,-2.36192226,-0.259422779,-11.4804134,
2,10.6218672,10:37:18,2,0.0,0.478065968,-0.769360065,-8.489321,
2,10.6236191,10:37:25,2,0.0,3.49687171,-3.58710861,-8.842566,
2,10.6253538,10:37:31,2,0.0,6.68290043,-3.75942278,-10.9488468,
2,10.627244,10:37:38,2,0.0,7.087714,-6.196003,-14.3533716,
2,10.6290178,10:37:44,2,0.0,8.950552,-6.392756,-17.8490982,
2,10.6307659,10:37:50,2,0.0,9.82176,-6.392756,-21.3496933,
2,10.6325235,10:37:57,2,0.0,6.62669945,-6.392756,-22.4032612,True
2,12.0203733,12:1:13,2,0.0,6.8,-6.392756,-24.44,
2,12.0220737,12:1:19,2,0.0,6.98801231,-6.392756,-21.9170933,
2,12.0238571,12:1:25,2,0.0,10.42318,-6.392756,-20.3443413,
2,12.0256529,12:1:32,2,0.0,8.237981,-6.392756,-16.6367989,
2,12.0274029,12:1:38,2,0.0,6.98023367,-5.252152,-13.1221867,
2,12.0291805,12:1:45,2,0.0,5.720556,-3.75942278,-10.000658,
2,12.0309286,12:1:51,2,0.0,2.05939722,-2.32380581,-8.4992075,
2,12.0326986,12:1:57,2,0.0,-2.069024,-0.2519169,-8.321165,
2,12.03446,12:2:4,2,0.0,-6.24124432,-0.259422779,-8.018522,
2,12.0362263,12:2:10,2,0.0,-10.1944456,-0.259422779,-8.569562,
2,12.0379333,12:2:16,2,0.0,-10.9457808,-0.259422779,-10.4358912,True
2,12.8789425,12:52:44,2,0.0,-11.977519,-0.259422779,-10.9424114,
2,12.88063,12:52:50,2,0.0,-10.0843267,-0.259422779,-9.422925,
2,12.8824282,12:52:56,2,0.0,-6.73539066,-0.259422779,-7.715803,
2,12.8842125,12:53:3,2,0.0,-2.62483883,-0.254341125,-8.371201,
2,12.8859825,12:53:9,2,0.0,0.821194649,-1.03648424,-8.642616,
2,12.8877239,12:53:15,2,0.0,3.79315567,-3.75942278,-8.871863,
2,12.8894863,12:53:22,2,0.0,7.0477314,-3.75942278,-11.2434511,
2,12.8912086,12:53:28,2,0.0,7.083781,-6.204148,-14.3596869,
2,12.8929482,12:53:34,2,0.0,8.963933,-6.392756,-17.9456253,
2,12.894702,12:53:40,2,0.0,9.66359,-6.392756,-21.476366,
2,12.8964968,12:53:47,2,0.0,6.24770069,-6.392756,-23.2134533,True
2,13.0317726,13:1:54,2,0.0,6.8,-6.392756,-24.44,
2,13.0335178,13:2:0,2,0.0,6.849045,-6.392756,-23.3160744,
2,13.0352659,13:2:6,2,0.0,9.625567,-6.392756,-21.0119534,
2,13.0369444,13:2:12,2,0.0,8.980496,-6.392756,-18.05099,
2,13.03868,13:2:19,2,0.0,7.10729074,-6.29394245,-14.4470043,
2,13.0404015,13:2:25,2,0.0,6.81883574,-3.75942278,-11.0764189,
2,13.0422058,13:2:31,2,0.0,3.5360117,-3.650227,-8.776591,
2,13.0440063,13:2:38,2,0.0,-0.5139594,-0.24007225,-8.41275,
2,13.0457821,13:2:44,2,0.0,-4.64868546,-0.259422779,-7.81176758,
2,13.0475588,13:2:51,2,0.0,-8.001633,-0.259422779,-5.481573,
2,13.0493183,13:2:57,2,0.0,-11.7607756,-0.259422779,-3.715847,
2,13.0510578,13:3:3,2,0.0,-15.6353121,-0.259422779,-2.17238045,True
2,13.1101646,13:6:36,2,0.0,-16.2945976,-0.259422779,-2.26576614,
2,13.1119308,13:6:42,2,0.0,-13.7492247,-0.259422779,-2.64159775,
2,13.1137247,13:6:49,2,0.0,-9.961509,-0.259422779,-4.68714142,
2,13.1154442,13:6:55,2,0.0,-6.32998,-0.259422779,-6.64833641,
2,13.1172714,13:7:2,2,0.0,-2.504466,-0.259422779,-8.569461,
2,13.11902,13:7:8,2,0.0,0.886353,-1.045023,-8.733083,
2,13.1207581,13:7:14,2,0.0,3.8479147,-3.75942278,-8.873266,
2,13.1224918,13:7:20,2,0.0,7.009495,-3.75942278,-11.2223682,
2,13.1243343,13:7:27,2,0.0,7.17962,-6.392756,-14.6867886,
2,13.1260805,13:7:33,2,0.0,9.135557,-6.392756,-18.341671,
2,13.1278133,13:7:40,2,0.0,9.27185,-6.392756,-21.6551266,
2,13.1295376,13:7:46,2,0.0,6.47572,-6.392756,-23.5871983,True
2,13.2104874,13:12:37,2,0.0,6.8,-6.392756,-24.44,
2,13.2122707,13:12:44,2,0.0,6.945893,-6.392756,-22.0741158,
2,13.214077,13:12:50,2,0.0,10.4283791,-6.392756,-20.1854343,
2,13.2158794,13:12:57,2,0.0,8.174934,-6.392756,-16.5095921,
2,13.2176838,13:13:3,2,0.0,6.94641161,-5.09018326,-12.8806982,
2,13.2193947,13:13:9,2,0.0,5.735594,-3.75942278,-9.761594,
2,13.2212315,13:13:16,2,0.0,4.02397776,-3.752142,-8.49649,
2,13.2230015,13:13:22,2,0.0,0.6326308,-0.9135318,-8.272642,
2,13.2247257,13:13:29,2,0.0,-3.48166752,-0.259422779,-8.266443,
2,13.2264156,13:13:35,2,0.0,-4.67328167,-0.259422779,-5.615423,
2,13.2281942,13:13:41,2,0.0,-1.76582623,-0.259422779,-4.27949333,
2,13.2299967,13:13:47,2,0.0,1.30481386,-0.259422779,-3.01602936,
2,13.2317734,13:13:54,2,0.0,2.63200474,-0.259422779,-1.41804314,True
2,13.5336666,13:32:1,2,0.0,2.560464,-0.259422779,0.247205734,
2,13.5353374,13:32:7,2,0.0,2.76486683,-0.259422779,0.343992233,
2,13.5371275,13:32:13,2,0.0,3.32756162,-0.259422779,-0.440546036,
2,13.538806,13:32:19,2,0.0,3.57614541,-0.259422779,-1.1426487,
2,13.540596,13:32:26,2,0.0,2.04033375,-0.259422779,-2.965828,
2,13.5423813,13:32:32,2,0.0,-1.90067863,-0.259422779,-4.40302467,
2,13.5441647,13:32:38,2,0.0,-5.31112576,-0.259422779,-6.70200157,
2,13.54598,13:32:45,2,0.0,-2.48636436,-0.259422779,-9.344438,
2,13.5477886,13:32:52,2,0.0,-0.5769801,-0.259422779,-9.331132,
2,13.5495987,13:32:58,2,0.0,1.833385,-2.07735443,-8.823118,
2,13.5514164,13:33:5,2,0.0,5.04499435,-3.75942278,-9.672377,
2,13.5532064,13:33:11,2,0.0,7.258592,-4.68779,-12.54388,
2,13.5549965,13:33:17,2,0.0,7.78758526,-6.392756,-15.9741173,
2,13.5567751,13:33:24,2,0.0,9.613424,-6.392756,-19.7286854,
2,13.5585308,13:33:30,2,0.0,7.785696,-6.392756,-22.09005,
2,13.5602884,13:33:37,2,0.0,6.8,-6.392756,-24.44,
2,13.5854111,13:35:7,2,0.0,6.8,-6.392756,-24.44,
2,13.5871525,13:35:13,2,0.0,7.02741337,-6.392756,-21.8065071,
2,13.5889711,13:35:20,2,0.0,10.338191,-6.392756,-20.21724,
2,13.590682,13:35:26,2,0.0,8.258301,-6.392756,-16.6847363,
2,13.5924988,13:35:32,2,0.0,6.97219467,-5.18213463,-13.0148268,
2,13.5942478,13:35:39,2,0.0,6.04767466,-3.75942278,-9.89207649,
2,13.5960789,13:35:45,2,0.0,2.12509346,-2.444037,-8.621052,
2,13.597908,13:35:52,2,0.0,-2.14848137,-0.25192976,-8.343592,
2,13.5997009,13:35:58,2,0.0,-6.36915,-0.259422779,-8.011326,
2,13.6014528,13:36:5,2,0.0,-9.922858,-0.259422779,-8.974211,
2,13.6032467,13:36:11,2,0.0,-10.6839819,-0.259422779,-13.1032381,
2,13.6049948,13:36:17,2,0.0,-9.662982,-0.259422779,-14.7686405,
2,13.6301394,13:37:48,2,0.0,-9.0,-0.259422779,-15.38,
2,13.6319485,13:37:55,2,0.0,-10.620265,-0.259422779,-12.9771566,
2,13.6337929,13:38:1,2,0.0,-9.423289,-0.259422779,-8.961697,
2,13.6355,13:38:7,2,0.0,-6.378972,-0.259422779,-7.746855,
2,13.6373043,13:38:14,2,0.0,-2.23408985,-0.250165462,-8.449064,
2,13.639061,13:38:20,2,0.0,1.07621861,-1.15427637,-8.759953,
2,13.6408405,13:38:27,2,0.0,4.096659,-3.75942278,-8.884383,
2,13.6426268,13:38:33,2,0.0,7.31961727,-3.75942278,-11.612319,
2,13.6444454,13:38:40,2,0.0,7.30673361,-6.392756,-15.07507,
2,13.6462,13:38:46,2,0.0,9.324482,-6.392756,-18.7363129,
2,13.6479349,13:38:52,2,0.0,8.863295,-6.392756,-21.7339764,
2,13.6497011,13:38:58,2,0.0,6.62856865,-6.392756,-24.0698376,
2,13.6749105,13:40:29,2,0.0,6.8,-6.392756,-24.44,
2,13.6767111,13:40:36,2,0.0,7.118208,-6.392756,-20.8228951,
2,13.70182,13:42:6,2,0.0,5.02,-6.392756,-20.19,
2,13.7035971,13:42:12,2,0.0,7.903594,-6.392756,-20.3378162,
2,13.7053261,13:42:19,2,0.0,6.563122,-6.392756,-23.5230064,True
2,16.374115,16:22:26,2,0.0,6.8,-6.392756,-24.44,
2,16.3759384,16:22:33,2,0.0,7.25396156,-6.392756,-21.71852,
2,16.3777523,16:22:39,2,0.0,10.13587,-6.392756,-19.7517071,
2,16.3795929,16:22:46,2,0.0,8.447057,-6.392756,-16.3562717,
2,16.3812618,16:22:52,2,0.0,6.88889,-5.352876,-13.2735147,
2,16.3829918,16:22:58,2,0.0,6.09766054,-3.75942278,-10.127265,
2,16.3848267,16:23:5,2,0.0,2.20870876,-2.523014,-8.540946,
2,16.38656,16:23:11,2,0.0,-1.82228565,-0.249912262,-8.341433,
2,16.38828,16:23:17,2,0.0,-5.869626,-0.259422779,-8.019262,
2,16.3901081,16:23:24,2,0.0,-9.79252,-0.259422779,-8.705355,
2,16.391777,16:23:30,2,0.0,-10.6162405,-0.259422779,-12.606514,
2,16.3935013,16:23:36,2,0.0,-9.0,-0.259422779,-15.38,
2,16.4186954,16:25:7,2,0.0,-9.0,-0.259422779,-15.38,
2,16.42052,16:25:13,2,0.0,-10.6040182,-0.259422779,-13.0088377,
2,16.4223633,16:25:20,2,0.0,-9.404191,-0.259422779,-8.955957,
2,16.4240437,16:25:26,2,0.0,-6.30793858,-0.259422779,-7.7836895,
2,16.4258842,16:25:33,2,0.0,-2.086194,-0.249603748,-8.431932,
2,16.4277115,16:25:39,2,0.0,1.37092352,-1.411386,-8.693185,
2,16.4295368,16:25:46,2,0.0,4.497452,-3.75942278,-9.17155552,
2,16.4312439,16:25:52,2,0.0,7.282923,-4.00567055,-11.8382988,
2,16.43292,16:25:58,2,0.0,7.216651,-6.392756,-14.919735,
2,16.4347534,16:26:5,2,0.0,9.303102,-6.392756,-18.74132,
2,16.4365,16:26:11,2,0.0,8.706537,-6.392756,-21.65636,
2,16.4383125,16:26:17,2,0.0,6.69323349,-6.392756,-24.2767067,True
2,16.7675972,16:46:3,2,0.0,6.8,-6.392756,-24.44,
2,16.7693462,16:46:9,2,0.0,7.118149,-6.392756,-20.8870277,
2,16.7945862,16:47:40,2,0.0,5.02,-6.392756,-20.19,
2,16.79634,16:47:46,2,0.0,7.7867465,-6.392756,-20.6003857,
2,16.7981071,16:47:53,2,0.0,6.8,-6.392756,-24.44,True
2,17.5316219,17:31:53,2,0.0,6.8,-6.392756,-24.44,
2,17.5334225,17:32:0,2,0.0,6.98743153,-6.392756,-21.7521343,
2,17.53513,17:32:6,2,0.0,10.5456409,-6.392756,-20.5744858,
2,17.536871,17:32:12,2,0.0,8.423461,-6.392756,-17.0630646,
2,17.53866,17:32:19,2,0.0,4.17664576,-6.392756,-16.8988037,
2,17.5404549,17:32:25,2,0.0,0.179738045,-6.38335276,-16.10926,
2,17.5421867,17:32:31,2,0.0,-2.669324,-6.37177324,-13.2761831,
2,17.5439816,17:32:38,2,0.0,-0.9972639,-6.35942268,-9.456328,
3,8.821734,8:49:18,3,0.0,-0.409999847,-6.35942268,-8.120001,
3,8.823495,8:49:24,3,0.0,-2.11815453,-6.35942268,-11.2676506,
3,8.825208,8:49:30,3,0.0,-1.725502,-6.367113,-14.9572668,
3,8.826982,8:49:37,3,0.0,1.2379055,-6.392756,-17.6170216,
3,8.828692,8:49:43,3,0.0,5.28963,-6.392756,-16.9532528,
3,8.830489,8:49:49,3,0.0,9.386527,-6.392756,-17.9069061,
3,8.832284,8:49:56,3,0.0,9.225045,-6.392756,-21.4228039,
3,8.834025,8:50:2,3,0.0,6.53164959,-6.392756,-23.685709,True
3,8.98607349,8:59:9,3,0.0,6.8,-6.392756,-24.44,
3,8.987809,8:59:16,3,0.0,6.85431862,-6.392756,-23.1477757,
3,8.989608,8:59:22,3,0.0,9.793276,-6.392756,-20.9694386,
3,8.991299,8:59:28,3,0.0,8.990719,-6.392756,-17.8527451,
3,8.993083,8:59:35,3,0.0,7.05188465,-6.04377365,-14.2064075,
3,8.995103,8:59:42,3,0.0,6.7238555,-3.75942278,-10.25854,
3,8.996869,8:59:48,3,0.0,2.95358324,-3.092876,-8.6792345,
3,8.9986515,8:59:55,3,0.0,-1.123569,-0.24395752,-8.411512,
3,9.00044,9:0:1,3,0.0,-4.921216,-0.259422779,-7.211727,
