idx_prediction,week_num,day,day_new,hour,minute,x_actual,y_actual,z_actual,room_actual,x_prediction,y_prediction,z_prediction,room_prediction
1231,43.0,216,Tue,8,41,-46.0961,1.56665456,-5.667999999999999,5C-05.2,-46.61450004577637,1.5637178421020508,-5.6126861572265625,5C-05.2
1232,43.0,216,Tue,9,42,-48.06,1.56665456,-5.530000000000001,5C-05.2,-46.82409381866455,1.5578136444091797,-5.582527160644531,5C-05.2
1233,43.0,216,Tue,11,18,-48.06,1.56665456,-5.530000000000001,5C-05.2,-47.696038246154785,1.542952537536621,-5.568599700927734,5C-05.2
1234,43.0,216,Tue,11,45,-48.06,1.56665456,-5.530000000000001,5C-05.2,-45.38239002227783,1.5507631301879883,-5.4900360107421875,5C-05.2
1235,43.0,216,Tue,12,7,-14.8599854,1.56665456,-3.3000025699999966,Küche 5. OG,-14.68414306640625,1.559697151184082,-3.1344757080078125,Küche 5. OG
1236,43.0,216,Tue,13,6,-8.269978000000002,-8.933346,-9.380002999999999,Flur 4. OG Übergang,-7.813488006591797,1.5455894470214844,-4.278232574462891,5C-15
1237,43.0,216,Tue,13,49,-47.9786453,1.56665456,-5.538049700000002,5C-05.2,-47.13189172744751,1.5582351684570312,-5.679706573486328,5C-05.2
1238,43.0,216,Tue,15,54,-45.9044571,1.56665456,-5.682631999999998,5C-05.2,-45.677608489990234,1.5489673614501953,-5.644783020019531,5C-05.2
1239,43.0,217,Wed,8,57,-47.7627029,1.56665456,-5.550937650000002,5C-05.2,-46.90543270111084,1.5528993606567383,-5.657337188720703,5C-05.2
1240,43.0,217,Wed,10,23,-49.309227,1.56665456,-5.353034999999998,5C-05.2,-47.67112493515015,1.5449018478393555,-5.447601318359375,5C-05.2
1241,43.0,217,Wed,11,16,-49.2440338,1.56665456,-5.604210000000002,5C-05.2,-48.41084861755371,1.5390644073486328,-5.543819427490234,5C-05.2
1242,43.0,217,Wed,12,5,-15.694667799999998,1.56665456,-3.8172736200000017,Küche 5. OG,-15.596931457519531,1.5603504180908203,-3.403179168701172,Küche 5. OG
1243,43.0,217,Wed,13,14,-19.902704200000002,1.56665456,-19.975729,5C-01.1,-19.73517608642578,1.545029640197754,-19.638458251953125,5C-01.1
1244,43.0,217,Wed,13,45,-47.6258163,1.56665456,-5.551425000000002,5C-05.2,-47.431482791900635,1.5582618713378906,-5.587806701660156,5C-05.2
1245,43.0,217,Wed,15,48,-45.9174,1.56665456,-5.682575700000001,5C-05.2,-45.242180824279785,1.5514039993286133,-5.631023406982422,5C-05.2
1246,43.0,218,Thu,8,38,-48.06,1.56665456,-5.530000000000001,5C-05.2,-47.7027382850647,1.571014404296875,-5.4991455078125,5C-05.2
1247,43.0,218,Thu,9,5,-19.9247551,1.56665456,-18.82308,5C-01.1,-20.450241088867188,1.5557632446289062,-18.674854278564453,5C-01.1
1248,43.0,218,Thu,10,23,-23.1233921,1.56665456,-18.5493641,Flur 5. OG,-23.08674430847168,1.555130958557129,-19.323410034179688,Flur 5. OG
1249,43.0,218,Thu,11,48,-48.06,1.56665456,-5.530000000000001,5C-05.2,-47.89422082901001,1.555908203125,-5.610572814941406,5C-05.2
1250,43.0,218,Thu,12,13,-14.8599854,1.56665456,-3.3000025699999966,Küche 5. OG,-14.927261352539062,1.569112777709961,-3.401336669921875,Küche 5. OG
1251,43.0,218,Thu,12,49,-48.06,1.56665456,-5.530000000000001,5C-05.2,-47.502811431884766,1.5758342742919922,-5.552783966064453,5C-05.2
1252,43.0,218,Thu,13,40,-45.9931641,1.56665456,-5.675677299999997,5C-05.2,-45.92587757110596,1.5631446838378906,-5.63592529296875,5C-05.2
1253,43.0,218,Thu,15,47,-47.9036751,1.56665456,-5.541567999999998,5C-05.2,-47.370511531829834,1.553776741027832,-5.6220550537109375,5C-05.2
1254,43.0,218,Thu,16,54,-48.06,1.56665456,-5.530000000000001,5C-05.2,-47.54070568084717,1.5587129592895508,-5.6111297607421875,5C-05.2
