idx_prediction,week_num,day,day_new,hour,minute,x_actual,y_actual,z_actual,room_actual,x_prediction,y_prediction,z_prediction,room_prediction
1655,43.0,216,Tue,9,10,5.6901054400000035,-8.933346,-9.394452000000001,Flur 4. OG Übergang,-43.98392295837402,1.554025650024414,-3.1529312133789062,5C-05.2
1656,43.0,216,Tue,11,17,-43.92,1.56665456,-2.030000000000001,5C-05.2,-43.92686653137207,1.5385055541992188,-3.1278953552246094,5C-05.2
1657,43.0,216,Tue,12,3,-15.511053099999998,1.56665456,-3.3070251899999974,Küche 5. OG,-15.267738342285156,1.5386734008789062,-3.1491851806640625,Küche 5. OG
1658,43.0,216,Tue,12,45,-43.8983955,1.56665456,-4.136783000000001,5C-05.2,-43.87133312225342,1.5390033721923828,-3.1616783142089844,5C-05.2
1659,43.0,216,Tue,13,16,-44.1337967,1.56665456,-3.433534999999999,5C-05.2,-44.22405242919922,1.538360595703125,-3.1533775329589844,5C-05.2
1660,43.0,216,Tue,14,59,-44.1205673,1.56665456,-2.8842022400000005,5C-05.2,-44.12015724182129,1.5381355285644531,-3.1478042602539062,5C-05.2
1661,43.0,216,Tue,15,37,-43.92,1.56665456,-2.030000000000001,5C-05.2,-43.97614574432373,1.538050651550293,-3.1529693603515625,5C-05.2
1662,43.0,217,Wed,9,4,-43.9729233,1.56665456,-2.5575880000000026,5C-05.2,-43.95060062408447,1.5379009246826172,-3.1542205810546875,5C-05.2
1663,43.0,217,Wed,10,16,-28.8209877,-8.933345,-34.13222,4C-05,-28.22205352783203,1.537959098815918,-3.152801513671875,Damen WC 5. OG
1664,43.0,217,Wed,11,12,-43.99835,1.56665456,-2.6919965700000006,5C-05.2,-43.97432231903076,1.5384893417358398,-3.1507034301757812,5C-05.2
1665,43.0,217,Wed,11,45,-44.2142143,1.56665456,-2.0744523999999984,5C-05.2,-44.041887283325195,1.538442611694336,-3.1506729125976562,5C-05.2
1666,43.0,217,Wed,12,5,-16.3483162,1.56665456,-4.990332600000002,Küche 5. OG,-15.564895629882812,1.5389060974121094,-3.1540184020996094,Küche 5. OG
1667,43.0,217,Wed,13,14,-20.4429131,1.56665456,-19.648222,5C-01.1,-20.0269775390625,1.538132667541504,-3.154865264892578,Küche 5. OG
1668,43.0,217,Wed,13,33,-43.894455,1.56665456,-2.192839620000001,5C-05.2,-43.89297008514404,1.5381088256835938,-3.1522598266601562,5C-05.2
1669,43.0,217,Wed,14,13,-28.8759289,-8.933345,-34.94009,4C-05,-28.405033111572266,1.5380048751831055,-3.1537322998046875,Damen WC 5. OG
1670,43.0,217,Wed,15,11,-44.1342125,1.56665456,-3.4086190000000016,5C-05.2,-44.10278034210205,1.5379581451416016,-3.1544647216796875,5C-05.2
1671,43.0,217,Wed,15,41,-43.92,1.56665456,-2.030000000000001,5C-05.2,-44.04228973388672,1.5379276275634766,-3.1533660888671875,5C-05.2
1672,43.0,218,Thu,8,36,-43.9109764,1.56665456,-4.101593999999999,5C-05.2,-43.99848651885986,1.5375242233276367,-3.149871826171875,5C-05.2
1673,43.0,218,Thu,8,59,-20.406288099999998,1.56665456,-19.7866039,5C-01.1,-20.250019073486328,1.537552833557129,-3.1505584716796875,Damen WC 5. OG
1674,43.0,218,Thu,10,23,-32.4704323,1.56665456,-17.7652588,Flur 5. OG,-33.4439697265625,1.5376272201538086,-3.1524200439453125,Herren WC 5. OG
1675,43.0,218,Thu,11,40,-43.92,1.56665456,-2.030000000000001,5C-05.2,-43.92963218688965,1.5381574630737305,-3.149791717529297,5C-05.2
1676,43.0,218,Thu,12,5,-14.8599854,1.56665456,-3.300000429999997,Küche 5. OG,-14.91571044921875,1.538609504699707,-3.1515655517578125,Küche 5. OG
1677,43.0,218,Thu,12,49,-43.9297867,1.56665456,-4.198899269999998,5C-05.2,-43.876954078674316,1.53851318359375,-3.1510963439941406,5C-05.2
1678,43.0,218,Thu,13,54,-44.13701,1.56665456,-3.3958473200000014,5C-05.2,-44.08059787750244,1.5378036499023438,-3.1516151428222656,5C-05.2
1679,43.0,218,Thu,14,38,-45.87269,1.56665456,-2.9795446400000003,5C-05.2,-45.48853302001953,1.5377006530761719,-3.1519088745117188,5C-05.2
1680,43.0,218,Thu,16,12,-43.92,1.56665456,-2.030000000000001,5C-05.2,-44.1090087890625,1.5376482009887695,-3.1529502868652344,5C-05.2
1681,43.0,218,Thu,16,43,-43.92,1.56665456,-2.030000000000001,5C-05.2,-44.064406394958496,1.5376214981079102,-3.1519317626953125,5C-05.2
1682,43.0,219,Fri,9,0,-44.1210556,1.56665456,-3.2572449999999975,5C-05.2,-44.278000831604004,1.537466049194336,-3.1515884399414062,5C-05.2
1683,43.0,219,Fri,9,38,-8.269981000000001,-8.933346,-9.379998,Flur 4. OG Übergang,-7.6782989501953125,1.5374603271484375,-3.152996063232422,5C-15
1684,43.0,219,Fri,10,24,-43.92,1.56665456,-2.030000000000001,5C-05.2,-43.998433113098145,1.5374784469604492,-3.153350830078125,5C-05.2
1685,43.0,219,Fri,12,8,-16.785446200000003,1.56665456,-4.58324528,Küche 5. OG,-16.260726928710938,1.5384855270385742,-3.1530609130859375,Küche 5. OG
1686,43.0,219,Fri,13,0,-43.92,1.56665456,-2.030000000000001,5C-05.2,-43.92987251281738,1.5377178192138672,-3.154010772705078,5C-05.2
1687,43.0,219,Fri,13,22,-10.2829895,-8.933346,-9.360364,Flur 4. OG Übergang,-10.740612030029297,1.537689208984375,-3.1524734497070312,5C-15
1688,43.0,219,Fri,13,50,-43.92,1.56665456,-2.030000000000001,5C-05.2,-44.0351676940918,1.53765869140625,-3.153125762939453,5C-05.2
1689,43.0,219,Fri,15,16,-44.1507225,1.56665456,-3.4169339999999977,5C-05.2,-44.05361366271973,1.5375299453735352,-3.1539688110351562,5C-05.2
1690,43.0,219,Fri,16,49,-10.3866272,-8.933346,-9.358304,Flur 4. OG Übergang,-10.462562561035156,1.5374927520751953,-3.1532249450683594,5C-15
